"Post Unique Reference","Name","Grade (or equivalent)","Job Title","Job/Team Function","Parent Department","Organisation","Unit","Contact Phone","Contact E-mail","Reports to Senior Post","Salary Cost of Reports (£)","FTE","Actual Pay Floor (£)","Actual Pay Ceiling (£)","","Professional/Occupational Group","Office Region","Notes","Valid?"
"240251","John Fitzpatrick","SCS2","Director Digital Enablement","Responsible for leading a team of information professionals and co-ordinating key stakeholders across Defence to establish and develop its digital strategy and enabling actions, to ensure that Defence realises its ambition to fully exploit emerging digital and information technology for substantive business and battlespace advantage.","Ministry of Defence","Ministry of Defence","Strategic Command","01225 843064","DefDigEn-ResMgtCrossFunction@mod.gov.uk","203143","0","1.00","145000","149999","","Digital, Data and Technology Professions","South West","nan","1"
"240252","N/D","SCS1","Head Innovation","Responsible for leading and coordinating IT innovation across the Defence Digital Function.","Ministry of Defence","Ministry of Defence","Strategic Command","01225 843064","DefDigEn-ResMgtCrossFunction@mod.gov.uk","240251","0","1.00","N/A","N/A","","Government IT Profession","South West","nan","1"
"217017","N/D","SCS1","Head Enterprise Architecture","Responsible for leading the programme to develop, maintain and govern enterprise architecture (EA) across MOD, defining the EA process and architecture review process, and for leading the integration of those processes with related business and ICT processes; also leads on the implementation of application architecture, information architecture, security architecture, and infrastructure technical architecture.","Ministry of Defence","Ministry of Defence","Strategic Command","01225 843064","DefDigEn-ResMgtCrossFunction@mod.gov.uk","240251","0","1.00","N/A","N/A","","Operational Delivery Profession","South West","nan","1"
"256869","N/D","SCS1","Chief Technology Officer","Technology leadership that shapes and guides the incremental development of Defence Digital and wider Defence portfolios, making sure that technologies implemented today are a foundation for future innovation and exploitation.","Ministry of Defence","Ministry of Defence","Strategic Command","01225 843064","DefDigEn-ResMgtCrossFunction@mod.gov.uk","240251","0","1.00","N/A","N/A","","Government IT Profession","London","nan","1"
"251739","N/D","SCS1","Head Automation Centre of Excellence","Responsible for the delivery of modernised business support processes, underpinned by an integrated system, reducing the inordinate amount of time spent on administration, and enabling all staff to focus on higher value-adding activity.","Ministry of Defence","Ministry of Defence","Strategic Command","01225 843064","DefDigEn-ResMgtCrossFunction@mod.gov.uk","240251","0","1.00","N/A","N/A","","Operational Delivery Profession","South West","Contractor.","1"
"253076","Caroline Bellamy","SCS2","Chief Data Officer","To work across Defence to ensure that there is a cohesive vision, strategy, framework and plan for the design and delivery of outcomes that see Defence access and use data/information as a strategic asset in service of sustainable military and business advantage.","Ministry of Defence","Ministry of Defence","Strategic Command","01225 843064","DefDigEn-ResMgtCrossFunction@mod.gov.uk","203143","0","1.00","N/A","N/A","","Digital, Data and Technology Professions","South West","Contractor.","1"
"2048327","Maj Gen Tom Copinger-Symes","OF-7","Director Strategy and Military Digitisation","Director Strategy and Military Digitisation is the sole military tw0-star on the CIO's senior leadership team (SLT); acts as the SLT's military conscience as well as advising senior military leaders how to make best use of digital in operating and fighting by digitising the battlespace.","Ministry of Defence","Ministry of Defence","Strategic Command","01225 843064","DefDigEn-ResMgtCrossFunction@mod.gov.uk","203143","0","1.00","130000","134999","","Military","London","nan","1"
"256088","N/D","SCS1","Head Digital Foundry","The Digital Foundry comprises technology and digital experts who work on some of the most demanding issues facing Defence and our Armed Forces to help enable the UK to conduct warfare in the information age.","Ministry of Defence","Ministry of Defence","Strategic Command","01225 843064","DefDigEn-ResMgtCrossFunction@mod.gov.uk","2048327","0","1.00","N/A","N/A","","Government IT Profession","London","nan","1"
"2103613","N/D","OF-6","Head C4I Joint User","Responsible for delivering pan-domain, pan-DLOD integration of operational C4I capabilities, including Crypto, Op ICT, space and operational apps, and for directing and delivering strategic command and control systems in support of the Continuous at Sea Deterrent.","Ministry of Defence","Ministry of Defence","Strategic Command","01225 843064","DefDigEn-ResMgtCrossFunction@mod.gov.uk","2048327","0","1.00","N/A","N/A","","Military","London","nan","1"
"1952393","N/D","OF-6","Head Strategy","Responsible for translating and exploiting government policy into effective enterprise change for Information and ICT, focusing on beneficial outcomes for the user.","Ministry of Defence","Ministry of Defence","Strategic Command","01225 843064","DefDigEn-ResMgtCrossFunction@mod.gov.uk","2048327","0","1.00","N/A","N/A","","Military","South West","nan","1"
"2129853","N/D","OF-6","Head of Projects","Responsible for leading on all military digitisation projects.","Ministry of Defence","Ministry of Defence","Strategic Command","01225 843064","DefDigEn-ResMgtCrossFunction@mod.gov.uk","2048327","0","1.00","N/A","N/A","","Military","South West","nan","1"
"256870","N/D","SCS1","Deputy Director Transformation","Responsible for enabling and facilitating Transformation Programmes and Projects to achieve their objectives and delivering key outputs in accordance with Defence Digital Transformation Strategy and wider MOD Policy and Guidance.","Ministry of Defence","Ministry of Defence","Strategic Command","01225 843064","DefDigEn-ResMgtCrossFunction@mod.gov.uk","2048327","0","1.00","N/A","N/A","","Operational Delivery Profession","London","nan","1"
"227587","Phil Jones","SCS3","Executive Director Defence Digital Service Delivery & Operations","Responsible for delivery of all information capabilities for Defence.","Ministry of Defence","Ministry of Defence","Strategic Command","01225 843064","DefDigEn-ResMgtCrossFunction@mod.gov.uk","203143","0","1.00","N/A","N/A","","Government IT Profession","South West","Not Senior Civil Service.","1"
"2030072","N/D","OF-6","Chief Operating Officer","Responsible for ensuring suitable operation of the business, designing a framework to Implement strategy, driving change and transformation, optimising business processes, ensuring the strategic assets of Defence Digital are appropriately managed and shaping the future of Defence Digital.","Ministry of Defence","Ministry of Defence","Strategic Command","01225 843064","DefDigEn-ResMgtCrossFunction@mod.gov.uk","227587","0","1.00","N/A","N/A","","Military","South West","nan","1"
"2084996","Maj Gen Richard Spencer","OF-7","Director Delivery Intelligence and Expeditionary Services","Responsible for setting the overarching vision and strategy for an efficient and effective programme and project portfolio across Defence Digital, which is delivered to cost, time and quality, is underpinned by a dynamic resource allocation / utilisation construct and is sufficiently low risk for transition to live operations.","Ministry of Defence","Ministry of Defence","Strategic Command","01225 843064","DefDigEn-ResMgtCrossFunction@mod.gov.uk","227587","0","1.00","125000","129999","","Military","South West","nan","1"
"2332","N/D","SCS1","Head Intelligence Systems","Intelligence Systems comprises three delivery teams: Imagery and Geospatial Systems (IMAGE), Intelligence Exploitation and DDefDigemination (IXD) and Joint Electronic Surveillance (JES). The group delivers capability to Strategic Command and all three Front Line Commands, focused on the Defence Intelligence community. It works closely with International Partners and Other Government Departments in related capability areas and technology domains.","Ministry of Defence","Ministry of Defence","Strategic Command","01225 843064","DefDigEn-ResMgtCrossFunction@mod.gov.uk","2084996","0","1.00","N/A","N/A","","Operational Delivery Profession","South West","nan","1"
"2497","N/D","SCS1","Head Strategic Systems","Strategic Systems is a key business grouping within Defence Digital Service Delivery & Operations with wide ranging responsibilities and a large portfolio of projects to deliver and manage. As a Delivery Team our main effort is to support Defence through the effective provision of global communication capabilities across the Sea, Land, Air and Space environments and secure communication services to Other Government Departments.","Ministry of Defence","Ministry of Defence","Strategic Command","01225 843064","DefDigEn-ResMgtCrossFunction@mod.gov.uk","2084996","0","1.00","N/A","N/A","","Project Delivery Profession","South West","nan","1"
"1952399","N/D","OF-6","Head of BATCIS","The Battlefield and Tactical Communication and Information Systems (BATCIS) Delivery Team is responsible for the delivery and through-life support of tactical CIS and battlefield-wide area network capabilities.","Ministry of Defence","Ministry of Defence","Strategic Command","01225 843064","DefDigEn-ResMgtCrossFunction@mod.gov.uk","2084996","0","1.00","N/A","N/A","","Military","South West","nan","1"
"34282","Vacant","SCS1","Head Security Infrastructure","Responsible for developing new services or modifying existing services that protect defence information; these services currently include the provision of cryptographic capabilities and defensive cyber services.","Ministry of Defence","Ministry of Defence","Strategic Command","N/A","DefDigEn-ResMgtCrossFunction@mod.gov.uk","2084996","0","1.00","N/A","N/A","","Government IT Profession","South West","nan","1"
"1995495","N/D","OF-6","SANGCOM Programme Director","The Saudi Arabian National Guard Communications (SANGCOM) Project  is responsible for the procurement and maintenance of strategic communication and information systems for the Saudi Arabian National Guard.","Ministry of Defence","Ministry of Defence","Strategic Command","01225 843064","DefDigEn-ResMgtCrossFunction@mod.gov.uk","2084996","0","1.00","N/A","N/A","","Military","Overseas","nan","1"
"243297","David France","SCS2","Director Delivery Core Information Services","Responsible for turning user requirements and design solutions into reality by delivering services to the business and battlespace that are fully integrated, tested and transitioned into the live environment, and, working closely with industry, ensures projects are approved and delivered to performance, quality, cost and time, to meet the needs of Defence","Ministry of Defence","Ministry of Defence","Strategic Command","01225 843064","DefDigEn-ResMgtCrossFunction@mod.gov.uk","227587","0","1.00","145000","149999","","Operational Delivery Profession","South West","nan","1"
"210462","N/D","SCS1","Head Base Services","Responsible for developing a modern communications and collaboration platform that enables information sharing and the required functionality, better Information Rights Management and versioning of content, and access from multiple locations and device types; dramatically improved capabilities to store, search and find information are just a few of the significant improvements users will experience","Ministry of Defence","Ministry of Defence","Strategic Command","01225 843064","DefDigEn-ResMgtCrossFunction@mod.gov.uk","243297","0","1.00","N/A","N/A","","Government IT Profession","South West","nan","1"
"210464","N/D","SCS1","Head of Fixed Networks","Responsible for developing and maintaining all IT fixed networks.","Ministry of Defence","Ministry of Defence","Strategic Command","01225 843064","DefDigEn-ResMgtCrossFunction@mod.gov.uk","243297","0","1.00","N/A","N/A","","Government IT Profession","South West","Contractor.","1"
"1965025","N/D","OF-6","Head Deployed Platform Services","Responsible for delivering a portfolio of projects, including developing IT 'platform' services for the Deployed environment for Joint and Single Service users as part of Defence as a Platform (DaaP) and military operational services for users in both the static 'Base' and mobile 'Deployed' environments. Deployed Platform Services (DPS) delivers a NSoIT (Deployed) service portfolio along with other legacy projects that will shape the services required by Defence and continue to provide assured services.","Ministry of Defence","Ministry of Defence","Strategic Command","01225 843064","DefDigEn-ResMgtCrossFunction@mod.gov.uk","243297","0","1.00","N/A","N/A","","Military","South West","nan","1"
"1982770","Vacant","OF-6","Head of Application Services and Development Operations","Reposnsible for providing cloud-based, pay as you go hosting services by developing a platform for Defence applications to move to the cloud, developing agile process and agile development skills and capabilities within Defence, and running a number of major applications programmes.","Ministry of Defence","Ministry of Defence","Strategic Command","N/A","DefDigEn-ResMgtCrossFunction@mod.gov.uk","243297","0","1.00","N/A","N/A","","Military","South West","nan","1"
"1952635","R Adm Nicholas Washer","OF-7","Director Service Operations","Service Operations comprises of three business units: Customer Services (CS) - creating and maintaining a trusted, responsive, agile and efficient ICT customer focus and interface; Operate and Defend (OD) -  operating and defending the MOD Network, its infrastructure and applications across both the business and battle-space; and Service Performance (SP) - ensuring that live services operate in an effective and compliant manner, that service performance is accurately measured and reported, and that service payments are appropriate to the standard of service received and that they represent value for money.","Ministry of Defence","Ministry of Defence","Strategic Command","01225 843064","DefDigEn-ResMgtCrossFunction@mod.gov.uk","227587","0","1.00","120000","124999","","Military","South West","nan","1"
"1952609","N/D","OF-6","Assistant Chief of Staff Plans and Customer Services","ACOS Plans and Customer Services consists of three main business units: Customer Services, Ops HQ Plans and Spectrum.","Ministry of Defence","Ministry of Defence","Strategic Command","01225 843064","DefDigEn-ResMgtCrossFunction@mod.gov.uk","1952635","0","1.00","N/A","N/A","","Military","South West","nan","1"
"1952302","N/D","OF-6","Assistant Chief of Staff Operations","​Network and Defensive Cyber Operations, in the main, is based in the Global Operations Security Control Centre (GOSCC). From the GOSCC, global operations utilising more than ¾ of a million configurable IT assets are monitored and managed in real-time, this includes fixed locations worldwide as well as the dynamically re-configured and mobile asset in operational theatres. The GOSCC is manned to provide 24/7/365 watch-keeping responsibility to manage the MOD networks","Ministry of Defence","Ministry of Defence","Strategic Command","01225 843064","DefDigEn-ResMgtCrossFunction@mod.gov.uk","1952635","0","1.00","N/A","N/A","","Military","South West","nan","1"
"206731","N/D","SCS1","Head Operational Service Management","Reponsible for ensuring that services continually meet their performance requirements and provide value for money to Defence; this means ensuring that services are suitable and manageable through-life at their point of introduction, that they continue to provide maximum benefit to the business, and that they can be withdrawn from service in a controlled and efficient manner.","Ministry of Defence","Ministry of Defence","Strategic Command","01225 843064","DefDigEn-ResMgtCrossFunction@mod.gov.uk","1952635","0","1.00","N/A","N/A","","Operational Delivery Profession","South West","nan","1"
"213571","Lee Rimmer","SCS2","Director Commercial","Responsible for the delivery of all Commercial business for DefDig and for the development of approximately 140 Commercial staff. Director Commercial leads on strategic industry-facing DefDig issues, including policy and key supplier management.","Ministry of Defence","Ministry of Defence","Strategic Command","01225 843064","DefDigEn-ResMgtCrossFunction@mod.gov.uk","227587","0","1.00","N/A","N/A","","Procurement Profession","South West","Member of the Government Commercial Organisation.","1"
"231702","N/D","SCS1","Head Software","To infuse Defence Digital with commercial expertise and construct value for money outcomes which will drive the delivery of world class information capability.","Ministry of Defence","Ministry of Defence","Strategic Command","01225 843064","DefDigEn-ResMgtCrossFunction@mod.gov.uk","213571","0","1.00","N/A","N/A","","Procurement Profession","South West","Member of the Government Commercial Organisation.","1"
"208621","N/D","SCS1","Head Hardware and Services","To infuse Defence Digital with commercial expertise and construct value for money outcomes which will drive the delivery of world class information capability.","Ministry of Defence","Ministry of Defence","Strategic Command","01225 843064","DefDigEn-ResMgtCrossFunction@mod.gov.uk","213571","0","1.00","N/A","N/A","","Procurement Profession","South West","Member of the Government Commercial Organisation.","1"
"231701","N/D","SCS1","Head Military Technology","To infuse Defence Digital with commercial expertise and construct value for money outcomes which will drive the delivery of world class information capability.","Ministry of Defence","Ministry of Defence","Strategic Command","01225 843064","DefDigEn-ResMgtCrossFunction@mod.gov.uk","213571","0","1.00","N/A","N/A","","Procurement Profession","South West","Member of the Government Commercial Organisation.","1"
"213806","N/D","SCS1","Head Networks","To infuse Defence Digital with commercial expertise and construct value for money outcomes which will drive the delivery of world class information capability.","Ministry of Defence","Ministry of Defence","Strategic Command","01225 843064","DefDigEn-ResMgtCrossFunction@mod.gov.uk","213571","0","1.00","N/A","N/A","","Procurement Profession","South West","Member of the Government Commercial Organisation.","1"
"231703","N/D","SCS1","Head Professional Services","Responsible for all external resource and delivery support requirements in Defence Digital.","Ministry of Defence","Ministry of Defence","Strategic Command","01225 843064","DefDigEn-ResMgtCrossFunction@mod.gov.uk","213571","0","1.00","N/A","N/A","","Procurement Profession","South West","Member of the Government Commercial Organisation.","1"
"1963542","Air Marshal Ian Gale","OF-8","Director General Joint Force Development","Supports the delivery of the current and future force by planning and delivery: Defence and Joint Education & Training; doctrine and concepts; Joint Warfare Development (including experimentation); and Defence Lessons.","Ministry of Defence","Ministry of Defence","Strategic Command","01793 785834","JFD-CORPGOV@MOD.GOV.UK","1926203","0","1.00","140000","144999","","Military","London","nan","1"
"2118746","Vacant","OF-6","Chief of Staff","Chief of Staff to Director General Joint Force Development.","Ministry of Defence","Ministry of Defence","Strategic Command","N/A","JFD-CORPGOV@MOD.GOV.UK","1963542","0","1.00","N/A","N/A","","Military","London","nan","1"
"185057","N/D","SCS1","Head Resources & Policy","Responsible for the leadership and provision of Corporate Services in Joint Force Development.","Ministry of Defence","Ministry of Defence","Strategic Command","01793 785834","JFD-CORPGOV@MOD.GOV.UK","1963542","0","1.00","N/A","N/A","","Operational Delivery Profession","South West","nan","1"
"2078448","Maj Gen Andrew Roe","OF-7","Commandant Joint Services Command and Staff College","Command of and responsibility for JSCSC (including SLC, AFCC, DALSC and DCLC) staff and students (tri-service/international/civilian) - including welfare.","Ministry of Defence","Ministry of Defence","Strategic Command","01793 785834","JFD-CORPGOV@MOD.GOV.UK","1963542","0","1.00","125000","129999","","Military","South West","nan","1"
"2129250","N/D","OF-6","Deputy Commandant Joint Services Command and Staff College","Provides advice to Commandant JSCSC to inform course development and, on rotation, acts as Director Advanced Course, Director Higher Course, Deputy Commandant and Director Leadership.","Ministry of Defence","Ministry of Defence","Strategic Command","01793 785834","JFD-CORPGOV@MOD.GOV.UK","2078448","0","1.00","N/A","N/A","","Military","South West","nan","1"
"2129866","N/D","OF-6","Director Joint Services Command and Staff College","Acts as Director of the Joint Services Command and Staff College and provides advice and support to the Commandant.","Ministry of Defence","Ministry of Defence","Strategic Command","01793 785834","JFD-CORPGOV@MOD.GOV.UK","2078448","0","1.00","N/A","N/A","","Military","South West","nan","1"
"197620","N/D","SCS1","Defence Academy Head of Development","Responsible for the management of Defence Academy investment decisions through the Academy portfolio process and research into future markets and trends in educational delivery.","Ministry of Defence","Ministry of Defence","Strategic Command","01793 785834","JFD-CORPGOV@MOD.GOV.UK","2078448","0","1.00","N/A","N/A","","Operational Delivery Profession","South West","nan","1"
"230712","N/D","SCS1","Defence Academy Head of Support","Responsible for developing and leading the Defence Academy's support functions to ensure efficient, effective and economic processes utilising modern technology to minimise staff effort and maximise reuse of data.","Ministry of Defence","Ministry of Defence","Strategic Command","01793 785834","JFD-CORPGOV@MOD.GOV.UK","2078448","0","1.00","N/A","N/A","","Operational Delivery Profession","South West","nan","1"
"1964861","Vacant","OF-6","Assistant Commandant Joint Services Command and Staff College (Maritime)","Responsible for oversight of the Royal Navy Division: oversees all RN staff and students and acts as the 2RO for all RN SO1s across JSCSC; monitors all RN personnel and manning issues both internally and externally.","Ministry of Defence","Ministry of Defence","Strategic Command","N/A","JFD-CORPGOV@MOD.GOV.UK","2078448","0","1.00","N/A","N/A","","Military","South West","nan","1"
"2112754","N/D","OF-6","Assistant Commandant Joint Services Command and Staff College (Land)","Provides Land environment advice to Commandant JSCSC to inform course development and, on rotation, acts as Director Advanced Course, Director Higher Course  and Deputy Commandant.","Ministry of Defence","Ministry of Defence","Strategic Command","01793 785834","JFD-CORPGOV@MOD.GOV.UK","2078448","0","1.00","N/A","N/A","","Military","South West","nan","1"
"2112743","N/D","OF-6","Director Army Division","Responsible for educating, training and assessing the directing staff and student officers of the Army Division, JSCSC & HCSC.","Ministry of Defence","Ministry of Defence","Strategic Command","01793 785834","JFD-CORPGOV@MOD.GOV.UK","2078448","0","1.00","N/A","N/A","","Military","South West","nan","1"
"216009","N/D","SCS1","Head of Technology School","Responsible for managing the Technology School's military and civilian staff and its budget, ensuring VFM, and for working collaboratively across the Defence Academy to develop and implement its strategy.","Ministry of Defence","Ministry of Defence","Strategic Command","01793 785834","JFD-CORPGOV@MOD.GOV.UK","2078448","0","1.00","N/A","N/A","","Operational Delivery Profession","South West","nan","1"
"116270","Sir George Norton","SCS2","Commandant Royal College of Defence Studies","Maintains and enhances the position of RCDS as the most prestigious and effective defence higher education centre for serving officers, officials and business people in the world.","Ministry of Defence","Ministry of Defence","Strategic Command","01793 785834","JFD-CORPGOV@MOD.GOV.UK","1963542","0","1.00","115000","119999","","Operational Delivery Profession","London","nan","1"
"2112959","AVM Garry Tunnicliffe","OF-7","Deputy Commandant Royal College of Defence Studies","Assists the Commandant in the effective running of RCDS and leads, develops, mentors and assesses course members.","Ministry of Defence","Ministry of Defence","Strategic Command","01793 785834","JFD-CORPGOV@MOD.GOV.UK","116270","0","1.00","130000","134999","","Military","London","nan","1"
"109484","N/D","SCS1","RCDS Senior Directing Staff (B)","Assists the Commandant and Deputy Commandant in the effective running of RCDS and leads, develops, mentors and assesses course members.","Ministry of Defence","Ministry of Defence","Strategic Command","01793 785834","JFD-CORPGOV@MOD.GOV.UK","116270","0","1.00","N/A","N/A","","Operational Delivery Profession","London","nan","1"
"2041517","R Adm Richard Murrison","OF-7","RCDS Senior Directing Staff (Navy)","Assists the Commandant and Deputy Commandant in the effective running of RCDS and leads, develops, mentors and assesses course members.","Ministry of Defence","Ministry of Defence","Strategic Command","01793 785834","JFD-CORPGOV@MOD.GOV.UK","116270","0","1.00","N/A","N/A","","Military","London","Volunteer Reserve.","1"
"2115216","Maj Gen Stephen McMahon","OF-7","RCDS Senior Directing Staff (Army)","Assists the Commandant and Deputy Commandant in the effective running of RCDS and leads, develops, mentors and assesses course members.","Ministry of Defence","Ministry of Defence","Strategic Command","01793 785834","JFD-CORPGOV@MOD.GOV.UK","116270","0","1.00","N/A","N/A","","Military","London","Volunteer Reserve.","1"
"1996281","AVM Philip Lester","OF-7","RCDS Senior Directing Staff (RAF)","Assists the Commandant and Deputy Commandant in the effective running of RCDS and leads, develops, mentors and assesses course members.","Ministry of Defence","Ministry of Defence","Strategic Command","01793 785834","JFD-CORPGOV@MOD.GOV.UK","116270","0","1.00","N/A","N/A","","Military","London","Volunteer Reserve.","1"
"197881","N/D","SCS1","RCDS Senior Directing Staff (F)","Assists the Commandant and Deputy Commandant in the effective running of RCDS and leads, develops, mentors and assesses course members.","Ministry of Defence","Ministry of Defence","Strategic Command","01793 785834","JFD-CORPGOV@MOD.GOV.UK","116270","0","1.00","N/A","N/A","","Operational Delivery Profession","London","nan","1"
"1963516","R Adm Andrew Betton","OF-7","Director Joint Warfare","Provides coherent, timely and expert logistics advice and direction in support of Departmental Plans and current and contingent operations, and brings coherence and consistency to the development of Defence Logistics Policy in order to maximise the freedom of action of operational commanders and to assure the E2E Logistics Enterprise.","Ministry of Defence","Ministry of Defence","Strategic Command","01793 785834","JFD-CORPGOV@MOD.GOV.UK","1963542","0","1.00","125000","129999","","Military","London","nan","1"
"2106092","N/D","OF-6","Deputy Director Joint Warfare","Supports Director Joint Warfare in providing coherent, timely and expert logistics advice and direction in support of Departmental Plans and current and contingent operations.","Ministry of Defence","Ministry of Defence","Strategic Command","01793 785834","JFD-CORPGOV@MOD.GOV.UK","1963516","0","1.00","N/A","N/A","","Military","London","Volunteer Reserve.","1"
"2019675","N/D","OF-6","Head Joint Force Training and Integration","Joint Warfare's role is to enable the Joint Force to operate effectively by defining, measuring and validating the Joint Force capabilities and formations required to meet current, contingent and emerging threats; ensuring coherence across Defence through capability oversight, training, exercises and force development.","Ministry of Defence","Ministry of Defence","Strategic Command","01793 785834","JFD-CORPGOV@MOD.GOV.UK","1963516","0","1.00","N/A","N/A","","Military","London","nan","1"
"1964000","N/D","OF-6","Head Warfare Development","Joint Warfare's role is to enable the Joint Force to operate effectively by defining, measuring and validating the Joint Force capabilities and formations required to meet current, contingent and emerging threats; ensuring coherence across Defence through capability oversight, training, exercises and force development.","Ministry of Defence","Ministry of Defence","Strategic Command","01793 785834","JFD-CORPGOV@MOD.GOV.UK","1963516","0","1.00","N/A","N/A","","Military","London","nan","1"
"2078450","Maj Gen Jim Morris","OF-7","Standing Joint Force Commander","Responsible for the direction, agility and capability of the deployable Standing Joint Force to meet the increasing complexity of the Future Operating Environment.","Ministry of Defence","Ministry of Defence","Strategic Command","01793 785834","JFD-CORPGOV@MOD.GOV.UK","1963542","0","1.00","125000","129999","","Military","London","nan","1"
"1964299","N/D","OF-6","Standing Joint Force Headquarters Chief of Staff","Chief of Staff to a headquarters that is joint, multinational and interagency by design and at a state of high readiness to deploy on joint operations within a coalition or a national context.","Ministry of Defence","Ministry of Defence","Strategic Command","01793 785834","JFD-CORPGOV@MOD.GOV.UK","2078450","0","1.00","N/A","N/A","","Military","London","nan","1"
"1964316","N/D","OF-6","Chief of Joint Force Operations","Trains and maintains at extremely high readiness scaleable command and control, operational liaison and reconnaissance capabilities for deployment on overseas operations in order to support the UK's response to crises worldwide.","Ministry of Defence","Ministry of Defence","Strategic Command","01793 785834","JFD-CORPGOV@MOD.GOV.UK","2078450","0","1.00","N/A","N/A","","Military","London","nan","1"
"1964305","N/D","OF-6","Commander Standing Joint Force Logistics Component","The Standing Joint Force Logistics Component provides Defence's permanent, scaleable, joint logistic command and control capability that underpins the deployment, sustainment and recovery of any UK Joint or Combined Force.","Ministry of Defence","Ministry of Defence","Strategic Command","01793 785834","JFD-CORPGOV@MOD.GOV.UK","2078450","0","1.00","N/A","N/A","","Military","London","nan","1"
"1963837","Maj Gen Darrell Amison","OF-7","Director Development, Concepts and Doctrine Centre (DCDC)","Produces horizon-scanning strategic trends, concepts and doctrine - underpinned by thorough evidence-based research and experimentation - to help inform national and international decisions in Defence strategy, concept and capability development and operations, and to provide the foundation for joint education, both now and into the future.","Ministry of Defence","Ministry of Defence","Strategic Command","01793 785834","JFD-CORPGOV@MOD.GOV.UK","1963542","0","1.00","120000","124999","","Military","South West","nan","1"
"1965555","N/D","OF-6","Head of Futures and Strategic Analysis","Director DCDC's Senior Advisor on all Futures, Maritime and Royal Navy issues; oversees all DCDC Futures work and Royal Navy and Maritime conceptual and doctrinal products until final endorsement.","Ministry of Defence","Ministry of Defence","Strategic Command","01793 785834","JFD-CORPGOV@MOD.GOV.UK","1963837","0","1.00","N/A","N/A","","Military","South West","nan","1"
"1970975","N/D","OF-6","Head of Doctrine","Director DCDC's Senior Advisor on all Doctrine issues.","Ministry of Defence","Ministry of Defence","Strategic Command","01793 785834","JFD-CORPGOV@MOD.GOV.UK","1963837","0","1.00","N/A","N/A","","Military","South West","nan","1"
"1994191","N/D","OF-6","Head of Concepts","Director DCDC's Senior Advisor on all Concepts issues.","Ministry of Defence","Ministry of Defence","Strategic Command","01793 785834","JFD-CORPGOV@MOD.GOV.UK","1963837","0","1.00","N/A","N/A","","Military","South West","nan","1"
"149941","Peter Homa","SCS3","Director General Defence Medical Services","Directs, oversees and shapes the ongoing development of medical policy and operational capability, with cross-Defence responsibility for the generation and sustainment of medical operational capability, research, and the provision of healthcare and health advice in support of Defence outputs.","Ministry of Defence","Ministry of Defence","Strategic Command","01543 434103","SGSecFin-SecGpMailbox@mod.gov.uk","1926203","0","1.00","215000","219999","","Operational Delivery Profession","West Midlands","nan","1"
"149898","N/D","SCS1","Head of Plans, Finance & Secretariat","Leads the Strategic Planning, Finance and Secretariat teams supporting the Director General's Higher Level Budget.","Ministry of Defence","Ministry of Defence","Strategic Command","01543 434103","SGSecFin-SecGpMailbox@mod.gov.uk","149941","0","1.00","N/A","N/A","","Government Finance Profession","West Midlands","nan","1"
"184002","Vacant","SCS1","Head of Strategic Planning & Business Management","Leads the Strategic Planning and Business Management teams supporting the Director General's Higher Level Budget.","Ministry of Defence","Ministry of Defence","Strategic Command","N/A","SGSecFin-SecGpMailbox@mod.gov.uk","149941","0","1.00","N/A","N/A","","Government Planning Profession","West Midlands","nan","1"
"254563","N/D","SCS1","HQ Defence Medical Services Group Chief Digital Information Officer","Accountable to the Director General to ensure that Defence Medical Services can operate effectively in the digital healthcare age; reducing extant clinical risk to As Low As Reasonably Possible (ALARP) and exploiting emergent technology, both in the firm base and on operations.","Ministry of Defence","Ministry of Defence","Strategic Command","01543 434103","SGSecFin-SecGpMailbox@mod.gov.uk","149941","0","1.00","N/A","N/A","","Operational Delivery Profession","West Midlands","nan","1"
"254562","Laura Adams-Foskett","SCS2","HQ Defence Medical Services Group Transformation Director","Accountable to the Director General for driving coherent strategic transformation, focused on clear priorities; this includes modernising and improving Defence Medical Services operational and firm base healthcare in a more resource-efficient manner.","Ministry of Defence","Ministry of Defence","Strategic Command","01543 434103","SGSecFin-SecGpMailbox@mod.gov.uk","149941","0","1.00","120000","124999","","Operational Delivery Profession","West Midlands","nan","1"
"2129820","Maj Gen Timothy Hodgetts","OF-7","Surgeon General","Leads a team which initiates, develops and maintains medical, medicines management and nursing policy and the lead for medical information systems and Medical Operational Capability for the Defence Medical Services.","Ministry of Defence","Ministry of Defence","Strategic Command","01543 434103","SGSecFin-SecGpMailbox@mod.gov.uk","149941","0","1.00","160000","164999","","Military","London","nan","1"
"1958962","N/D","OF-6","Medical Director","Delivers the  strategic clinical component and research and innovation aspects of Defence Capability by professional leadership in order to provide and improve world-class levels of healthcare to injured, wounded & sick personnel.","Ministry of Defence","Ministry of Defence","Strategic Command","01543 434103","SGSecFin-SecGpMailbox@mod.gov.uk","2129820","0","1.00","N/A","N/A","","Military","West Midlands","nan","1"
"2129793","N/D","OF-6","Head Medical Operational Capability","MOD Main Building lead on Joint Medical Operations and Capability, including Operations, Equipment Capability, Training, Force Health Protection and Medical Information.","Ministry of Defence","Ministry of Defence","Strategic Command","01543 434103","SGSecFin-SecGpMailbox@mod.gov.uk","2129820","0","1.00","N/A","N/A","","Military","London","nan","1"
