Document Date,Purchase Order No,Line Item No,Supplier ID,Supplier Name,Pro Class,Pro Class Description,Description of Goods (Purpose of expenditure look up),Service/Department   (SAP Hierarchy Position),Expense Area (cost centre desc), Net Order Value Over £5000.00 (line item value shown here) ,GL Code,Cost Centre/WBS
06/07/2022,ZZH710051,1,12905,Art attack community group,320000,Social Community Care Supplies & Services  ,Third party payments - Private/Voluntary Sector,Services to People,Holiday Activities," 7,000.00 ",402403,13100
06/07/2022,ZZH710052,1,14854,Active Kids Education Ltd,320000,Social Community Care Supplies & Services  ,Third party payments - Private/Voluntary Sector,Services to People,Holiday Activities," 17,250.00 ",402403,13100
07/07/2022,ZZH710065,1,1339,Stockport NHS Foundation Trust,999999,Fees and Charges,Fees and Charges,Services to People,VST - PPG," 22,957.00 ",401035,12777
07/07/2022,ZZH710066,1,1339,Stockport NHS Foundation Trust,999999,Fees and Charges,Fees and Charges,Services to People,VST - PPG," 24,005.00 ",401035,12777
07/07/2022,ZZH710067,1,13856,Make a Difference t/a Nadia Al,320000,Social Community Care Supplies & Services  ,Third party payments - Private/Voluntary Sector,Services to People,Holiday Activities," 7,000.00 ",402403,13100
07/07/2022,ZZH710077,1,15103,Glenbarrow Limited,390000,"Works - Construction, Repair & Maintenance  ",Repairs and Maintenance,#N/A,#N/A," 22,585.00 ",200123,C.11502.136
07/07/2022,ZZH710078,1,15103,Glenbarrow Limited,390000,"Works - Construction, Repair & Maintenance  ",Repairs and Maintenance,#N/A,#N/A," 6,802.75 ",200123,C.11502.136
07/07/2022,ZZH710085,1,12180,Acorn Care and Education,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch," 53,300.00 ",401024,10372
07/07/2022,ZZH710087,1,11089,Ian Shaftoe ta IDS Land Survey,390000,Supplies and services,Supplies and services,#N/A,#N/A," 9,800.00 ",401600,C.01539.201
07/07/2022,ZZH710097,1,13223,A Pacini Ltd,261400,Human Resources Temporary & Agency Staff ,Agency Staff,Services to Place,Property Client Acct," 5,414.25 ",100290,12328
07/07/2022,ZZH710105,1,7925,Macclesfield College,320000,Social Community Care Supplies & Services  ,Third party payments - Private/Voluntary Sector,Services to People,Top-up Fund Post 16," 10,367.25 ",402403,12724
07/07/2022,ZZH710108,1,14240,Fast Entry Lock Smiths Ltd,390000,"Works - Construction, Repair & Maintenance  ",Repairs and Maintenance,Services to People,Domestic Abuse," 5,000.00 ",200123,12852
11/07/2022,ZZH710188,1,15241,UK Sports FC,320000,Social Community Care Supplies & Services  ,Third party payments - Private/Voluntary Sector,Services to People,Holiday Activities," 8,000.00 ",402403,13100
11/07/2022,ZZH710189,1,15241,UK Sports FC,320000,Social Community Care Supplies & Services  ,Third party payments - Private/Voluntary Sector,Services to People,Holiday Activities," 8,000.00 ",402403,13100
11/07/2022,ZZH710190,1,11619,Progressive Sports (South Manc,320000,Social Community Care Supplies & Services  ,Third party payments - Private/Voluntary Sector,Services to People,Holiday Activities," 18,800.00 ",402403,13100
11/07/2022,ZZH710191,1,15242,Primary Sports Coaching Ltd (P,320000,Social Community Care Supplies & Services  ,Third party payments - Private/Voluntary Sector,Services to People,Holiday Activities," 12,048.00 ",402403,13100
11/07/2022,ZZH710192,1,15243,Didsbury FC,320000,Social Community Care Supplies & Services  ,Third party payments - Private/Voluntary Sector,Services to People,Holiday Activities," 8,520.00 ",402403,13100
11/07/2022,ZZH710193,1,15240,AutiSK,320000,Social Community Care Supplies & Services  ,Third party payments - Private/Voluntary Sector,Services to People,Holiday Activities," 8,736.00 ",402403,13100
11/07/2022,ZZH710198,1,11568,The Birches School,170000,Education  ,Third party payments - Public Sector,Services to People,OLA pupils," 8,810.00 ",500304,10371
11/07/2022,ZZH710199,1,6748,GEORGE COX & SONS LTD,390000,Supplies and services,Supplies and services,#N/A,#N/A," 56,673.79 ",401600,C.10523.193
12/07/2022,ZZH710242,1,3529,Totally Local Company Ltd,390000,"Works - Construction, Repair & Maintenance  ",Capital Expenditure - Works,#N/A,#N/A," 18,662.36 ",200304,C.01477.203
12/07/2022,ZZH710244,1,15232,Howard Stott Demolition Ltd,181000,Environmental Services Demolition & Asbestos Removal ,Capital Expenditure - Works,#N/A,#N/A," 107,000.00 ",200308,C.10971
12/07/2022,ZZH710249,1,3529,Totally Local Company Ltd,390000,Supplies and services,Supplies and services,#N/A,#N/A," 5,310.00 ",401600,C.01314.202
12/07/2022,ZZH710250,1,3529,Totally Local Company Ltd,390000,Supplies and services,Supplies and services,#N/A,#N/A," 5,310.00 ",401600,C.01314.202
12/07/2022,ZZH710252,1,3529,Totally Local Company Ltd,390000,"Works - Construction, Repair & Maintenance  ",Capital Expenditure - Works,#N/A,#N/A," 5,492.00 ",200304,C.01378.203
12/07/2022,ZZH710253,1,3529,Totally Local Company Ltd,240000,Horticultural  ,Grounds Maintenance,#N/A,#N/A," 20,000.00 ",202032,C.01451.203
12/07/2022,ZZH710255,1,1339,Stockport NHS Foundation Trust,310000,Healthcare  ,Third party payments - Public Sector,Services to People,DP - CEAS," 99,925.00 ",500401,12189
12/07/2022,ZZH710256,1,3529,Totally Local Company Ltd,240000,Horticultural  ,Grounds Maintenance,#N/A,#N/A," 82,593.14 ",202032,C.01451.203
12/07/2022,ZZH710257,1,15248,Renaissance Ltd,150000,Consultancy   ,Professional Fees,#N/A,#N/A," 15,500.00 ",401020,C.10932.005
12/07/2022,ZZH710258,1,1104,Age UK Stockport,320000,Social Community Care Supplies & Services  ,Third party payments - Private/Voluntary Sector,Corporate and Support Services,Neighbourhood Inclus," 20,000.00 ",402403,12900
12/07/2022,ZZH710258,2,1104,Age UK Stockport,320000,Social Community Care Supplies & Services  ,Third party payments - Private/Voluntary Sector,Corporate and Support Services,Neighbourhood Inclus," 20,000.00 ",402403,12900
12/07/2022,ZZH710259,1,13732,SKylight Ltd,320000,Social Community Care Supplies & Services  ,Third party payments - Private/Voluntary Sector,Corporate and Support Services,Neighbourhood Inclus," 75,000.00 ",402403,12900
12/07/2022,ZZH710264,1,13041,YARAN NORTHWEST CIC,999999,Fees and Charges,Fees and Charges,Services to People,PH-Mental Wellbeing," 5,000.00 ",402404,12734
12/07/2022,ZZH710277,1,865,Bethell Construction Ltd,390000,Supplies and services,Supplies and services,#N/A,#N/A," 355,922.19 ",401600,C.01498.201
13/07/2022,ZZH710287,1,1642,Blachere Illumination UK Ltd,290000,Arts & Leisure Services  ,Publicity and Promotion,Services to Place,Borough Festive Ligh," 25,336.90 ",401801,12654
13/07/2022,ZZH710288,1,10363,Gala Lights Ltd,290000,Arts & Leisure Services  ,Publicity and Promotion,Services to Place,Borough Festive Ligh," 29,000.00 ",401801,12654
13/07/2022,ZZH710320,1,13856,Make a Difference t/a Nadia Al,320000,Social Community Care Supplies & Services  ,Third party payments - Private/Voluntary Sector,Corporate and Support Services,Com. Invest Fund," 2,500.00 ",402403,12979
13/07/2022,ZZH710320,2,13856,Make a Difference t/a Nadia Al,320000,Social Community Care Supplies & Services  ,Third party payments - Private/Voluntary Sector,Corporate and Support Services,Com. Invest Fund," 2,500.00 ",402403,12979
13/07/2022,ZZH710320,3,13856,Make a Difference t/a Nadia Al,320000,Social Community Care Supplies & Services  ,Third party payments - Private/Voluntary Sector,Corporate and Support Services,Com. Invest Fund," 2,500.00 ",402403,12979
13/07/2022,ZZH710320,4,13856,Make a Difference t/a Nadia Al,320000,Social Community Care Supplies & Services  ,Third party payments - Private/Voluntary Sector,Corporate and Support Services,Com. Invest Fund," 2,500.00 ",402403,12979
13/07/2022,ZZH710320,5,13856,Make a Difference t/a Nadia Al,320000,Social Community Care Supplies & Services  ,Third party payments - Private/Voluntary Sector,Corporate and Support Services,Com. Invest Fund, 900.00 ,402403,12979
13/07/2022,ZZH710320,6,13856,Make a Difference t/a Nadia Al,320000,Social Community Care Supplies & Services  ,Third party payments - Private/Voluntary Sector,Corporate and Support Services,Com. Invest Fund," 1,000.00 ",402403,12979
13/07/2022,ZZH710321,1,13856,Make a Difference t/a Nadia Al,320000,Social Community Care Supplies & Services  ,Third party payments - Private/Voluntary Sector,Corporate and Support Services,Com. Invest Fund," 1,250.00 ",402403,12979
13/07/2022,ZZH710321,2,13856,Make a Difference t/a Nadia Al,320000,Social Community Care Supplies & Services  ,Third party payments - Private/Voluntary Sector,Corporate and Support Services,Com. Invest Fund," 1,250.00 ",402403,12979
13/07/2022,ZZH710321,3,13856,Make a Difference t/a Nadia Al,320000,Social Community Care Supplies & Services  ,Third party payments - Private/Voluntary Sector,Corporate and Support Services,Com. Invest Fund," 1,250.00 ",402403,12979
13/07/2022,ZZH710321,4,13856,Make a Difference t/a Nadia Al,320000,Social Community Care Supplies & Services  ,Third party payments - Private/Voluntary Sector,Corporate and Support Services,Com. Invest Fund," 1,250.00 ",402403,12979
13/07/2022,ZZH710321,5,13856,Make a Difference t/a Nadia Al,320000,Social Community Care Supplies & Services  ,Third party payments - Private/Voluntary Sector,Corporate and Support Services,Com. Invest Fund, 900.00 ,402403,12979
13/07/2022,ZZH710321,6,13856,Make a Difference t/a Nadia Al,320000,Social Community Care Supplies & Services  ,Third party payments - Private/Voluntary Sector,Corporate and Support Services,Com. Invest Fund," 1,000.00 ",402403,12979
13/07/2022,ZZH710323,1,13856,Make a Difference t/a Nadia Al,320000,Social Community Care Supplies & Services  ,Third party payments - Private/Voluntary Sector,Corporate and Support Services,Com. Invest Fund," 1,250.00 ",402403,12979
13/07/2022,ZZH710323,2,13856,Make a Difference t/a Nadia Al,320000,Social Community Care Supplies & Services  ,Third party payments - Private/Voluntary Sector,Corporate and Support Services,Com. Invest Fund," 1,250.00 ",402403,12979
13/07/2022,ZZH710323,3,13856,Make a Difference t/a Nadia Al,320000,Social Community Care Supplies & Services  ,Third party payments - Private/Voluntary Sector,Corporate and Support Services,Com. Invest Fund," 1,250.00 ",402403,12979
13/07/2022,ZZH710323,4,13856,Make a Difference t/a Nadia Al,320000,Social Community Care Supplies & Services  ,Third party payments - Private/Voluntary Sector,Corporate and Support Services,Com. Invest Fund," 1,250.00 ",402403,12979
13/07/2022,ZZH710323,5,13856,Make a Difference t/a Nadia Al,320000,Social Community Care Supplies & Services  ,Third party payments - Private/Voluntary Sector,Corporate and Support Services,Com. Invest Fund, 900.00 ,402403,12979
13/07/2022,ZZH710323,6,13856,Make a Difference t/a Nadia Al,320000,Social Community Care Supplies & Services  ,Third party payments - Private/Voluntary Sector,Corporate and Support Services,Com. Invest Fund," 1,000.00 ",402403,12979
13/07/2022,ZZH710328,1,13856,Make a Difference t/a Nadia Al,320000,Social Community Care Supplies & Services  ,Third party payments - Private/Voluntary Sector,Corporate and Support Services,Com. Invest Fund," 1,750.00 ",402403,12979
13/07/2022,ZZH710328,2,13856,Make a Difference t/a Nadia Al,320000,Social Community Care Supplies & Services  ,Third party payments - Private/Voluntary Sector,Corporate and Support Services,Com. Invest Fund," 1,750.00 ",402403,12979
13/07/2022,ZZH710328,3,13856,Make a Difference t/a Nadia Al,320000,Social Community Care Supplies & Services  ,Third party payments - Private/Voluntary Sector,Corporate and Support Services,Com. Invest Fund," 1,750.00 ",402403,12979
13/07/2022,ZZH710328,4,13856,Make a Difference t/a Nadia Al,320000,Social Community Care Supplies & Services  ,Third party payments - Private/Voluntary Sector,Corporate and Support Services,Com. Invest Fund," 1,750.00 ",402403,12979
13/07/2022,ZZH710328,5,13856,Make a Difference t/a Nadia Al,320000,Social Community Care Supplies & Services  ,Third party payments - Private/Voluntary Sector,Corporate and Support Services,Com. Invest Fund, 900.00 ,402403,12979
13/07/2022,ZZH710328,6,13856,Make a Difference t/a Nadia Al,320000,Social Community Care Supplies & Services  ,Third party payments - Private/Voluntary Sector,Corporate and Support Services,Com. Invest Fund," 1,000.00 ",402403,12979
14/07/2022,ZZH710341,1,6748,GEORGE COX & SONS LTD,390000,Supplies and services,Supplies and services,#N/A,#N/A," 50,806.18 ",401600,C.10369.164
14/07/2022,ZZH710343,1,13860,Howard Lynn Property Ltd,261400,Human Resources Temporary & Agency Staff ,Agency Staff,Services to Place,Property Client Acct," 6,339.63 ",100290,12328
14/07/2022,ZZH710344,1,2260,RICS,270000,Information Communication Technology  ,Information and Communications Technology,Services to Place,Property Client Acct," 8,500.00 ",402001,12328
14/07/2022,ZZH710344,2,2260,RICS,270000,Information Communication Technology  ,Information and Communications Technology,Services to Place,Property Client Acct," 4,462.50 ",402001,12328
14/07/2022,ZZH710351,1,12351,Getech,270000,Information Communication Technology  ,Information and Communications Technology,Services to Place,Contin Educ Service," 16,095.00 ",402001,10511
14/07/2022,ZZH710358,1,3529,Totally Local Company Ltd,181800,Environmental Services Technical Equipment ,Furniture and Equipment,#N/A,#N/A," 10,623.44 ",400110,C.01190.202
14/07/2022,ZZH710368,1,11568,The Birches School,170000,Education  ,Third party payments - Public Sector,Services to People,OLA pupils," 7,865.00 ",500304,10371
14/07/2022,ZZH710369,1,1339,Stockport NHS Foundation Trust,310000,Healthcare  ,Third party payments - Public Sector,Services to People,SEN Specific support," 44,233.00 ",500402,10300
15/07/2022,ZZH710376,1,3535,Fairway Landscapes Ltd,391200,"Works - Construction, Repair & Maintenance Engineering ",Professional Fees,#N/A,#N/A," 6,606.00 ",401032,C.01378.203
15/07/2022,ZZH710378,1,928,MEL Research Ltd,261500,Human Resources Training & Conferences ,Fees and Charges,Corporate and Support Services,POD Workforce Dev," 18,000.00 ",401024,11888
15/07/2022,ZZH710378,2,928,MEL Research Ltd,261500,Human Resources Training & Conferences ,Fees and Charges,Corporate and Support Services,POD Workforce Dev," 16,000.00 ",401024,11888
18/07/2022,ZZH710452,1,10670,Osborne Richardson,150000,Consultancy   ,Professional Fees,Services to Place,Food & Safety," 35,000.00 ",401007,10912
18/07/2022,ZZH710454,1,757,Transport for Greater Manchest,170000,Education  ,Welfare Payments,Services to People,SS-FreeSclTrans-Sec," 1,261.00 ",530102,10430
18/07/2022,ZZH710454,2,757,Transport for Greater Manchest,170000,Education  ,Welfare Payments,Services to People,SS-FreeSclTrans-Sec," 137,575.00 ",530102,10430
18/07/2022,ZZH710479,1,3529,Totally Local Company Ltd,290000,Arts & Leisure Services  ,Publicity and Promotion,Services to Place,Borough Festive Ligh," 65,487.17 ",401801,12654
18/07/2022,ZZH710481,1,14617,Leicestershire Partnership NHS,181800,Environmental Services Technical Equipment ,Furniture and Equipment,Services to People,PIP COVID," 7,490.88 ",400110,13095
19/07/2022,ZZH710493,1,4369,Pennine Care NHS Trust,999999,Fees and Charges,Fees and Charges,Services to People,SNC," 17,135.82 ",402404,12929
19/07/2022,ZZH710494,1,9715,NHS GREATER MANCHESTER INTEGRA,260000,Human Resources  ,Other Payments,Services to People,Proactive Care," 563,233.00 ",100304,12829
19/07/2022,ZZH710495,1,9715,NHS GREATER MANCHESTER INTEGRA,260000,Human Resources  ,Other Payments,Services to People,Proactive Care," 333,367.00 ",100304,12829
19/07/2022,ZZH710525,1,3156,Creative Ideas In Print,320000,Social Community Care Supplies & Services  ,Care Payments,Corporate and Support Services,POD Communications," 26,991.92 ",530356,11323
19/07/2022,ZZH710526,1,3156,Creative Ideas In Print,320000,Social Community Care Supplies & Services  ,Care Payments,Corporate and Support Services,POD Communications," 26,991.92 ",530356,11323
19/07/2022,ZZH710527,1,12445,Barbour Logic Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Services to Place,Car Parks Admin," 10,497.00 ",402001,10005
19/07/2022,ZZH710534,1,11014,Flowbird Smart City UK Limited,390000,"Works - Construction, Repair & Maintenance  ",Repairs and Maintenance,Services to Place,Car Parks Admin," 28,936.80 ",200123,10005
19/07/2022,ZZH710549,1,3156,Creative Ideas In Print,320000,Social Community Care Supplies & Services  ,Care Payments,Corporate and Support Services,POD Communications," 19,845.00 ",530356,11323
19/07/2022,ZZH710552,1,3529,Totally Local Company Ltd,390000,"Works - Construction, Repair & Maintenance  ",Capital Expenditure - Works,#N/A,#N/A," 58,168.98 ",200304,C.01284.203
19/07/2022,ZZH710561,1,757,Transport for Greater Manchest,390000,Supplies and services,Supplies and services,#N/A,#N/A," 65,000.00 ",401600,C.00718.203
19/07/2022,ZZH710567,1,6116,Atkins Limited,150000,Consultancy   ,Professional Fees,Services to Place,Feasibility," 15,100.80 ",401020,13062
20/07/2022,ZZH710594,1,14414,MEADOWS CARE LTD,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch," 46,540.00 ",401024,10372
21/07/2022,ZZH710622,1,6748,GEORGE COX & SONS LTD,390000,Supplies and services,Supplies and services,#N/A,#N/A," 108,668.81 ",401600,C.10427.109
21/07/2022,ZZH710631,1,3529,Totally Local Company Ltd,390000,"Works - Construction, Repair & Maintenance  ",Capital Expenditure - Works,#N/A,#N/A," 15,993.69 ",200304,C.01190.203
21/07/2022,ZZH710637,1,3529,Totally Local Company Ltd,390000,"Works - Construction, Repair & Maintenance  ",Capital Expenditure - Works,#N/A,#N/A," 19,435.43 ",200304,C.01456.203
21/07/2022,ZZH710649,1,10985,Broadstones School Ltd,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch," 52,000.00 ",401024,10372
21/07/2022,ZZH710653,1,15254,PIE: Pursuing Individual Excel,320000,Social Community Care Supplies & Services  ,Third party payments - Private/Voluntary Sector,Services to People,Holiday Activities," 8,430.00 ",402403,13100
22/07/2022,ZZH710690,1,5131,FUTURE DESIGN CONSULTANTS,150000,Consultancy   ,Professional Fees,Services to Place,Investing in Growth," 5,380.00 ",401007,10102
22/07/2022,ZZH710690,2,5131,FUTURE DESIGN CONSULTANTS,150000,Consultancy   ,Professional Fees,Services to Place,Investing in Growth," 9,526.00 ",401007,10102
25/07/2022,ZZH710732,1,6967,Wilde Consultants Ltd,150000,Consultancy   ,Professional Fees,#N/A,#N/A," 166,737.75 ",401007,C.01498.201
25/07/2022,ZZH710733,1,6967,Wilde Consultants Ltd,140000,Clothing  ,Clothing Uniforms and Laundry,Services to Place,Network Assets Staff," 57,960.00 ",400604,11959
25/07/2022,ZZH710739,1,7820,GMCA - GMUTC,390000,"Works - Construction, Repair & Maintenance  ",Capital Expenditure - Works,#N/A,#N/A," 46,000.00 ",200304,C.01456.203
25/07/2022,ZZH710751,1,10638,Welfare Call (CFU) Ltd,999999,Fees and Charges,Fees and Charges,Services to People,VST - PPG," 10,740.60 ",401035,12777
25/07/2022,ZZH710759,1,1342,UK Container Maintenance Ltd,182020,Environmental Services Waste Management,Waste Management Equipment,Services to Place,Bulk Container," 3,451.00 ",400401,10883
25/07/2022,ZZH710759,2,1342,UK Container Maintenance Ltd,182020,Environmental Services Waste Management,Waste Management Equipment,Services to Place,Bulk Container," 1,015.00 ",400401,10883
25/07/2022,ZZH710759,3,1342,UK Container Maintenance Ltd,182020,Environmental Services Waste Management,Waste Management Equipment,Services to Place,Bulk Container, 561.00 ,400401,10883
25/07/2022,ZZH710766,1,2114,ADASS,200000,Financial Services  ,Fees and Charges,Services to People,Heads of Service," 15,000.00 ",402401,11590
25/07/2022,ZZH710770,1,3529,Totally Local Company Ltd,390000,Supplies and services,Supplies and services,#N/A,#N/A," 127,880.12 ",401600,C.01378.203
25/07/2022,ZZH710772,1,628,dv Life Leisure,290000,Arts & Leisure Services  ,Publicity and Promotion,Services to People,SC - Care Matters," 8,000.00 ",401801,11768
26/07/2022,ZZH710782,1,6748,GEORGE COX & SONS LTD,390000,Supplies and services,Supplies and services,#N/A,#N/A," 31,235.00 ",401600,C.10523.193
26/07/2022,ZZH710796,1,757,Transport for Greater Manchest,181800,Environmental Services Technical Equipment ,Furniture and Equipment,#N/A,#N/A," 6,600.00 ",400110,C.00468.201
26/07/2022,ZZH710806,1,15254,PIE: Pursuing Individual Excel,290000,Arts & Leisure Services  ,Publicity and Promotion,Services to People,Holiday Activities," 5,901.00 ",401801,13100
26/07/2022,ZZH710833,1,6748,GEORGE COX & SONS LTD,240000,Horticultural  ,Grounds Maintenance,Services to Place,Policy-Rights Of Way," 9,411.43 ",202030,10088
27/07/2022,ZZH710854,1,4272,Civica UK Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,IT Systems," 7,500.00 ",402001,12503
27/07/2022,ZZH710865,1,12445,Barbour Logic Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Services to Place,Car Parks Admin," 7,004.00 ",402001,10005
27/07/2022,ZZH710872,1,15268,Anthesis (UK) Ltd,150000,Consultancy   ,Professional Fees,Services to Place,MDC Mayoral DC," 30,000.00 ",401007,13033
27/07/2022,ZZH710875,1,9453,Gaist Solutions Ltd,390000,"Works - Construction, Repair & Maintenance  ",Capital Expenditure - Works,#N/A,#N/A," 32,968.00 ",200304,C.01202.201
27/07/2022,ZZH710900,1,14805,Raw Creative (Yorkshire) Ltd,390000,Supplies and services,Supplies and services,#N/A,#N/A," 6,325.00 ",401600,C.01179.203
27/07/2022,ZZH710908,1,14737,Hatters Project Ltd,320000,Social Community Care Supplies & Services  ,Third party payments - Private/Voluntary Sector,Services to People,Holiday Activities," 10,500.00 ",402403,13100
28/07/2022,ZZH710956,1,1722,The Together Trust Centre,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,DP - Respite," 5,340.00 ",530335,11513
28/07/2022,ZZH710957,1,7025,CBRE Limited,150000,Consultancy   ,Professional Fees,Services to Place,Merseyway Shop Ctre," 2,500.00 ",401020,12866
28/07/2022,ZZH710957,2,7025,CBRE Limited,150000,Consultancy   ,Professional Fees,Services to Place,Merseyway Shop Ctre," 1,500.00 ",401020,12866
28/07/2022,ZZH710957,3,7025,CBRE Limited,150000,Consultancy   ,Professional Fees,Services to Place,Merseyway Shop Ctre," 2,500.00 ",401020,12866
01/08/2022,ZZH711000,1,14619,Constellia Public Limited,150000,Consultancy   ,Professional Fees,Corporate and Support Services,Business Intelligenc," 158,800.00 ",401007,11872
01/08/2022,ZZH711011,1,15279,Trailar Limited,381600,Vehicle Management Leasing ,Leasing /Transport Hire,Services to Place,Operational Support," 21,000.00 ",300401,10924
01/08/2022,ZZH711012,1,12367,Beech Hall School,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch," 16,001.68 ",401024,10372
01/08/2022,ZZH711022,1,14243,Keys PCE Ltd,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch," 26,013.00 ",401024,10372
01/08/2022,ZZH711023,1,14243,Keys PCE Ltd,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch," 26,013.00 ",401024,10372
01/08/2022,ZZH711024,1,14243,Keys PCE Ltd,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch," 26,013.00 ",401024,10372
01/08/2022,ZZH711025,1,14243,Keys PCE Ltd,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch," 26,013.00 ",401024,10372
01/08/2022,ZZH711026,1,14243,Keys PCE Ltd,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch," 26,013.00 ",401024,10372
01/08/2022,ZZH711027,1,14243,Keys PCE Ltd,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch," 24,555.38 ",401024,10372
01/08/2022,ZZH711030,1,1669,Charnwood Nursery,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch," 19,000.00 ",401024,10372
01/08/2022,ZZH711035,1,10985,Broadstones School Ltd,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch," 39,000.00 ",401024,10372
01/08/2022,ZZH711036,1,10985,Broadstones School Ltd,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch," 39,000.00 ",401024,10372
01/08/2022,ZZH711037,1,10985,Broadstones School Ltd,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch," 39,000.00 ",401024,10372
01/08/2022,ZZH711038,1,10985,Broadstones School Ltd,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch," 39,000.00 ",401024,10372
01/08/2022,ZZH711044,1,13442,Edward Morgan - Legal/Law,150000,Consultancy   ,Professional Fees,Corporate and Support Services,Legal Fees Budget," 5,000.00 ",401020,12271
02/08/2022,ZZH711062,1,6748,GEORGE COX & SONS LTD,390000,Supplies and services,Supplies and services,Services to Place,Highway Structs R+R," 17,920.69 ",401600,11975
02/08/2022,ZZH711074,1,9992,Reheat (Renewable Technologies,150000,Consultancy   ,Professional Fees,Non-General Fund Items,HRA Strategic Mgt," 56,266.83 ",401020,12175
02/08/2022,ZZH711086,1,12180,Acorn Care and Education,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch," 38,115.03 ",401024,10372
02/08/2022,ZZH711087,1,12180,Acorn Care and Education,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch," 34,356.25 ",401024,10372
02/08/2022,ZZH711088,1,12180,Acorn Care and Education,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch," 34,356.25 ",401024,10372
02/08/2022,ZZH711089,1,12180,Acorn Care and Education,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch," 44,562.50 ",401024,10372
02/08/2022,ZZH711090,1,12180,Acorn Care and Education,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch," 44,562.50 ",401024,10372
02/08/2022,ZZH711092,1,13808,Progress Schools Limited,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch," 29,452.80 ",401024,10372
02/08/2022,ZZH711093,1,12180,Acorn Care and Education,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent Sch," 44,562.50 ",401024,10372
02/08/2022,ZZH711103,1,14507,Kainos Software Ltd (DfT),270000,Information Communication Technology  ,Information and Communications Technology,Services to Place,GMRAPS," 3,750.00 ",402001,12650
02/08/2022,ZZH711103,2,14507,Kainos Software Ltd (DfT),270000,Information Communication Technology  ,Information and Communications Technology,Services to Place,GMRAPS," 3,750.00 ",402001,12650
02/08/2022,ZZH711103,3,14507,Kainos Software Ltd (DfT),270000,Information Communication Technology  ,Information and Communications Technology,Services to Place,GMRAPS," 3,750.00 ",402001,12650
02/08/2022,ZZH711103,4,14507,Kainos Software Ltd (DfT),270000,Information Communication Technology  ,Information and Communications Technology,Services to Place,GMRAPS," 3,750.00 ",402001,12650
03/08/2022,ZZH711122,1,15188,Specialist Light Halage Soluti,210000,Furniture & Soft Furnishings  ,Furniture and Equipment,Corporate and Support Services,Local Election," 12,500.00 ",400120,12102
03/08/2022,ZZH711130,1,6748,GEORGE COX & SONS LTD,390000,"Works - Construction, Repair & Maintenance  ",Capital Expenditure - Works,#N/A,#N/A," 34,698.21 ",200304,C.01456.203
03/08/2022,ZZH711133,1,8549,Lucy Zodion Ltd,390000,"Works - Construction, Repair & Maintenance  ",Capital Expenditure - Works,#N/A,#N/A," 10,000.00 ",200304,C.01198.203
03/08/2022,ZZH711134,1,7025,CBRE Limited,150000,Consultancy   ,Professional Fees,Services to Place,Town deal Cheadle," 7,500.00 ",401020,13057
03/08/2022,ZZH711136,1,15268,Anthesis (UK) Ltd,150000,Consultancy   ,Professional Fees,Services to Place,MDC Mayoral DC," 30,000.00 ",401007,13033
03/08/2022,ZZH711137,1,683,AECOM Limited,150000,Consultancy   ,Professional Fees,Services to Place,Town Centre Devt Tea," 60,000.00 ",401007,10072
03/08/2022,ZZH711146,1,15278,NAS Academies Trust Church Law,170000,Education  ,Third party payments - Public Sector,Services to People,OLA pupils," 18,000.00 ",500304,10371
03/08/2022,ZZH711151,1,3529,Totally Local Company Ltd,390000,Supplies and services,Supplies and services,#N/A,#N/A," 13,286.13 ",401600,C.01378.203
