"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","Office Region"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional II","39500","64860","DE&S Engineering","<5","Government Science and Engineering Profession","Overseas"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional II","39500","64860","DE&S Engineering","13","Government Science and Engineering Profession","Overseas"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional II","39500","64860","DE&S Engineering","<5","Government Science and Engineering Profession","Overseas"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional II","39500","64860","DE&S Engineering","<5","Government Science and Engineering Profession","Overseas"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional II","39500","64860","DE&S Engineering","<5","Government Science and Engineering Profession","Overseas"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Senior Technical Specialist","26000","48300","DE&S Engineering","<5","Government Science and Engineering Profession","Overseas"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Senior Technical Specialist","26000","48300","DE&S Engineering","<5","Government Science and Engineering Profession","Overseas"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional I","52500","82800","DE&S Corporate Services","<5","Operational Delivery Profession","Overseas"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional II","39500","64860","DE&S Corporate Services","<5","Operational Delivery Profession","Overseas"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional II","39500","64860","DE&S Corporate Services","<5","Operational Delivery Profession","Overseas"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Senior Technical Specialist","26000","48300","DE&S Corporate Services","<5","Operational Delivery Profession","Overseas"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Senior Professional","62500","107640","DE&S Corporate Services","<5","Operational Delivery Profession","Overseas"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional I","52500","82800","DE&S Commercial","<5","Procurement Profession","Overseas"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional II","39500","64860","DE&S Commercial","<5","Procurement Profession","Overseas"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional II","39500","64860","DE&S Commercial","<5","Procurement Profession","Overseas"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Senior Technical Specialist","26000","48300","DE&S Commercial","<5","Procurement Profession","Overseas"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Senior Professional","62500","107640","DE&S Commercial","<5","Procurement Profession","Overseas"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional I","52500","82800","DE&S Operational Delivery","<5","Operational Delivery Profession","Overseas"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional I","52500","82800","DE&S Project Delivery","<5","Project Delivery Profession","Overseas"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional I","52500","82800","DE&S Project Delivery","<5","Project Delivery Profession","Overseas"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional II","39500","64860","DE&S Operational Delivery","<5","Operational Delivery Profession","Overseas"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional II","39500","64860","DE&S Project Delivery","<5","Project Delivery Profession","Overseas"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional II","39500","64860","DE&S Project Delivery","<5","Project Delivery Profession","Overseas"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional II","39500","64860","DE&S Project Delivery","10","Project Delivery Profession","Overseas"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional II","39500","64860","DE&S Project Delivery","<5","Project Delivery Profession","Overseas"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Senior Technical Specialist","26000","48300","DE&S Project Delivery","<5","Project Delivery Profession","Overseas"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Senior Technical Specialist","26000","48300","DE&S Operational Delivery","<5","Operational Delivery Profession","Overseas"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Senior Professional","62500","107640","DE&S Project Delivery","<5","Project Delivery Profession","Overseas"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional II","39500","64860","DE&S Information Management & IT","<5","Government Knowledge and Information Management Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Senior Technical Specialist","26000","48300","DE&S Information Management & IT","<5","Government Knowledge and Information Management Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional I","52500","82800","DE&S Engineering","7","Government Science and Engineering Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional I","52500","82800","DE&S Engineering","<5","Government Science and Engineering Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional I","52500","82800","DE&S Engineering","6","Government Science and Engineering Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional II","39500","64860","DE&S Engineering","<5","Government Science and Engineering Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional II","39500","64860","DE&S Engineering","13","Government Science and Engineering Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional II","39500","64860","DE&S Engineering","7","Government Science and Engineering Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional II","39500","64860","DE&S Engineering","15.81","Government Science and Engineering Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Senior Technical Specialist","26000","48300","DE&S Engineering","15.6","Government Science and Engineering Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Senior Technical Specialist","26000","48300","DE&S Engineering","18.57","Government Science and Engineering Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Senior Technical Specialist","26000","48300","DE&S Engineering","<5","Government Science and Engineering Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Senior Technical Specialist","26000","48300","DE&S Engineering","<5","Government Science and Engineering Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Senior Professional","62500","107640","DE&S Engineering","<5","Government Science and Engineering Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional I","52500","82800","DE&S Corporate Services","<5","Operational Delivery Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional I","52500","82800","DE&S Corporate Services","<5","Operational Delivery Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional I","52500","82800","DE&S Corporate Services","<5","Operational Delivery Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional II","39500","64860","DE&S Corporate Services","<5","Operational Delivery Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional II","39500","64860","DE&S Corporate Services","7","Operational Delivery Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional II","39500","64860","DE&S Corporate Services","<5","Operational Delivery Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Senior Technical Specialist","26000","48300","DE&S Corporate Services","<5","Operational Delivery Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Senior Technical Specialist","26000","48300","DE&S Corporate Services","<5","Operational Delivery Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Senior Technical Specialist","26000","48300","DE&S Corporate Services","<5","Operational Delivery Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Senior Technical Specialist","26000","48300","DE&S Corporate Services","16.08","Operational Delivery Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Senior Professional","62500","107640","DE&S Corporate Services","<5","Operational Delivery Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional I","52500","82800","DE&S Commercial","<5","Procurement Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Apprentice","20049","29250","DE&S Operational Delivery","22","Operational Delivery Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional I","52500","82800","DE&S Project Delivery","<5","Project Delivery Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional I","52500","82800","DE&S Operational Delivery","<5","Operational Delivery Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional I","52500","82800","DE&S Project Delivery","<5","Project Delivery Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional I","52500","82800","DE&S Project Delivery","<5","Project Delivery Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional I","52500","82800","DE&S Project Delivery","<5","Project Delivery Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional I","52500","82800","DE&S Operational Delivery","<5","Operational Delivery Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional II","39500","64860","DE&S Operational Delivery","<5","Operational Delivery Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional II","39500","64860","DE&S Operational Delivery","<5","Operational Delivery Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional II","39500","64860","DE&S Operational Delivery","<5","Operational Delivery Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional II","39500","64860","DE&S Project Delivery","<5","Project Delivery Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional II","39500","64860","DE&S Project Delivery","<5","Project Delivery Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional II","39500","64860","DE&S Project Delivery","11.87","Project Delivery Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional II","39500","64860","DE&S Operational Delivery","10","Operational Delivery Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional II","39500","64860","DE&S Project Delivery","<5","Project Delivery Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Senior Technical Specialist","26000","48300","DE&S Project Delivery","<5","Project Delivery Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Senior Technical Specialist","26000","48300","DE&S Project Delivery","<5","Project Delivery Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Senior Technical Specialist","26000","48300","DE&S Operational Delivery","115.95","Operational Delivery Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Senior Technical Specialist","26000","48300","DE&S Operational Delivery","<5","Operational Delivery Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Senior Technical Specialist","26000","48300","DE&S Operational Delivery","11.6","Operational Delivery Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Senior Technical Specialist","26000","48300","DE&S Project Delivery","<5","Project Delivery Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Senior Professional","62500","107640","DE&S Project Delivery","<5","Project Delivery Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Senior Professional","62500","107640","DE&S Operational Delivery","<5","Operational Delivery Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Senior Professional","62500","107640","DE&S Operational Delivery","<5","Operational Delivery Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional I","52500","82800","DE&S Finance & Accounting","<5","Government Finance Profession","South East"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Senior Technical Specialist","26000","48300","DE&S Finance & Accounting","<5","Government Finance Profession","South East"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional II","39500","64860","DE&S Information Management & IT","<5","Government Knowledge and Information Management Profession","South East"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional II","39500","64860","DE&S Information Management & IT","<5","Government Knowledge and Information Management Profession","South East"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Senior Technical Specialist","26000","48300","DE&S Information Management & IT","<5","Government Knowledge and Information Management Profession","South East"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Senior Technical Specialist","26000","48300","DE&S Information Management & IT","<5","Government Knowledge and Information Management Profession","South East"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Outside Banding Structure","17652","120000","DE&S Engineering","<5","Government Science and Engineering Profession","South East"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional I","52500","82800","DE&S Engineering","<5","Government Science and Engineering Profession","South East"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional I","52500","82800","DE&S Engineering","<5","Government Science and Engineering Profession","South East"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional I","52500","82800","DE&S Engineering","<5","Government Science and Engineering Profession","South East"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional I","52500","82800","DE&S Engineering","<5","Government Science and Engineering Profession","South East"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional II","39500","64860","DE&S Engineering","6.8","Government Science and Engineering Profession","South East"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional II","39500","64860","DE&S Engineering","<5","Government Science and Engineering Profession","South East"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional II","39500","64860","DE&S Engineering","7.69","Government Science and Engineering Profession","South East"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional II","39500","64860","DE&S Engineering","<5","Government Science and Engineering Profession","South East"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Senior Technical Specialist","26000","48300","DE&S Engineering","8","Government Science and Engineering Profession","South East"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Senior Technical Specialist","26000","48300","DE&S Engineering","9.95","Government Science and Engineering Profession","South East"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Senior Technical Specialist","26000","48300","DE&S Engineering","8","Government Science and Engineering Profession","South East"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Senior Technical Specialist","26000","48300","DE&S Engineering","<5","Government Science and Engineering Profession","South East"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Senior Professional","62500","107640","DE&S Engineering","<5","Government Science and Engineering Profession","South East"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Senior Professional","62500","107640","DE&S Engineering","<5","Government Science and Engineering Profession","South East"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Senior Technical Specialist","26000","48300","DE&S Human Resources","<5","Human Resources Profession","South East"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional I","52500","82800","DE&S Corporate Services","<5","Operational Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional II","39500","64860","DE&S Corporate Services","14.94","Operational Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional II","39500","64860","DE&S Corporate Services","<5","Operational Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional II","39500","64860","DE&S Corporate Services","<5","Operational Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Senior Technical Specialist","26000","48300","DE&S Corporate Services","19.89","Operational Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Senior Technical Specialist","26000","48300","DE&S Corporate Services","9.24","Operational Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Senior Technical Specialist","26000","48300","DE&S Corporate Services","<5","Operational Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Senior Professional","62500","107640","DE&S Corporate Services","<5","Operational Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Senior Professional","62500","107640","DE&S Corporate Services","<5","Operational Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional II","39500","64860","DE&S Commercial","<5","Procurement Profession","South East"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional II","39500","64860","DE&S Commercial","8","Procurement Profession","South East"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional II","39500","64860","DE&S Commercial","<5","Procurement Profession","South East"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional II","39500","64860","DE&S Commercial","<5","Procurement Profession","South East"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Senior Technical Specialist","26000","48300","DE&S Commercial","<5","Procurement Profession","South East"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Senior Technical Specialist","26000","48300","DE&S Commercial","<5","Procurement Profession","South East"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Senior Technical Specialist","26000","48300","DE&S Commercial","<5","Procurement Profession","South East"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Senior Technical Specialist","26000","48300","DE&S Commercial","<5","Procurement Profession","South East"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Senior Technical Specialist","26000","48300","DE&S Commercial","<5","Procurement Profession","South East"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Apprentice","20049","29250","DE&S Operational Delivery","12","Operational Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional I","52500","82800","DE&S Operational Delivery","<5","Operational Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional I","52500","82800","DE&S Operational Delivery","<5","Operational Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional I","52500","82800","DE&S Operational Delivery","<5","Operational Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional I","52500","82800","DE&S Project Delivery","<5","Project Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional II","39500","64860","DE&S Operational Delivery","<5","Operational Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional II","39500","64860","DE&S Project Delivery","<5","Project Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional II","39500","64860","DE&S Operational Delivery","9.49","Operational Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional II","39500","64860","DE&S Operational Delivery","12","Operational Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional II","39500","64860","DE&S Project Delivery","<5","Project Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional II","39500","64860","DE&S Operational Delivery","<5","Operational Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional II","39500","64860","DE&S Project Delivery","<5","Project Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional II","39500","64860","DE&S Project Delivery","<5","Project Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Senior Technical Specialist","26000","48300","DE&S Operational Delivery","66.57","Operational Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Senior Technical Specialist","26000","48300","DE&S Operational Delivery","9","Operational Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Senior Technical Specialist","26000","48300","DE&S Project Delivery","<5","Project Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Senior Technical Specialist","26000","48300","DE&S Project Delivery","<5","Project Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Senior Technical Specialist","26000","48300","DE&S Operational Delivery","5.61","Operational Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Senior Technical Specialist","26000","48300","DE&S Project Delivery","<5","Project Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Senior Technical Specialist","26000","48300","DE&S Operational Delivery","7.41","Operational Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Senior Technical Specialist","26000","48300","DE&S Project Delivery","<5","Project Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Apprentice","20049","29250","DE&S Finance & Accounting","59","Government Finance Profession","South West"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Graduate","26000","27625","DE&S Finance & Accounting","34","Government Finance Profession","South West"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional I","52500","82800","DE&S Finance & Accounting","14.62","Government Finance Profession","South West"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional I","52500","82800","DE&S Finance & Accounting","8","Government Finance Profession","South West"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional I","52500","82800","DE&S Finance & Accounting","8.68","Government Finance Profession","South West"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional I","52500","82800","DE&S Finance & Accounting","8.24","Government Finance Profession","South West"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional I","52500","82800","DE&S Finance & Accounting","15.15","Government Finance Profession","South West"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional II","39500","64860","DE&S Finance & Accounting","11","Government Finance Profession","South West"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional II","39500","64860","DE&S Finance & Accounting","6.62","Government Finance Profession","South West"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional II","39500","64860","DE&S Finance & Accounting","28.89","Government Finance Profession","South West"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional II","39500","64860","DE&S Finance & Accounting","17.82","Government Finance Profession","South West"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional II","39500","64860","DE&S Finance & Accounting","11","Government Finance Profession","South West"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Senior Technical Specialist","26000","48300","DE&S Finance & Accounting","18.2","Government Finance Profession","South West"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Senior Technical Specialist","26000","48300","DE&S Finance & Accounting","44.85","Government Finance Profession","South West"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Senior Technical Specialist","26000","48300","DE&S Finance & Accounting","32.08","Government Finance Profession","South West"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Senior Technical Specialist","26000","48300","DE&S Finance & Accounting","12.48","Government Finance Profession","South West"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Senior Technical Specialist","26000","48300","DE&S Finance & Accounting","62.36","Government Finance Profession","South West"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Senior Professional","62500","107640","DE&S Finance & Accounting","6.25","Government Finance Profession","South West"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Senior Professional","62500","107640","DE&S Finance & Accounting","<5","Government Finance Profession","South West"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Senior Professional","62500","107640","DE&S Finance & Accounting","6.68","Government Finance Profession","South West"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Senior Professional","62500","107640","DE&S Finance & Accounting","9.3","Government Finance Profession","South West"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Senior Professional","62500","107640","DE&S Finance & Accounting","9","Government Finance Profession","South West"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Graduate","26000","27625","DE&S Information Management & IT","16","Government Knowledge and Information Management Profession","South West"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional I","52500","82800","DE&S Information Management & IT","<5","Government Knowledge and Information Management Profession","South West"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional I","52500","82800","DE&S Information Management & IT","<5","Government Knowledge and Information Management Profession","South West"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional I","52500","82800","DE&S Information Management & IT","<5","Government Knowledge and Information Management Profession","South West"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional I","52500","82800","DE&S Information Management & IT","46.67","Government Knowledge and Information Management Profession","South West"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional II","39500","64860","DE&S Information Management & IT","<5","Government Knowledge and Information Management Profession","South West"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional II","39500","64860","DE&S Information Management & IT","5.6","Government Knowledge and Information Management Profession","South West"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional II","39500","64860","DE&S Information Management & IT","6","Government Knowledge and Information Management Profession","South West"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional II","39500","64860","DE&S Information Management & IT","<5","Government Knowledge and Information Management Profession","South West"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Professional II","39500","64860","DE&S Information Management & IT","111.14","Government Knowledge and Information Management Profession","South West"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Senior Technical Specialist","26000","48300","DE&S Information Management & IT","148.31","Government Knowledge and Information Management Profession","South West"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Senior Technical Specialist","26000","48300","DE&S Information Management & IT","<5","Government Knowledge and Information Management Profession","South West"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Senior Technical Specialist","26000","48300","DE&S Information Management & IT","7","Government Knowledge and Information Management Profession","South West"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Senior Technical Specialist","26000","48300","DE&S Information Management & IT","<5","Government Knowledge and Information Management Profession","South West"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Senior Professional","62500","107640","DE&S Information Management & IT","14","Government Knowledge and Information Management Profession","South West"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Apprentice","20049","29250","DE&S Engineering","153","Government Science and Engineering Profession","South West"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Graduate","26000","27625","DE&S Engineering","<5","Government Science and Engineering Profession","South West"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Graduate","26000","27625","DE&S Engineering","97","Government Science and Engineering Profession","South West"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","26000789","Outside Banding Structure","17652","120000","DE&S Engineering","<5","Government Science and Engineering Profession","South West"
