"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","Office Region"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","HEO","34036","40451","Chief Valuer Group, Higher Officer","<5","Project Delivery Profession","North West"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","HEO","34036","40451","Chief Valuer Group, Higher Officer","<5","Project Delivery Profession","South West"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","HEO","34036","40451","Chief Valuer Group, Higher Officer","<5","Project Delivery Profession","Wales"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","HEO","34036","40451","Chief Valuer Group, Higher Officer","<5","Project Delivery Profession","West Midlands"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","HEO","34036","40451","Chief Valuer Group, Higher Officer","<5","Project Delivery Profession","Yorkshire and The Humber"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","HEO (G)","29500","40451","Chief Valuer Group, Higher Officer","<5","Operational Delivery Profession","London"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","HEO (G)","29500","40451","Chief Valuer Group, Higher Officer","7","Project Delivery Profession","London"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","HEO (G)","29500","40451","Chief Valuer Group, Higher Officer","<5","Project Delivery Profession","Wales"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","HEO (G)","29500","40451","Chief Valuer Group, Higher Officer","<5","Project Delivery Profession","West Midlands"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","SEO","40185","50120","Chief Valuer Group, Senior Officer","<5","Government Property Profession","East Midlands"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","SEO","40185","50120","Chief Valuer Group, Senior Officer","<5","Government Property Profession","London"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","SEO","40185","50120","Chief Valuer Group, Senior Officer","<5","Government Property Profession","Yorkshire and The Humber"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","SEO","40185","50120","Chief Valuer Group, Senior Officer","<5","Human Resources Profession","Yorkshire and The Humber"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","SEO","40185","50120","Chief Valuer Group, Senior Officer","<5","Operational Delivery Profession","London"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","SEO","40185","50120","Chief Valuer Group, Senior Officer","<5","Operational Delivery Profession","North East"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","SEO (V)","44768","54497","Chief Valuer Group, Senior Officer","<5","Counter-fraud Standards and Profession","East Midlands"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","SEO (V)","44768","54497","Chief Valuer Group, Senior Officer","<5","Counter-fraud Standards and Profession","South West"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","SEO (V)","44768","54497","Chief Valuer Group, Senior Officer","<5","Government Property Profession","East Midlands"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","SEO (V)","44768","54497","Chief Valuer Group, Senior Officer","<5","Government Property Profession","East of England"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","SEO (V)","44768","54497","Chief Valuer Group, Senior Officer","32.53","Government Property Profession","London"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","SEO (V)","44768","54497","Chief Valuer Group, Senior Officer","7.26","Government Property Profession","North East"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","SEO (V)","44768","54497","Chief Valuer Group, Senior Officer","6","Government Property Profession","North West"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","SEO (V)","44768","54497","Chief Valuer Group, Senior Officer","<5","Government Property Profession","Scotland"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","SEO (V)","44768","54497","Chief Valuer Group, Senior Officer","<5","Government Property Profession","South East"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","SEO (V)","44768","54497","Chief Valuer Group, Senior Officer","6.54","Government Property Profession","South West"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","SEO (V)","44768","54497","Chief Valuer Group, Senior Officer","5.23","Government Property Profession","Wales"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","SEO (V)","44768","54497","Chief Valuer Group, Senior Officer","<5","Government Property Profession","West Midlands"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","SEO (V)","44768","54497","Chief Valuer Group, Senior Officer","<5","Government Property Profession","Yorkshire and The Humber"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","SEO (V)","44768","54497","Chief Valuer Group, Senior Officer","<5","Operational Delivery Profession","North East"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","SEO (V)","44768","54497","Chief Valuer Group, Senior Officer","<5","Operational Delivery Profession","Wales"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","SEO (V)","44768","54497","Chief Valuer Group, Senior Officer","<5","Project Delivery Profession","East Midlands"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","SEO (V)","44768","54497","Chief Valuer Group, Senior Officer","12","Project Delivery Profession","London"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","SEO (V)","44768","54497","Chief Valuer Group, Senior Officer","<5","Project Delivery Profession","North East"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","SEO (V)","44768","54497","Chief Valuer Group, Senior Officer","<5","Project Delivery Profession","North West"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","SEO (V)","44768","54497","Chief Valuer Group, Senior Officer","<5","Project Delivery Profession","South East"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","SEO (V)","44768","54497","Chief Valuer Group, Senior Officer","<5","Project Delivery Profession","South West"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","SEO (V)","44768","54497","Chief Valuer Group, Senior Officer","<5","Project Delivery Profession","Wales"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","SEO (V)","44768","54497","Chief Valuer Group, Senior Officer","<5","Project Delivery Profession","West Midlands"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","SEO (V)","44768","54497","Chief Valuer Group, Senior Officer","5","Project Delivery Profession","Yorkshire and The Humber"
"HM Revenue and Customs","VOA","District Valuer Services","18650","AA","20825","23250","District Valuer Services, Admin. Assistant.","<5","Government Property Profession","Scotland"
"HM Revenue and Customs","VOA","District Valuer Services","18650","AA","20825","23250","District Valuer Services, Admin. Assistant.","<5","Operational Delivery Profession","Scotland"
"HM Revenue and Customs","VOA","District Valuer Services","18650","AO","24330","28740","District Valuer Services, Assistant Officer","<5","Operational Delivery Profession","East Midlands"
"HM Revenue and Customs","VOA","District Valuer Services","18650","AO","24330","28740","District Valuer Services, Assistant Officer","<5","Operational Delivery Profession","East of England"
"HM Revenue and Customs","VOA","District Valuer Services","18650","AO","24330","28740","District Valuer Services, Assistant Officer","<5","Operational Delivery Profession","London"
"HM Revenue and Customs","VOA","District Valuer Services","18650","AO","24330","28740","District Valuer Services, Assistant Officer","<5","Operational Delivery Profession","North East"
"HM Revenue and Customs","VOA","District Valuer Services","18650","AO","24330","28740","District Valuer Services, Assistant Officer","<5","Operational Delivery Profession","Scotland"
"HM Revenue and Customs","VOA","District Valuer Services","18650","AO","24330","28740","District Valuer Services, Assistant Officer","<5","Operational Delivery Profession","South East"
"HM Revenue and Customs","VOA","District Valuer Services","18650","AO","24330","28740","District Valuer Services, Assistant Officer","<5","Operational Delivery Profession","South West"
"HM Revenue and Customs","VOA","District Valuer Services","18650","AO","24330","28740","District Valuer Services, Assistant Officer","<5","Operational Delivery Profession","West Midlands"
"HM Revenue and Customs","VOA","District Valuer Services","18650","AO","24330","28740","District Valuer Services, Assistant Officer","<5","Operational Delivery Profession","Yorkshire and The Humber"
"HM Revenue and Customs","VOA","District Valuer Services","18650","AO","24330","28740","District Valuer Services, Assistant Officer","5.95","Project Delivery Profession","East Midlands"
"HM Revenue and Customs","VOA","District Valuer Services","18650","AO","24330","28740","District Valuer Services, Assistant Officer","5.09","Project Delivery Profession","North East"
"HM Revenue and Customs","VOA","District Valuer Services","18650","AO","24330","28740","District Valuer Services, Assistant Officer","<5","Project Delivery Profession","Wales"
"HM Revenue and Customs","VOA","District Valuer Services","18650","EO","28360","34550","District Valuer Services, Officer","<5","Operational Delivery Profession","London"
"HM Revenue and Customs","VOA","District Valuer Services","18650","EO","28360","34550","District Valuer Services, Officer","<5","Operational Delivery Profession","North East"
"HM Revenue and Customs","VOA","District Valuer Services","18650","EO","28360","34550","District Valuer Services, Officer","<5","Operational Delivery Profession","South West"
"HM Revenue and Customs","VOA","District Valuer Services","18650","EO","28360","34550","District Valuer Services, Officer","<5","Operational Delivery Profession","Yorkshire and The Humber"
"HM Revenue and Customs","VOA","District Valuer Services","18650","EO","28360","34550","District Valuer Services, Officer","<5","Project Delivery Profession","East Midlands"
"HM Revenue and Customs","VOA","District Valuer Services","18650","EO","28360","34550","District Valuer Services, Officer","<5","Project Delivery Profession","London"
"HM Revenue and Customs","VOA","District Valuer Services","18650","EO","28360","34550","District Valuer Services, Officer","<5","Project Delivery Profession","North East"
"HM Revenue and Customs","VOA","District Valuer Services","18650","EO","28360","34550","District Valuer Services, Officer","<5","Project Delivery Profession","North West"
"HM Revenue and Customs","VOA","District Valuer Services","18650","EO","28360","34550","District Valuer Services, Officer","<5","Project Delivery Profession","Wales"
"HM Revenue and Customs","VOA","District Valuer Services","18650","EO","28360","34550","District Valuer Services, Officer","<5","Project Delivery Profession","West Midlands"
"HM Revenue and Customs","VOA","District Valuer Services","18650","EO","28360","34550","District Valuer Services, Officer","<5","Project Delivery Profession","Yorkshire and The Humber"
"HM Revenue and Customs","VOA","District Valuer Services","18650","EO (Band 5)","24330","28740","District Valuer Services, Officer","<5","Operational Delivery Profession","Scotland"
"HM Revenue and Customs","VOA","District Valuer Services","18650","EO (Band 5)","24330","28740","District Valuer Services, Officer","<5","Operational Delivery Profession","West Midlands"
"HM Revenue and Customs","VOA","District Valuer Services","18650","G6","67238","79628","District Valuer Services, Grade 6","<5","Government Property Profession","East of England"
"HM Revenue and Customs","VOA","District Valuer Services","18650","G6","67238","79628","District Valuer Services, Grade 6","<5","Government Property Profession","London"
"HM Revenue and Customs","VOA","District Valuer Services","18650","G6","67238","79628","District Valuer Services, Grade 6","<5","Government Property Profession","North West"
"HM Revenue and Customs","VOA","District Valuer Services","18650","G6","67238","79628","District Valuer Services, Grade 6","<5","Government Property Profession","Scotland"
"HM Revenue and Customs","VOA","District Valuer Services","18650","G6","67238","79628","District Valuer Services, Grade 6","<5","Government Property Profession","Wales"
"HM Revenue and Customs","VOA","District Valuer Services","18650","G6","67238","79628","District Valuer Services, Grade 6","<5","Government Property Profession","West Midlands"
"HM Revenue and Customs","VOA","District Valuer Services","18650","G6","67238","79628","District Valuer Services, Grade 6","<5","Government Property Profession","Yorkshire and The Humber"
"HM Revenue and Customs","VOA","District Valuer Services","18650","G6","67238","79628","District Valuer Services, Grade 6","<5","Operational Delivery Profession","North West"
"HM Revenue and Customs","VOA","District Valuer Services","18650","G6","67238","79628","District Valuer Services, Grade 6","<5","Operational Delivery Profession","Scotland"
"HM Revenue and Customs","VOA","District Valuer Services","18650","G6","67238","79628","District Valuer Services, Grade 6","<5","Operational Delivery Profession","Yorkshire and The Humber"
"HM Revenue and Customs","VOA","District Valuer Services","18650","G7","54631","66683","District Valuer Services, Grade 7","<5","Counter-fraud Standards and Profession","West Midlands"
"HM Revenue and Customs","VOA","District Valuer Services","18650","G7","54631","66683","District Valuer Services, Grade 7","7.8","Government Property Profession","East Midlands"
"HM Revenue and Customs","VOA","District Valuer Services","18650","G7","54631","66683","District Valuer Services, Grade 7","<5","Government Property Profession","East of England"
"HM Revenue and Customs","VOA","District Valuer Services","18650","G7","54631","66683","District Valuer Services, Grade 7","16.83","Government Property Profession","London"
"HM Revenue and Customs","VOA","District Valuer Services","18650","G7","54631","66683","District Valuer Services, Grade 7","<5","Government Property Profession","North East"
"HM Revenue and Customs","VOA","District Valuer Services","18650","G7","54631","66683","District Valuer Services, Grade 7","6.84","Government Property Profession","North West"
"HM Revenue and Customs","VOA","District Valuer Services","18650","G7","54631","66683","District Valuer Services, Grade 7","7.4","Government Property Profession","Scotland"
"HM Revenue and Customs","VOA","District Valuer Services","18650","G7","54631","66683","District Valuer Services, Grade 7","5.96","Government Property Profession","South East"
"HM Revenue and Customs","VOA","District Valuer Services","18650","G7","54631","66683","District Valuer Services, Grade 7","6.41","Government Property Profession","South West"
"HM Revenue and Customs","VOA","District Valuer Services","18650","G7","54631","66683","District Valuer Services, Grade 7","<5","Government Property Profession","Wales"
"HM Revenue and Customs","VOA","District Valuer Services","18650","G7","54631","66683","District Valuer Services, Grade 7","5.17","Government Property Profession","West Midlands"
"HM Revenue and Customs","VOA","District Valuer Services","18650","G7","54631","66683","District Valuer Services, Grade 7","<5","Government Property Profession","Yorkshire and The Humber"
"HM Revenue and Customs","VOA","District Valuer Services","18650","G7","54631","66683","District Valuer Services, Grade 7","<5","Operational Delivery Profession","London"
"HM Revenue and Customs","VOA","District Valuer Services","18650","G7","54631","66683","District Valuer Services, Grade 7","<5","Operational Delivery Profession","North West"
"HM Revenue and Customs","VOA","District Valuer Services","18650","G7","54631","66683","District Valuer Services, Grade 7","<5","Operational Delivery Profession","Wales"
"HM Revenue and Customs","VOA","District Valuer Services","18650","G7","54631","66683","District Valuer Services, Grade 7","<5","Project Delivery Profession","East of England"
"HM Revenue and Customs","VOA","District Valuer Services","18650","G7","54631","66683","District Valuer Services, Grade 7","<5","Project Delivery Profession","North East"
"HM Revenue and Customs","VOA","District Valuer Services","18650","HEO","34036","40451","District Valuer Services, Apprentice - Higher Officer","<5","Government Property Profession","North West"
"HM Revenue and Customs","VOA","District Valuer Services","18650","HEO","34036","40451","District Valuer Services, Apprentice - Higher Officer","<5","Government Property Profession","South East"
"HM Revenue and Customs","VOA","District Valuer Services","18650","HEO","34036","40451","District Valuer Services, Apprentice - Higher Officer","<5","Government Property Profession","Yorkshire and The Humber"
"HM Revenue and Customs","VOA","District Valuer Services","18650","HEO","34036","40451","District Valuer Services, Apprentice - Higher Officer","<5","Operational Delivery Profession","London"
"HM Revenue and Customs","VOA","District Valuer Services","18650","HEO","34036","40451","District Valuer Services, Apprentice - Higher Officer","<5","Project Delivery Profession","London"
"HM Revenue and Customs","VOA","District Valuer Services","18650","HEO","34036","40451","District Valuer Services, Apprentice - Higher Officer","<5","Project Delivery Profession","West Midlands"
"HM Revenue and Customs","VOA","District Valuer Services","18650","HEO","34036","40451","District Valuer Services, Higher Officer","9","Government Property Profession","East Midlands"
"HM Revenue and Customs","VOA","District Valuer Services","18650","HEO","34036","40451","District Valuer Services, Higher Officer","<5","Government Property Profession","East of England"
"HM Revenue and Customs","VOA","District Valuer Services","18650","HEO","34036","40451","District Valuer Services, Higher Officer","13.05","Government Property Profession","London"
"HM Revenue and Customs","VOA","District Valuer Services","18650","HEO","34036","40451","District Valuer Services, Higher Officer","<5","Government Property Profession","North East"
"HM Revenue and Customs","VOA","District Valuer Services","18650","HEO","34036","40451","District Valuer Services, Higher Officer","7","Government Property Profession","North West"
"HM Revenue and Customs","VOA","District Valuer Services","18650","HEO","34036","40451","District Valuer Services, Higher Officer","<5","Government Property Profession","South East"
"HM Revenue and Customs","VOA","District Valuer Services","18650","HEO","34036","40451","District Valuer Services, Higher Officer","5.81","Government Property Profession","South West"
"HM Revenue and Customs","VOA","District Valuer Services","18650","HEO","34036","40451","District Valuer Services, Higher Officer","5","Government Property Profession","West Midlands"
"HM Revenue and Customs","VOA","District Valuer Services","18650","HEO","34036","40451","District Valuer Services, Higher Officer","8.67","Government Property Profession","Yorkshire and The Humber"
"HM Revenue and Customs","VOA","District Valuer Services","18650","HEO","34036","40451","District Valuer Services, Higher Officer","<5","Operational Delivery Profession","East of England"
"HM Revenue and Customs","VOA","District Valuer Services","18650","HEO","34036","40451","District Valuer Services, Higher Officer","<5","Operational Delivery Profession","South East"
"HM Revenue and Customs","VOA","District Valuer Services","18650","HEO","34036","40451","District Valuer Services, Higher Officer","<5","Operational Delivery Profession","South West"
"HM Revenue and Customs","VOA","District Valuer Services","18650","HEO","34036","40451","District Valuer Services, Higher Officer","<5","Operational Delivery Profession","West Midlands"
"HM Revenue and Customs","VOA","District Valuer Services","18650","HEO","34036","40451","District Valuer Services, Higher Officer","<5","Project Delivery Profession","London"
"HM Revenue and Customs","VOA","District Valuer Services","18650","HEO","34036","40451","District Valuer Services, Higher Officer","<5","Project Delivery Profession","North West"
"HM Revenue and Customs","VOA","District Valuer Services","18650","HEO","34036","40451","District Valuer Services, Higher Officer","<5","Project Delivery Profession","South East"
"HM Revenue and Customs","VOA","District Valuer Services","18650","HEO","34036","40451","District Valuer Services, Higher Officer","<5","Project Delivery Profession","South West"
"HM Revenue and Customs","VOA","District Valuer Services","18650","HEO","34036","40451","District Valuer Services, Higher Officer","<5","Project Delivery Profession","Wales"
"HM Revenue and Customs","VOA","District Valuer Services","18650","HEO","34036","40451","District Valuer Services, Higher Officer","<5","Project Delivery Profession","West Midlands"
"HM Revenue and Customs","VOA","District Valuer Services","18650","HEO (Band 4)","28360","34808","District Valuer Services, Higher Officer","<5","Operational Delivery Profession","North East"
"HM Revenue and Customs","VOA","District Valuer Services","18650","SEO","40185","50120","District Valuer Services, Apprentice - Senior Officer","<5","Operational Delivery Profession","North East"
"HM Revenue and Customs","VOA","District Valuer Services","18650","SEO","40185","50120","District Valuer Services, Senior Officer","<5","Government Property Profession","East Midlands"
"HM Revenue and Customs","VOA","District Valuer Services","18650","SEO","40185","50120","District Valuer Services, Senior Officer","<5","Government Property Profession","East of England"
"HM Revenue and Customs","VOA","District Valuer Services","18650","SEO","40185","50120","District Valuer Services, Senior Officer","<5","Government Property Profession","North West"
"HM Revenue and Customs","VOA","District Valuer Services","18650","SEO","40185","50120","District Valuer Services, Senior Officer","<5","Government Property Profession","South East"
"HM Revenue and Customs","VOA","District Valuer Services","18650","SEO","40185","50120","District Valuer Services, Senior Officer","<5","Government Property Profession","Yorkshire and The Humber"
"HM Revenue and Customs","VOA","District Valuer Services","18650","SEO","40185","50120","District Valuer Services, Senior Officer","<5","Operational Delivery Profession","London"
"HM Revenue and Customs","VOA","District Valuer Services","18650","SEO","40185","50120","District Valuer Services, Senior Officer","<5","Operational Delivery Profession","North East"
"HM Revenue and Customs","VOA","District Valuer Services","18650","SEO","40185","50120","District Valuer Services, Senior Officer","<5","Operational Delivery Profession","North West"
"HM Revenue and Customs","VOA","District Valuer Services","18650","SEO","40185","50120","District Valuer Services, Senior Officer","<5","Operational Delivery Profession","South West"
"HM Revenue and Customs","VOA","District Valuer Services","18650","SEO","40185","50120","District Valuer Services, Senior Officer","<5","Project Delivery Profession","South West"
"HM Revenue and Customs","VOA","District Valuer Services","18650","SEO","40185","50120","District Valuer Services, Senior Officer","<5","Project Delivery Profession","Wales"
"HM Revenue and Customs","VOA","District Valuer Services","18650","SEO (V)","44768","54497","District Valuer Services, Senior Officer","<5","Counter-fraud Standards and Profession","East of England"
"HM Revenue and Customs","VOA","District Valuer Services","18650","SEO (V)","44768","54497","District Valuer Services, Senior Officer","<5","Counter-fraud Standards and Profession","London"
"HM Revenue and Customs","VOA","District Valuer Services","18650","SEO (V)","44768","54497","District Valuer Services, Senior Officer","9.31","Government Property Profession","East Midlands"
"HM Revenue and Customs","VOA","District Valuer Services","18650","SEO (V)","44768","54497","District Valuer Services, Senior Officer","5.16","Government Property Profession","East of England"
"HM Revenue and Customs","VOA","District Valuer Services","18650","SEO (V)","44768","54497","District Valuer Services, Senior Officer","12.37","Government Property Profession","London"
"HM Revenue and Customs","VOA","District Valuer Services","18650","SEO (V)","44768","54497","District Valuer Services, Senior Officer","6.5","Government Property Profession","North East"
"HM Revenue and Customs","VOA","District Valuer Services","18650","SEO (V)","44768","54497","District Valuer Services, Senior Officer","9.14","Government Property Profession","North West"
"HM Revenue and Customs","VOA","District Valuer Services","18650","SEO (V)","44768","54497","District Valuer Services, Senior Officer","11.1","Government Property Profession","Scotland"
"HM Revenue and Customs","VOA","District Valuer Services","18650","SEO (V)","44768","54497","District Valuer Services, Senior Officer","12.11","Government Property Profession","South East"
"HM Revenue and Customs","VOA","District Valuer Services","18650","SEO (V)","44768","54497","District Valuer Services, Senior Officer","11.1","Government Property Profession","South West"
"HM Revenue and Customs","VOA","District Valuer Services","18650","SEO (V)","44768","54497","District Valuer Services, Senior Officer","5.47","Government Property Profession","Wales"
"HM Revenue and Customs","VOA","District Valuer Services","18650","SEO (V)","44768","54497","District Valuer Services, Senior Officer","8.12","Government Property Profession","West Midlands"
"HM Revenue and Customs","VOA","District Valuer Services","18650","SEO (V)","44768","54497","District Valuer Services, Senior Officer","14.38","Government Property Profession","Yorkshire and The Humber"
"HM Revenue and Customs","VOA","District Valuer Services","18650","SEO (V)","44768","54497","District Valuer Services, Senior Officer","<5","Operational Delivery Profession","East Midlands"
"HM Revenue and Customs","VOA","District Valuer Services","18650","SEO (V)","44768","54497","District Valuer Services, Senior Officer","<5","Operational Delivery Profession","London"
"HM Revenue and Customs","VOA","District Valuer Services","18650","SEO (V)","44768","54497","District Valuer Services, Senior Officer","<5","Operational Delivery Profession","South West"
"HM Revenue and Customs","VOA","District Valuer Services","18650","SEO (V)","44768","54497","District Valuer Services, Senior Officer","<5","Project Delivery Profession","East Midlands"
"HM Revenue and Customs","VOA","District Valuer Services","18650","SEO (V)","44768","54497","District Valuer Services, Senior Officer","<5","Project Delivery Profession","East of England"
"HM Revenue and Customs","VOA","District Valuer Services","18650","SEO (V)","44768","54497","District Valuer Services, Senior Officer","<5","Project Delivery Profession","London"
"HM Revenue and Customs","VOA","District Valuer Services","18650","SEO (V)","44768","54497","District Valuer Services, Senior Officer","<5","Project Delivery Profession","North East"
"HM Revenue and Customs","VOA","District Valuer Services","18650","SEO (V)","44768","54497","District Valuer Services, Senior Officer","<5","Project Delivery Profession","North West"
"HM Revenue and Customs","VOA","District Valuer Services","18650","SEO (V)","44768","54497","District Valuer Services, Senior Officer","7","Project Delivery Profession","Scotland"
"HM Revenue and Customs","VOA","District Valuer Services","18650","SEO (V)","44768","54497","District Valuer Services, Senior Officer","6","Project Delivery Profession","South East"
"HM Revenue and Customs","VOA","District Valuer Services","18650","SEO (V)","44768","54497","District Valuer Services, Senior Officer","<5","Project Delivery Profession","South West"
"HM Revenue and Customs","VOA","District Valuer Services","18650","SEO (V)","44768","54497","District Valuer Services, Senior Officer","<5","Project Delivery Profession","Wales"
"HM Revenue and Customs","VOA","District Valuer Services","18650","SEO (V)","44768","54497","District Valuer Services, Senior Officer","<5","Project Delivery Profession","West Midlands"
"HM Revenue and Customs","VOA","District Valuer Services","18650","SEO (V)","44768","54497","District Valuer Services, Senior Officer","<5","Project Delivery Profession","Yorkshire and The Humber"
"HM Revenue and Customs","VOA","Graduates","18650","HEO","34036","40451","Graduates, Apprentice - Higher Officer","<5","Government Property Profession","East Midlands"
"HM Revenue and Customs","VOA","Graduates","18650","HEO","34036","40451","Graduates, Apprentice - Higher Officer","<5","Government Property Profession","East of England"
"HM Revenue and Customs","VOA","Graduates","18650","HEO","34036","40451","Graduates, Apprentice - Higher Officer","<5","Government Property Profession","London"
"HM Revenue and Customs","VOA","Graduates","18650","HEO","34036","40451","Graduates, Apprentice - Higher Officer","<5","Government Property Profession","North East"
"HM Revenue and Customs","VOA","Graduates","18650","HEO","34036","40451","Graduates, Apprentice - Higher Officer","<5","Government Property Profession","North West"
"HM Revenue and Customs","VOA","Graduates","18650","HEO","34036","40451","Graduates, Apprentice - Higher Officer","<5","Government Property Profession","South West"
"HM Revenue and Customs","VOA","Graduates","18650","HEO","34036","40451","Graduates, Apprentice - Higher Officer","<5","Government Property Profession","Wales"
"HM Revenue and Customs","VOA","Graduates","18650","HEO","34036","40451","Graduates, Apprentice - Higher Officer","<5","Government Property Profession","West Midlands"
"HM Revenue and Customs","VOA","Graduates","18650","HEO","34036","40451","Graduates, Apprentice - Higher Officer","<5","Government Property Profession","Yorkshire and The Humber"
"HM Revenue and Customs","VOA","Graduates","18650","HEO","34036","40451","Graduates, Apprentice - Higher Officer","<5","Operational Delivery Profession","North East"
"HM Revenue and Customs","VOA","Graduates","18650","HEO","34036","40451","Graduates, Apprentice - Higher Officer","<5","Project Delivery Profession","London"
"HM Revenue and Customs","VOA","Graduates","18650","HEO","34036","40451","Graduates, Apprentice - Higher Officer","<5","Project Delivery Profession","North East"
"HM Revenue and Customs","VOA","Graduates","18650","HEO","34036","40451","Graduates, Apprentice - Higher Officer","<5","Project Delivery Profession","North West"
"HM Revenue and Customs","VOA","Graduates","18650","HEO","34036","40451","Graduates, Apprentice - Higher Officer","<5","Project Delivery Profession","South West"
"HM Revenue and Customs","VOA","Graduates","18650","HEO","34036","40451","Graduates, Apprentice - Higher Officer","<5","Project Delivery Profession","Yorkshire and The Humber"
"HM Revenue and Customs","VOA","Graduates","18650","HEO","34036","40451","Graduates, Higher Officer","<5","Government Property Profession","London"
"HM Revenue and Customs","VOA","Graduates","18650","HEO","34036","40451","Graduates, Higher Officer","<5","Government Property Profession","North West"
"HM Revenue and Customs","VOA","Graduates","18650","HEO","34036","40451","Graduates, Higher Officer","<5","Government Property Profession","South West"
"HM Revenue and Customs","VOA","Graduates","18650","HEO","34036","40451","Graduates, Higher Officer","<5","Government Property Profession","Yorkshire and The Humber"
"HM Revenue and Customs","VOA","Graduates","18650","HEO","34036","40451","Graduates, Higher Officer","<5","Project Delivery Profession","London"
"HM Revenue and Customs","VOA","Graduates","18650","HEO","34036","40451","Graduates, Higher Officer","<5","Project Delivery Profession","Wales"
"HM Revenue and Customs","VOA","Graduates","18650","HEO","34036","40451","Graduates, Higher Officer","<5","Project Delivery Profession","West Midlands"
"HM Revenue and Customs","VOA","Graduates","18650","HEO (G)","29500","40451","Graduates, Apprentice - Higher Officer","<5","Project Delivery Profession","East Midlands"
"HM Revenue and Customs","VOA","Graduates","18650","HEO (G)","29500","40451","Graduates, Apprentice - Higher Officer","<5","Project Delivery Profession","North East"
"HM Revenue and Customs","VOA","Graduates","18650","HEO (G)","29500","40451","Graduates, Apprentice - Higher Officer","<5","Project Delivery Profession","North West"
"HM Revenue and Customs","VOA","Graduates","18650","HEO (G)","29500","40451","Graduates, Higher Officer","<5","Government Property Profession","East Midlands"
"HM Revenue and Customs","VOA","Graduates","18650","HEO (G)","29500","40451","Graduates, Higher Officer","<5","Government Property Profession","North West"
"HM Revenue and Customs","VOA","Graduates","18650","HEO (G)","29500","40451","Graduates, Higher Officer","<5","Government Property Profession","South West"
"HM Revenue and Customs","VOA","Graduates","18650","HEO (G)","29500","40451","Graduates, Higher Officer","<5","Government Property Profession","Wales"
"HM Revenue and Customs","VOA","Graduates","18650","HEO (G)","29500","40451","Graduates, Higher Officer","<5","Government Property Profession","Yorkshire and The Humber"
"HM Revenue and Customs","VOA","Graduates","18650","HEO (G)","29500","40451","Graduates, Higher Officer","<5","Operational Delivery Profession","South West"
"HM Revenue and Customs","VOA","Graduates","18650","HEO (G)","29500","40451","Graduates, Higher Officer","<5","Operational Delivery Profession","Yorkshire and The Humber"
"HM Revenue and Customs","VOA","Graduates","18650","HEO (G)","29500","40451","Graduates, Higher Officer","<5","Project Delivery Profession","East Midlands"
"HM Revenue and Customs","VOA","Graduates","18650","HEO (G)","29500","40451","Graduates, Higher Officer","<5","Project Delivery Profession","East of England"
"HM Revenue and Customs","VOA","Graduates","18650","HEO (G)","29500","40451","Graduates, Higher Officer","7","Project Delivery Profession","London"
"HM Revenue and Customs","VOA","Graduates","18650","HEO (G)","29500","40451","Graduates, Higher Officer","<5","Project Delivery Profession","North East"
"HM Revenue and Customs","VOA","Graduates","18650","HEO (G)","29500","40451","Graduates, Higher Officer","<5","Project Delivery Profession","North West"
