"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","Head of Department 3","57104","59388","Teaching","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","Senior Lecturer (Languages)","44387","46163","Teaching","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","Area Officer Social Worker","51011","60431","Community Service","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","Dental Nurse Trainee","13896","14889","Through Life Support","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","Fast Stream Grade Band C1","37903","44935","Business Management","2.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","Fast Stream Grade Band C1","37903","44935","Intelligence Analysis","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","Fast Stream Grade Band C1","37903","44935","Policy Advisor","1.00","Policy"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","Fast Stream Grade Band C1","37903","44935","Programme Management","1.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","Assistant Economist C1","37903","44935","Economics","2.00","Finance"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","TUPE General","11352","60000","Geospatial Analyst","1.49","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","TUPE Logica 35 Hrs","16000","60000","Civilian Training","1.71","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","TUPE Logica 35 Hrs","16000","60000","Training Support","3.80","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","TUPE Logica 37.5 Hrs","16000","60000","Civilian Training","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","TUPE Logica 37.5 Hrs","16000","60000","Training Support","1.05","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","Community Development Worker","28404","30907","Community Development Work","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","Community Development Worker","28404","30907","Community Service","3.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","Community Development Officer","41192","50259","Community Development Work","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","Community Development Officer","41192","50259","Community Service","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","B1","60041","73272","Business Management","13.72","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","B1","60041","73272","Clinical Psychology","1.00","Psychology"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","B1","60041","73272","Commercial Operations","0.86","Procurement"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","B1","60041","73272","Customer Services","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","B1","60041","73272","Decision Support","5.00","Finance"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","B1","60041","73272","Digital","3.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","B1","60041","73272","Enterprise Architect","2.00","Information Technology"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","B1","60041","73272","Geospatial Analyst","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","B1","60041","73272","Information Assurance","2.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","B1","60041","73272","Information Capability Development","0.80","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","B1","60041","73272","Information Technology","6.00","Information Technology"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","B1","60041","73272","Intelligence Analysis","10.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","B1","60041","73272","Inventory Management","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","B1","60041","73272","Knowledge and Information Management","3.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","B1","60041","73272","Legal","1.00","Law"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","B1","60041","73272","Operational Analysis","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","B1","60041","73272","Operations & Capability Audit","1.00","Policy"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","B1","60041","73272","Policy Advisor","6.00","Policy"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","B1","60041","73272","Portfolio Management","1.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","B1","60041","73272","Programme Management","16.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","B1","60041","73272","Project Management","4.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","B1","60041","73272","Reporting and Controls","1.00","Finance"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","B1","60041","73272","Science & Engineering Policy","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","B1","60041","73272","Secretarial","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","B1","60041","73272","Secretariat & Private Office","2.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","B1","60041","73272","Sovereign Base Area Policing","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","B1","60041","73272","Systems Engineering","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","B1","60041","73272","Through Life Support","0.86","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","B2","50995","60431","Administrative Support","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","B2","50995","60431","Business Management","42.67","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","B2","50995","60431","Clinical Psychology","11.91","Psychology"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","B2","50995","60431","Commercial Operations","1.72","Procurement"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","B2","50995","60431","Configuration Management","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","B2","50995","60431","Decision Support","12.80","Finance"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","B2","50995","60431","Digital","6.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","B2","50995","60431","Engineering - CIS","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","B2","50995","60431","Enterprise Architect","11.81","Information Technology"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","B2","50995","60431","Estate Planning","1.00","Property and asset management"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","B2","50995","60431","External Communications","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","B2","50995","60431","Geospatial Analyst","5.57","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","B2","50995","60431","Health & Safety and Environmental Protection Management","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","B2","50995","60431","Information Assurance","9.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","B2","50995","60431","Information Capability Development","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","B2","50995","60431","Information Technology","18.00","Information Technology"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","B2","50995","60431","Intelligence Analysis","36.92","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","B2","50995","60431","Knowledge and Information Management","6.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","B2","50995","60431","Other Financial Activity","1.00","Finance"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","B2","50995","60431","Performance Management","1.00","Internal Audit"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","B2","50995","60431","Policy Advisor","21.00","Policy"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","B2","50995","60431","Programme Management","29.86","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","B2","50995","60431","Project Management","44.32","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","B2","50995","60431","Safety Management","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","B2","50995","60431","Science & Engineering Policy","2.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","B2","50995","60431","Secretariat & Private Office","4.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","B2","50995","60431","Sovereign Base Area Policing","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","B2","50995","60431","Systems Safety & Environmental Management","1.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","B2","50995","60431","Systems Engineering","4.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","B2","50995","60431","Training Support","2.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C1","37940","44935","Administrative Support","4.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C1","37940","44935","Audit and Assurance","1.00","Internal Audit"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C1","37940","44935","Business Continuity","1.84","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C1","37940","44935","Business Management","79.29","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C1","37940","44935","Civilian HR Expert","2.54","Human Resources"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C1","37940","44935","Civilian HR Service Provider","1.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C1","37940","44935","Civilian Training","19.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C1","37940","44935","Clinical Psychology","6.81","Psychology"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C1","37940","44935","Commercial Operations","3.58","Procurement"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C1","37940","44935","Communication Planning","2.00","Communications"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C1","37940","44935","Communication Training","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C1","37940","44935","Community Service","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C1","37940","44935","Configuration Management","2.00","Planning"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C1","37940","44935","Contract Performance Measurement & Management","1.00","Procurement"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C1","37940","44935","Decision Support","42.67","Finance"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C1","37940","44935","Design and Imagery","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C1","37940","44935","Digital","9.41","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C1","37940","44935","E-Communications","5.00","Communications"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C1","37940","44935","Engineering - CIS","8.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C1","37940","44935","Enterprise Architect","37.25","Information Technology"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C1","37940","44935","Estate Planning","4.00","Property and asset management"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C1","37940","44935","General Policing (MDP)","2.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C1","37940","44935","Geospatial Analyst","25.36","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C1","37940","44935","Government Quality Assurance","1.68","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C1","37940","44935","Health & Safety and Environmental Protection Management","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C1","37940","44935","Health & Safety Practitioner","6.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C1","37940","44935","IT Security","2.00","Information Technology"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C1","37940","44935","Imagery Analysis","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C1","37940","44935","Information Assurance","25.65","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C1","37940","44935","Information Capability Development","5.76","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C1","37940","44935","Information Technology","72.60","Information Technology"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C1","37940","44935","Intelligence Analysis","136.13","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C1","37940","44935","Inventory Management","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C1","37940","44935","Knowledge and Information Management","21.92","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C1","37940","44935","Logistics Management","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C1","37940","44935","Obsolete Security","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C1","37940","44935","Occupational Psychology","1.00","Psychology"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C1","37940","44935","Performance Management","2.00","Internal Audit"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C1","37940","44935","Policy Advisor","28.57","Policy"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C1","37940","44935","Portfolio Management","0.49","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C1","37940","44935","Programme Management","22.46","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C1","37940","44935","Project Engineer","0.68","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C1","37940","44935","Project Management","201.11","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C1","37940","44935","Protocol & Visits","2.00","Policy"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C1","37940","44935","Quantity Surveying","0.86","Property and asset management"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C1","37940","44935","Risk Management","3.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C1","37940","44935","Safety Management","4.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C1","37940","44935","Science & Engineering Policy","8.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C1","37940","44935","Secretariat & Private Office","11.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C1","37940","44935","Security Advice","1.86","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C1","37940","44935","Security Management","3.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C1","37940","44935","Security Policy","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C1","37940","44935","Service HR Service Provider","1.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C1","37940","44935","Specialist Instruction","4.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C1","37940","44935","Systems Safety & Environmental Management","0.80","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C1","37940","44935","Systems Engineering","14.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C1","37940","44935","Teaching","5.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C1","37940","44935","Technology and Business Management","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C1","37940","44935","Through Life Support","10.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C1","37940","44935","Training Support","6.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C1","37940","44935","Translation & Interpreting","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2","31136","36879","Administrative Support","8.87","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2","31136","36879","Audit and Assurance","3.73","Internal Audit"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2","31136","36879","Business Management","88.04","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2","31136","36879","Civilian HR Expert","0.65","Human Resources"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2","31136","36879","Civilian HR Service Provider","3.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2","31136","36879","Civilian Training","29.12","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2","31136","36879","Commercial Operations","5.72","Procurement"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2","31136","36879","Commercial Policy","3.00","Procurement"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2","31136","36879","Commercial Strategy","1.00","Procurement"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2","31136","36879","Community Service","15.62","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2","31136","36879","Configuration Management","2.00","Planning"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2","31136","36879","Consultancy","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2","31136","36879","Contract Performance Measurement & Management","1.00","Procurement"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2","31136","36879","Customer Services","2.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2","31136","36879","Customs & Immigration (MDP)","2.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2","31136","36879","Decision Support","65.90","Finance"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2","31136","36879","Design and Imagery","4.74","Communications"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2","31136","36879","Digital","8.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2","31136","36879","Digital Service Design and Development","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2","31136","36879","Direct Military Support","4.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2","31136","36879","Engineering - CIS","28.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2","31136","36879","Enterprise Architect","9.00","Information Technology"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2","31136","36879","Estate Planning","3.00","Property and asset management"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2","31136","36879","Estate Management","2.00","Property and asset management"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2","31136","36879","External Communications","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2","31136","36879","Fire Safety Practitioner","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2","31136","36879","Geospatial Analyst","91.32","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2","31136","36879","Health & Safety and Environmental Protection Management","7.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2","31136","36879","Health & Safety Practitioner","10.50","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2","31136","36879","Historical","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2","31136","36879","IT Security","3.71","Information Technology"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2","31136","36879","Imagery Analysis","35.61","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2","31136","36879","Information Assurance","26.43","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2","31136","36879","Information Capability Development","4.73","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2","31136","36879","Information Technology","164.64","Information Technology"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2","31136","36879","Intelligence Analysis","122.26","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2","31136","36879","Inventory Management","11.95","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2","31136","36879","Knowledge and Information Management","28.43","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2","31136","36879","Logistics Management","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2","31136","36879","Nuclear Propulsion","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2","31136","36879","Obsolete Security","5.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2","31136","36879","Occupational Psychology","2.00","Psychology"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2","31136","36879","Operations & Capability Audit","1.00","Policy"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2","31136","36879","Performance Management","4.92","Internal Audit"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2","31136","36879","Policy Advisor","15.89","Policy"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2","31136","36879","Port Operations","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2","31136","36879","Portfolio Management","1.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2","31136","36879","Programme Management","12.92","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2","31136","36879","Project Management","137.17","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2","31136","36879","Protocol & Visits","1.00","Policy"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2","31136","36879","Quality Management","1.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2","31136","36879","Reporting and Controls","2.00","Finance"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2","31136","36879","Risk Management","1.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2","31136","36879","Safety Management","7.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2","31136","36879","Science & Engineering Policy","7.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2","31136","36879","Secretariat & Private Office","7.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2","31136","36879","Security Advice","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2","31136","36879","Security Management","2.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2","31136","36879","Security Support","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2","31136","36879","Site Estate","1.00","Property and asset management"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2","31136","36879","Soft Facilities Management","2.00","Property and asset management"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2","31136","36879","Specialist Instruction","11.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2","31136","36879","Statistical Analysis","2.00","Statisticians"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2","31136","36879","Statistics","2.00","Statisticians"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2","31136","36879","Systems Engineering","19.38","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2","31136","36879","Teaching","8.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2","31136","36879","Technical [Trades]","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2","31136","36879","Technology and Business Management","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2","31136","36879","Through Life Support","6.72","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2","31136","36879","Training Support","31.58","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2","31136","36879","Transaction Processing","1.00","Finance"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2","31136","36879","Translation & Interpreting","3.76","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2","31136","36879","Transport & Movement","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2","31136","36879","WOME Production","3.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","D","24934","29530","Administrative Support","52.20","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","D","24934","29530","Aero Eng (Electronics/Avionics)","2.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","D","24934","29530","Audit and Assurance","1.17","Internal Audit"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","D","24934","29530","Business Management","97.92","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","D","24934","29530","Civilian HR Expert","1.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","D","24934","29530","Civilian HR Partner","1.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","D","24934","29530","Civilian HR Service Provider","1.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","D","24934","29530","Civilian Training","3.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","D","24934","29530","Commercial Operations","4.62","Procurement"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","D","24934","29530","Commercial Policy","1.00","Procurement"
