"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","Office Region"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Operational Delivery","<5","Operational Delivery Profession","Yorkshire and The Humber"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Logistics","6","Operational Delivery Profession","Yorkshire and The Humber"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Operational Delivery","8.62","Operational Delivery Profession","Yorkshire and The Humber"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Operational Delivery","<5","Operational Delivery Profession","Yorkshire and The Humber"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Operational Delivery","<5","Operational Delivery Profession","Yorkshire and The Humber"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Operational Delivery","5.4","Operational Delivery Profession","Yorkshire and The Humber"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Policy","<5","Policy Profession","Yorkshire and The Humber"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Policy","<5","Policy Profession","Yorkshire and The Humber"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Commercial","<5","Procurement Profession","Yorkshire and The Humber"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Training and Education","<5","Human Resources Profession","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Project Delivery","<5","Project Delivery Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Communication","<5","Government Communication Service","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Security (Civil Service)","13.81","Government Security Profession","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Training and Education","<5","Human Resources Profession","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Project Delivery","<5","Project Delivery Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Policy","<5","Policy Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Logistics","9","Operational Delivery Profession","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Policy","<5","Policy Profession","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Knowledge and Information Management","<5","Government Knowledge and Information Management Profession","London"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Human Resources","<5","Human Resources Profession","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Knowledge and Information Management","<5","Government Knowledge and Information Management Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Digital, Data and Technology","<5","Digital, Data and Technology Professions","Scotland"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Finance","<5","Government Finance Profession","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Engineering","<5","Government Science and Engineering Profession","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Finance","<5","Government Finance Profession","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Digital, Data and Technology","<5","Digital, Data and Technology Professions","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Finance","9.11","Government Finance Profession","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Security (Civil Service)","<5","Government Security Profession","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Operational Delivery","<5","Operational Delivery Profession","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Communication","<5","Government Communication Service","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Communication","<5","Government Communication Service","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Policy","<5","Policy Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Human Resources","<5","Human Resources Profession","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Policy","<5","Policy Profession","Yorkshire and The Humber"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Operational Delivery","8","Operational Delivery Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Operational Delivery","<5","Operational Delivery Profession","Yorkshire and The Humber"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Health, Safety and Environmental Protection","<5","Operational Delivery Profession","Yorkshire and The Humber"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Logistics","7","Operational Delivery Profession","Yorkshire and The Humber"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Policy","<5","Policy Profession","Yorkshire and The Humber"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Knowledge and Information Management","<5","Government Knowledge and Information Management Profession","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Human Resources","<5","Human Resources Profession","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Training and Education","<5","Human Resources Profession","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Communication","<5","Government Communication Service","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Policy","<5","Policy Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Logistics","9","Operational Delivery Profession","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Internal Audit","<5","Internal Audit Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Operational Delivery","<5","Operational Delivery Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Operational Delivery","40.25","Operational Delivery Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Operational Delivery","13.11","Operational Delivery Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Operational Delivery","42.53","Operational Delivery Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Logistics","11","Operational Delivery Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Operational Delivery","<5","Operational Delivery Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Operational Delivery","<5","Operational Delivery Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Health, Safety and Environmental Protection","<5","Operational Delivery Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Operational Delivery","<5","Operational Delivery Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Operational Delivery","<5","Operational Delivery Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Logistics","<5","Operational Delivery Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Digital, Data and Technology","<5","Digital, Data and Technology Professions","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Digital, Data and Technology","<5","Digital, Data and Technology Professions","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Communication","<5","Government Communication Service","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Finance","<5","Government Finance Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Finance","6","Government Finance Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Knowledge and Information Management","<5","Government Knowledge and Information Management Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Knowledge and Information Management","6","Government Knowledge and Information Management Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Knowledge and Information Management","<5","Government Knowledge and Information Management Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Security (Civil Service)","<5","Government Security Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Security (Civil Service)","<5","Government Security Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Security (Civil Service)","<5","Government Security Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Training and Education","<5","Human Resources Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Human Resources","<5","Human Resources Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Human Resources","<5","Human Resources Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Human Resources","17.54","Human Resources Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Training and Education","5.81","Human Resources Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Defence Fire Service","30374","59846","Health, Safety and Environmental Protection","31","Operational Delivery Profession","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Defence Fire Service","30374","59846","Health, Safety and Environmental Protection","9","Operational Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Air","1017733","Defence Fire Service","30374","59846","Health, Safety and Environmental Protection","24","Operational Delivery Profession","Yorkshire and The Humber"
"Ministry of Defence","Ministry of Defence","Air","1017733","Defence Fire Service","30374","59846","Health, Safety and Environmental Protection","7","Operational Delivery Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Policy","<5","Policy Profession","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Communication","<5","Government Communication Service","London"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Knowledge and Information Management","<5","Government Knowledge and Information Management Profession","London"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Knowledge and Information Management","6","Government Knowledge and Information Management Profession","London"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Health, Safety and Environmental Protection","<5","Operational Delivery Profession","London"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Operational Delivery","<5","Operational Delivery Profession","London"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Commercial","<5","Procurement Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Project Delivery","<5","Project Delivery Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Digital, Data and Technology","<5","Digital, Data and Technology Professions","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Digital, Data and Technology","<5","Digital, Data and Technology Professions","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Communication","<5","Government Communication Service","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Communication","<5","Government Communication Service","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Operational Delivery","5.53","Operational Delivery Profession","North East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Finance","<5","Government Finance Profession","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Finance","<5","Government Finance Profession","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Infrastructure and Property","6","Government Property Profession","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Infrastructure and Property","5.57","Government Property Profession","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Engineering","<5","Government Science and Engineering Profession","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Training and Education","<5","Human Resources Profession","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Human Resources","<5","Human Resources Profession","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Training and Education","8","Human Resources Profession","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Health, Safety and Environmental Protection","<5","Operational Delivery Profession","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Health, Safety and Environmental Protection","<5","Operational Delivery Profession","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Operational Delivery","18","Operational Delivery Profession","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Logistics","10","Operational Delivery Profession","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Operational Delivery","<5","Operational Delivery Profession","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Operational Delivery","12.95","Operational Delivery Profession","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Operational Delivery","<5","Operational Delivery Profession","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Logistics","<5","Operational Delivery Profession","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Operational Delivery","<5","Operational Delivery Profession","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Logistics","<5","Operational Delivery Profession","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Commercial","<5","Procurement Profession","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Project Delivery","<5","Project Delivery Profession","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Infrastructure and Property","<5","Government Property Profession","London"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Training and Education","<5","Human Resources Profession","London"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Health, Safety and Environmental Protection","<5","Operational Delivery Profession","London"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Training and Education","<5","Human Resources Profession","North West"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Operational Delivery","<5","Operational Delivery Profession","London"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Policy","<5","Policy Profession","London"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Communication","<5","Government Communication Service","North East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Finance","<5","Government Finance Profession","North East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Infrastructure and Property","<5","Government Property Profession","North East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Training and Education","<5","Human Resources Profession","North East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Health, Safety and Environmental Protection","<5","Operational Delivery Profession","North West"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Digital, Data and Technology","<5","Digital, Data and Technology Professions","Northern Ireland"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Communication","<5","Government Communication Service","Scotland"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Finance","<5","Government Finance Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Knowledge and Information Management","<5","Government Knowledge and Information Management Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Engineering","<5","Government Science and Engineering Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Training and Education","<5","Human Resources Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Operational Delivery","11","Operational Delivery Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Health, Safety and Environmental Protection","<5","Operational Delivery Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Operational Delivery","<5","Operational Delivery Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Logistics","<5","Operational Delivery Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Health, Safety and Environmental Protection","<5","Operational Delivery Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Digital, Data and Technology","<5","Digital, Data and Technology Professions","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Digital, Data and Technology","<5","Digital, Data and Technology Professions","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Digital, Data and Technology","<5","Digital, Data and Technology Professions","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Digital, Data and Technology","<5","Digital, Data and Technology Professions","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Communication","<5","Government Communication Service","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Communication","7","Government Communication Service","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Communication","<5","Government Communication Service","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Communication","<5","Government Communication Service","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Communication","<5","Government Communication Service","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Finance","21.89","Government Finance Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Finance","<5","Government Finance Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Finance","<5","Government Finance Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Knowledge and Information Management","<5","Government Knowledge and Information Management Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Knowledge and Information Management","<5","Government Knowledge and Information Management Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Infrastructure and Property","<5","Government Property Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Engineering","5","Government Science and Engineering Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Engineering","<5","Government Science and Engineering Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Security (Civil Service)","<5","Government Security Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Security (Civil Service)","<5","Government Security Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Analysis","<5","Government Statistical Service Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Analysis","<5","Government Statistical Service Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Training and Education","<5","Human Resources Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Human Resources","<5","Human Resources Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Training and Education","<5","Human Resources Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Training and Education","90.54","Human Resources Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Human Resources","<5","Human Resources Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Human Resources","7","Human Resources Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Training and Education","12","Human Resources Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Operational Delivery","<5","Operational Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Operational Delivery","11","Operational Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Operational Delivery","<5","Operational Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Health, Safety and Environmental Protection","<5","Operational Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Operational Delivery","6.81","Operational Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Operational Delivery","<5","Operational Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Health, Safety and Environmental Protection","<5","Operational Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Operational Delivery","13.62","Operational Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Operational Delivery","<5","Operational Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Operational Delivery","<5","Operational Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Operational Delivery","<5","Operational Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Operational Delivery","11","Operational Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Logistics","<5","Operational Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Logistics","<5","Operational Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Policy","5","Policy Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Policy","<5","Policy Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Policy","<5","Policy Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Policy","<5","Policy Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Commercial","<5","Procurement Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Commercial","12","Procurement Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Project Delivery","<5","Project Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Project Delivery","<5","Project Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Project Delivery","<5","Project Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Project Delivery","<5","Project Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Project Delivery","<5","Project Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Project Delivery","<5","Project Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Project Delivery","<5","Project Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Digital, Data and Technology","5","Digital, Data and Technology Professions","South West"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Digital, Data and Technology","<5","Digital, Data and Technology Professions","South West"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Communication","5","Government Communication Service","South West"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Finance","<5","Government Finance Profession","South West"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Knowledge and Information Management","7.59","Government Knowledge and Information Management Profession","South West"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Infrastructure and Property","<5","Government Property Profession","South West"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Engineering","6.26","Government Science and Engineering Profession","South West"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Security (Civil Service)","<5","Government Security Profession","South West"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Human Resources","<5","Human Resources Profession","South West"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Human Resources","<5","Human Resources Profession","South West"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Training and Education","104.05","Human Resources Profession","South West"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Operational Delivery","25.45","Operational Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Logistics","5","Operational Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Operational Delivery","<5","Operational Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Health, Safety and Environmental Protection","<5","Operational Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Logistics","<5","Operational Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Logistics","<5","Operational Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Project Delivery","<5","Project Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Digital, Data and Technology","<5","Digital, Data and Technology Professions","Wales"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Communication","<5","Government Communication Service","Wales"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Finance","<5","Government Finance Profession","Wales"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Knowledge and Information Management","<5","Government Knowledge and Information Management Profession","Wales"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Infrastructure and Property","<5","Government Property Profession","Wales"
"Ministry of Defence","Ministry of Defence","Air","1017733","Executive Officer","27080","29570","Engineering","<5","Government Science and Engineering Profession","Wales"
