"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Kent South London and East Sussex - Flood and Coastal Risk Management Operations South London and West Kent - Field South London","EA_DDKSL","Field","16775","23476","Lead Team Member Cumbria and Lancashire","4.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Thames - Flood and Coastal Risk Management Operations Upper - Field Thames Oxfordshire","EA_DDTHM","SG4","27138","33534","Specialist Cumbria and Lancashire","4.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Thames - Flood and Coastal Risk Management Operations Lower - Field Depots South East","EA_DDTHM","Field","16775","23476","Lead Team Member Cumbria and Lancashire","2.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Thames - Flood and Coastal Risk Management Operations Upper - Field Cotswold and Vale","EA_DDTHM","Field","16775","23476","Lead Team Member Thames","3.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Thames - Flood and Coastal Risk Management Operations Lower - Field Mechanical, Electrical,Instrumentation, Control and Automation Department","EA_DDTHM","SG5","34330","42530","Advisor Chief Executives Directorate","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Thames - Flood and Coastal Risk Management Operations Upper - Field Cherwell Thame Wye","EA_DDTHM","Field","16775","23476","Lead Team Member Thames","2.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Thames - Flood and Coastal Risk Management Operations Upper - Field Cotswold and Vale","EA_DDTHM","Field","16775","23476","Team Member Cumbria and Lancashire","6.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Kent South London and East Sussex - Flood and Coastal Risk Management Operations South London and West Kent - Field South London","EA_DDKSL","Field","16775","23476","Team Member Cumbria and Lancashire","6.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Kent South London and East Sussex - Flood and Coastal Risk Management Thames Tidal Defences - Mechanical, Electrical,Instrumentation, Control and Automation Department Electrical","EA_DDKSL","SG4","27138","33534","Officer Environment and Business","3.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Thames - Flood and Coastal Risk Management Operations Upper - Field Kenn and Middle Thames","EA_DDTHM","Field","16775","23476","Team Member Cumbria and Lancashire","4.78","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Kent South London and East Sussex - Flood and Coastal Risk Management Operations South London and West Kent - Field Mole","EA_DDKSL","Field","16775","23476","Lead Team Member Cumbria and Lancashire","4.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Hertfordshire and North London - Flood and Coastal Risk Management Operations East - Field Upper Lee and Stort","EA_DDHNL","SG4","27138","33534","Specialist Cumbria and Lancashire","2.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Thames - Flood and Coastal Risk Management Operations Upper - Field Kenn and Middle Thames","EA_DDTHM","SG4","27138","33534","Specialist Cumbria and Lancashire","2.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Hertfordshire and North London - Flood and Coastal Risk Management Operations West - Field Lower Colne","EA_DDHNL","Field","16775","23476","Lead Team Member Cumbria and Lancashire","2.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Hertfordshire and North London - Flood and Coastal Risk Management Operations East - Field Lower Lee","EA_DDHNL","Field","16775","23476","Lead Team Member Cumbria and Lancashire","2.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Kent South London and East Sussex - Flood and Coastal Risk Management Thames Tidal Defences - Mechanical, Electrical,Instrumentation, Control and Automation Department Field","EA_DDKSL","Field","16775","23476","Team Member Cumbria and Lancashire","9.68","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Thames - Flood and Coastal Risk Management Operations Upper - Field Cherwell Thame Wye","EA_DDTHM","Field","16775","23476","Lead Team Member Cumbria and Lancashire","3.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Hertfordshire and North London - Flood and Coastal Risk Management Operations East - Field Upper Lee and Stort","EA_DDHNL","Field","16775","23476","Lead Team Member Cumbria and Lancashire","2.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Thames - Flood and Coastal Risk Management Operations Lower - Field Mechanical, Electrical,Instrumentation, Control and Automation Department","EA_DDTHM","SG4","27138","33534","Officer Chief Executives Directorate","5.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Hertfordshire and North London - Flood and Coastal Risk Management Operations West - Field Upper Colne","EA_DDHNL","SG4","27138","33534","Specialist Cumbria and Lancashire","2.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Thames - Flood and Coastal Risk Management Operations Upper - Field Cherwell Thame Wye","EA_DDTHM","Field","16775","23476","Team Member Devon Cornwall and Isles of Scilly","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Hertfordshire and North London - Flood and Coastal Risk Management Operations West - Field Upper Colne","EA_DDHNL","Field","16775","23476","Lead Team Member Cumbria and Lancashire","3.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Kent South London and East Sussex - Flood and Coastal Risk Management Operations South London and West Kent - Field South London","EA_DDKSL","SG5","34330","42530","Team Leader Chief Executives Directorate","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Operations National Services - Fleet Operations - Central and South East","EA_DDFO","SG4","27138","33534","Officer Chief Executives Directorate","4.00","Property and Asset Management"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Wessex - Flood and Coastal Risk Management Operations East - Asset Performance Bristol","EA_DDWSX","SG5","34330","42530","Team Leader Chief Executives Directorate","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Anglia - Flood and Coastal Risk Management Operations Norfolk and Suffolk - Field North Suffolk","EA_DDEN","Field","16775","23476","Team Member Cumbria and Lancashire","4.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Thames - Flood and Coastal Risk Management Operations Lower - Field Surrey Berkshire","EA_DDTHM","SG4","27138","33534","Specialist Cumbria and Lancashire","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Kent South London and East Sussex - Flood and Coastal Risk Management Operations South London and West Kent - Field Mole","EA_DDKSL","SG4","27138","33534","Specialist Cumbria and Lancashire","2.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Hertfordshire and North London - Flood and Coastal Risk Management Operations East - Field Middle Lee","EA_DDHNL","Field","16775","23476","Lead Team Member Cumbria and Lancashire","3.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Thames - Flood and Coastal Risk Management Operations Upper - Management","EA_DDTHM","SG7","54940","68783","Manager Chief Executives Directorate","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Hertfordshire and North London - Flood and Coastal Risk Management Operations West - Field Lower Colne","EA_DDHNL","Field","16775","23476","Team Member Cumbria and Lancashire","8.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Thames - Flood and Coastal Risk Management Operations Upper - Field Cotswold and Vale","EA_DDTHM","SG4","27138","33534","Specialist Cumbria and Lancashire","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Hertfordshire and North London - Flood and Coastal Risk Management Operations West - Supra Area Mechanical, Electrical,Instrumentation, Control and Automation Department","EA_DDHNL","SG4","27138","33534","Officer Chief Executives Directorate","6.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Yorkshire - Flood and Coastal Risk Management Operations North and East Yorkshire - Field Lower Hull and Humber","EA_DDYOR","Field","16775","23476","Lead Team Member Cumbria and Lancashire","4.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Hertfordshire and North London - Flood and Coastal Risk Management Operations East - Field Lower Roding","EA_DDHNL","Field","16775","23476","Team Member Cumbria and Lancashire","6.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Hertfordshire and North London - Flood and Coastal Risk Management Operations West - Field Upper Colne","EA_DDHNL","Field","16775","23476","Team Member Cumbria and Lancashire","5.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Thames - Flood and Coastal Risk Management Operations Lower - Field Surrey Berkshire","EA_DDTHM","Field","16775","23476","Lead Team Member Cumbria and Lancashire","3.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Thames - Environment Management East - Environment Monitoring Hydrometry and Telemetry Upper","EA_DDTHM","SG3","22433","26953","Team Member Chief Executives Directorate","1.90","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Asset and Programme Management - Asset Management Operations","EA_DDAMO","SG4","27138","33534","Officer Chief Executives Directorate","8.00","Property and Asset Management"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Thames - Flood and Coastal Risk Management Operations Lower - Field Loddon and Jubilee","EA_DDTHM","Field","16775","23476","Team Member Cumbria and Lancashire","3.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Kent South London and East Sussex - Flood and Coastal Risk Management Operations South London and West Kent - Field South London","EA_DDKSL","Field","16775","23476","Team Member Devon Cornwall and Isles of Scilly","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Anglia - Flood and Coastal Risk Management Operations Essex - Asset Performance Stour and Colne","EA_DDEN","SG4","27138","33534","Officer Chief Executives Directorate","4.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Anglia - Environment Management Suffolk - Management","EA_DDEN","SG5","34330","42530","Officer Chief Executives Directorate","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Anglia - Environment Planning and Engagement Planning - Environment Programme East","EA_DDEN","SG6","43777","55080","Senior Officer Asset and Programme Management","4.20","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Asset and Programme Management - Portfolio Assurance and Support - Business","EA_DDPAS","SG6","43777","55080","Senior Officer Asset and Programme Management","4.00","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Anglia - Environment Management Suffolk - Environment Monitoring Analysis and Reporting","EA_DDEN","SG5","34330","42530","Officer Chief Executives Directorate","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Flood and Coastal Risk Management Directorate - Digital and Skills - Data and Systems","EA_DDDS","SG5","34330","42530","Specialist Environment and Business","10.68","Knowledge and Information Management (KIM)"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Lincolnshire and Northamptonshire - Environment Planning and Engagement - Environment Programme","EA_DDLNA","SG6","43777","55080","Senior Officer Chief Executives Directorate","2.00","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Regulation Monitoring and Customer - Monitoring - Environmental Monitoring Services","EA_DDMM1","SG6","43777","55080","Senior Advisor Environment and Business","4.40","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Lincolnshire and Northamptonshire - Flood and Coastal Risk Management Operations Lincolnshire - Field Mablethorpe","EA_DDLNA","SG5","34330","42530","Team Leader Chief Executives Directorate","2.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Lincolnshire and Northamptonshire - Waterways - Operations Nene","EA_DDLNA","SG5","34330","42530","Team Leader Chief Executives Directorate","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Anglia - Flood and Coastal Risk Management Operations West - Management","EA_DDLNA","SG5","34330","42530","Advisor Chief Executives Directorate","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Lincolnshire and Northamptonshire - Environment Management South - Management","EA_DDLNA","SG7","54940","68783","Manager Chief Executives Directorate","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Anglia - Environment Management Suffolk - Land and Water","EA_DDEN","SG5","34330","42530","Officer Chief Executives Directorate","3.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Lincolnshire and Northamptonshire - Flood and Coastal Risk Management Operations Welland and Nene - Asset Performance","EA_DDLNA","SG4","27138","33534","Officer Chief Executives Directorate","6.60","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Lincolnshire and Northamptonshire - Waterways - Operations Ouse/Stour","EA_DDLNA","SG3","22433","26953","Team Member Chief Executives Directorate","2.60","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Anglia - Flood and Coastal Risk Management Operations Essex - Field Thameside","EA_DDEN","SG4","27138","33534","Specialist Cumbria and Lancashire","2.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Lincolnshire and Northamptonshire - Environment Management Central - Environment Monitoring Analysis and Reporting","EA_DDLNA","SG5","34330","42530","Officer Chief Executives Directorate","2.60","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Lincolnshire and Northamptonshire - Waterways - Management","EA_DDLNA","SG7","54940","68783","Manager Chief Executives Directorate","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Environment and Business - Sustainable Business and Development - Climate Change - Portfolio Project and Business","EA_DDCC","SG3","22433","26953","Team Member Chief Executives Directorate","14.99","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Lincolnshire and Northamptonshire - Flood and Coastal Risk Management Operations Welland and Nene - Field Mechanical, Electrical,Instrumentation, Control and Automation Department","EA_DDLNA","SG5","34330","42530","Team Leader Chief Executives Directorate","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Environment and Business - Water Land and Biodiversity - Water Quality - Groundwater","EA_DDWQ","SG6","43777","55080","Senior Advisor Chief Executives Directorate","5.76","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Regulation Monitoring and Customer - Monitoring - Environmental Monitoring Services","EA_DDMM1","SG3","22433","26953","Team Member Environment and Business","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Anglia - Environment Management Brampton - Land and Water","EA_DDEN","SG5","34330","42530","Officer Chief Executives Directorate","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Lincolnshire and Northamptonshire - Flood and Coastal Risk Management Operations Welland and Nene - Asset Performance","EA_DDLNA","SG5","34330","42530","Advisor Chief Executives Directorate","3.60","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Anglia - Environment Planning and Engagement Planning - Intergrated Environment Planning East","EA_DDEN","SG5","34330","42530","Specialist Chief Executives Directorate","4.51","Planning"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Anglia - Environment Planning and Engagement Planning - Intergrated Environment Planning West","EA_DDEN","SG5","34330","42530","Specialist Chief Executives Directorate","5.51","Planning"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Regulation Monitoring and Customer - Operations Regulatory Servicesvices - Waste and Industry Regulation Services","EA_DDORS","SG5","34330","42530","Officer Chief Executives Directorate","6.81","Policy"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Anglia - Flood and Coastal Risk Management East - Coastal","EA_DDEN","SG7","54940","68783","Manager Chief Executives Directorate","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Lincolnshire and Northamptonshire - Environment Planning and Engagement - Sustainable Places","EA_DDLNA","SG5","34330","42530","Specialist Chief Executives Directorate","3.65","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Anglia - Environment Planning and Engagement Business - Customers and Engagement","EA_DDEN","SG2","18102","22053","Team Member East Anglia","1.43","Communications"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Asset and Programme Management - Programme and Contract Management - East","EA_DDPCM","SG6","43777","55080","Senior Officer Chief Executives Directorate","6.60","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Lincolnshire and Northamptonshire - Environment Management North - Management","EA_DDLNA","SG7","54940","68783","Manager Chief Executives Directorate","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Anglia - Flood and Coastal Risk Management Operations West - Asset Performance Ely","EA_DDEN","SG6","43777","55080","Senior Advisor Chief Executives Directorate","0.60","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Environment and Business - Sustainable Business and Development - Business Strategy and Sustainable Places and Systems - Finance Regulation Systems","EA_DDFR","SG6","43777","55080","Senior Officer Chief Executives Directorate","2.00","Finance"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Regulation Monitoring and Customer - Monitoring - South and Sampling and Collection - South","EA_DDMM1","SG2","18102","22053","Team Member Regulation Monitoring and Customer","11.40","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Lincolnshire and Northamptonshire - Flood and Coastal Risk Management - Partnerships and Strategic Overview Lincolnshire","EA_DDLNA","SG6","43777","55080","Senior Advisor Chief Executives Directorate","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Anglia - Flood and Coastal Risk Management East - Partnerships and Strategic Overview Essex","EA_DDEN","SG5","34330","42530","Advisor Environment and Business","2.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Anglia - Management","EA_DDEN","SG3","22433","26953","Team Member Chief Executives Directorate","2.20","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Regulation Monitoring and Customer - Operations Catchments Services - Evidence Delivery","EA_DDOCS","SG5","34330","42530","Specialist Environment and Business","11.15","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Anglia - Environment Planning and Engagement Planning - Sustainable Places West","EA_DDEN","SG5","34330","42530","Specialist Chief Executives Directorate","3.21","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Lincolnshire and Northamptonshire - Environment Management North - Land and Water","EA_DDLNA","SG5","34330","42530","Officer Chief Executives Directorate","2.60","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Anglia - Environment Management Brampton - Fisheries Biodiversity and Geomorphology","EA_DDEN","SG4","27138","33534","Officer Chief Executives Directorate","9.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Anglia - Environment Management Ely - Environmental Crime Team","EA_DDEN","SG5","34330","42530","Officer Chief Executives Directorate","2.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Flood and Coastal Risk Management Directorate - Allocation and Asset Management - Asset Performance","EA_DDAP","SG7","54940","68783","Manager Environment and Business","2.00","Property and Asset Management"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Anglia - Environment Management Norfolk - Groundwater and Contaminated Land","EA_DDEN","SG5","34330","42530","Specialist Chief Executives Directorate","4.50","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Flood and Coastal Risk Management Directorate - Allocation and Asset Management - Investment Delivery and Assurance","EA_DDIDA","SG7","54940","68783","Manager Chief Executives Directorate","3.20","Property and Asset Management"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Lincolnshire and Northamptonshire - Waterways - Partnership and Development","EA_DDLNA","SG4","27138","33534","Officer Chief Executives Directorate","1.76","Communications"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Lincolnshire and Northamptonshire - Environment Management South - Environmental Permitting Regulations Waste","EA_DDLNA","SG5","34330","42530","Officer Chief Executives Directorate","2.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Environment and Business - Regulated Industry - Radioactive Substance and Installations Regulation - Radioactive Substance Regulation Advanced Technical","EA_DDRSIR","SG5","34330","42530","Nuclear Regulator Environment and Business","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Anglia - Flood and Coastal Risk Management Operations Norfolk and Suffolk - Asset Performance Suffolk","EA_DDEN","SG5","34330","42530","Advisor Chief Executives Directorate","3.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Anglia - Environment Planning and Engagement Planning - Environment Programme East","EA_DDEN","SG6","43777","55080","Senior Officer Flood and Coastal Risk Management","2.00","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Anglia - Flood and Coastal Risk Management Operations West - Asset Performance Kings Lynn","EA_DDEN","SG5","34330","42530","Advisor Chief Executives Directorate","3.86","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Anglia - Flood and Coastal Risk Management East - Partnerships and Strategic Overview Coastal","EA_DDEN","SG4","27138","33534","Officer Environment and Business","3.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Operations National Services - Estates","EA_DDEST","SG4","27138","33534","Officer Regulation Monitoring and Customer","2.40","Property and Asset Management"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Environment and Business - Water Land and Biodiversity - Water Quality - Groundwater","EA_DDWQ","SG6","43777","55080","Not in post","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Lincolnshire and Northamptonshire - Flood and Coastal Risk Management Operations Welland and Nene - Management","EA_DDLNA","SG6","43777","55080","Senior Specialist Environment and Business","2.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Regulation Monitoring and Customer - Operations Regulatory Servicesvices - Waste and Industry Regulation Services","EA_DDORS","SG6","43777","55080","Team Leader Environment and Business","1.00","Policy"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Anglia - Flood and Coastal Risk Management Operations West - Field Ouse Washes","EA_DDEN","SG4","27138","33534","Specialist Cumbria and Lancashire","1.86","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Anglia - Environment Management Suffolk - Hydrology","EA_DDEN","SG5","34330","42530","Specialist Chief Executives Directorate","1.81","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Anglia - Environment Management Suffolk - Management","EA_DDEN","SG7","54940","68783","Manager Chief Executives Directorate","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Anglia - Environment Management Suffolk - Hydrology","EA_DDEN","SG5","34330","42530","Team Leader Chief Executives Directorate","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Anglia - Environment Management Norfolk - Land and Water","EA_DDEN","SG5","34330","42530","Officer Chief Executives Directorate","1.50","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Lincolnshire and Northamptonshire - Environment Planning and Engagement - Intergrated Environment Planning","EA_DDLNA","SG3","22433","26953","Team Member Chief Executives Directorate","1.49","Planning"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Asset and Programme Management - Programme and Contract Management - East","EA_DDPCM","SG5","34330","42530","Officer Flood and Coastal Risk Management","8.81","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Solent and South Downs - Environment Planning and Engagement - Sustainable Places","EA_DDSLTSDN","SG5","34330","42530","Specialist Chief Executives Directorate","3.01","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Anglia - Flood and Coastal Risk Management West - Flood Resilience","EA_DDEN","SG5","34330","42530","Advisor Chief Executives Directorate","3.52","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Anglia - Environment Management Brampton - Fisheries Biodiversity and Geomorphology","EA_DDEN","SG5","34330","42530","Team Leader Chief Executives Directorate","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Anglia - Environment Management Brampton - Fisheries Biodiversity and Geomorphology","EA_DDEN","SG5","34330","42530","Specialist Environment and Business","0.80","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Anglia - Flood and Coastal Risk Management Operations Norfolk and Suffolk - Management","EA_DDEN","SG6","43777","55080","Senior Specialist Environment and Business","2.86","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Environment and Business - Water Land and Biodiversity - Agriculture Fisheries and the Natural environment - Future Agriculture Programme","EA_DDAFNE","SG6","43777","55080","Senior Advisor Chief Executives Directorate","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Asset and Programme Management - Programme and Contract Management - Midlands","EA_DDPCM","SG6","43777","55080","Senior Officer Asset and Programme Management","7.60","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Lincolnshire and Northamptonshire - Environment Management Central - Environment Monitoring Hydrometry and Telemetry","EA_DDLNA","SG4","27138","33534","Officer Chief Executives Directorate","4.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Anglia - Environment Management Ely - Environmental Permitting Regulations Waste","EA_DDEN","SG2","18102","22053","Team Member Environment and Business","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Anglia - Flood and Coastal Risk Management Operations Essex - Management","EA_DDEN","SG7","54940","68783","Manager Chief Executives Directorate","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Asset and Programme Management - Asset Management Operations","EA_DDAMO","SG6","43777","55080","Senior Specialist Environment and Business","5.00","Property and Asset Management"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Anglia - Environment Management Suffolk - Environment Monitoring Hydrometry and Telemetry","EA_DDEN","SG5","34330","42530","Specialist Chief Executives Directorate","2.41","Science and Engineering"
