"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","Office Region"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005673","Professional II - 2","43400","56400","DE&S Engineering","60.38","Government Science and Engineering Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005673","Professional II - 2","43400","56400","DE&S Information Management & IT","<5","Government Knowledge and Information Management Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005673","Professional II - 2","43400","56400","DE&S Project controls","<5","Project Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005673","Professional II - 3","46200","60000","DE&S Information Management & IT","<5","Government Knowledge and Information Management Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005673","Senior Technical Specialist II - 2","28600","37200","DE&S Information Management & IT","<5","Government Knowledge and Information Management Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005673","Professional I - 2","55500","72000","DE&S Project controls","<5","Project Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005673","Professional I - 3","60100","78000","DE&S Information Management & IT","<5","Government Knowledge and Information Management Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005673","Senior Technical Specialist II - 1","26000","33600","DE&S Engineering","7","Government Science and Engineering Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005673","Senior Technical Specialist II - 1","26000","33600","DE&S Project controls","<5","Project Delivery Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005673","Technical Specialist I - 1","20500","26400","DE&S Commercial","<5","Procurement Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005673","Technical Specialist I - 1","20500","26400","DE&S Corporate Services","9.31","Operational Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005673","Technical Specialist I - 1","20500","26400","DE&S Corporate Services","<5","Operational Delivery Profession","Overseas"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005673","Technical Specialist I - 1","20500","26400","DE&S Information Management & IT","<5","Government Knowledge and Information Management Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005673","Technical Specialist I - 1","20500","26400","DE&S Integrated Logistics","<5","Operational Delivery Profession","North West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005673","Technical Specialist I - 1","20500","26400","DE&S Integrated Logistics","<5","Operational Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005673","Senior Technical Specialist I - 1","32500","42000","DE&S Commercial","<5","Procurement Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005673","Senior Technical Specialist I - 1","32500","42000","DE&S Commercial","8","Procurement Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005673","Senior Technical Specialist I - 1","32500","42000","DE&S Corporate Services","13","Operational Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005673","Senior Technical Specialist I - 1","32500","42000","DE&S Engineering","<5","Government Science and Engineering Profession","North West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005673","Senior Technical Specialist I - 1","32500","42000","DE&S Engineering","<5","Government Science and Engineering Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005673","Senior Technical Specialist I - 1","32500","42000","DE&S Engineering","47","Government Science and Engineering Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005673","Senior Technical Specialist I - 1","32500","42000","DE&S Engineering","<5","Government Science and Engineering Profession","Overseas"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005673","Senior Technical Specialist I - 1","32500","42000","DE&S Information Management & IT","<5","Government Knowledge and Information Management Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005673","Senior Technical Specialist I - 1","32500","42000","DE&S Integrated Logistics","<5","Operational Delivery Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005673","Senior Technical Specialist I - 1","32500","42000","DE&S Integrated Logistics","<5","Operational Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005673","Senior Technical Specialist I - 1","32500","42000","DE&S Project controls","10","Project Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005673","Senior Technical Specialist I - 1","32500","42000","DE&S Project controls","<5","Project Delivery Profession","Overseas"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005673","Senior Technical Specialist I - 1","32500","42000","DE&S Project management","<5","Project Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005673","Senior Professional - 1","62500","84000","DE&S Corporate Services","<5","Operational Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005673","Senior Technical Specialist II - 2","28600","37200","DE&S Information Management & IT","8.49","Government Knowledge and Information Management Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005985","Senior Technical Specialist I - 1","32500","42000","DE&S Engineering","<5","Government Science and Engineering Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005985","Senior Technical Specialist II - 1","26000","33600","DE&S Engineering","<5","Government Science and Engineering Profession","North West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005985","Senior Technical Specialist II - 1","26000","33600","DE&S Project controls","<5","Project Delivery Profession","North West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005985","Senior Technical Specialist II - 1","26000","33600","DE&S Project controls","<5","Project Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005985","Technical Specialist I - 1","20500","26400","DE&S Commercial","<5","Procurement Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005985","Technical Specialist I - 1","20500","26400","DE&S Corporate Services","<5","Operational Delivery Profession","North West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005985","Technical Specialist I - 1","20500","26400","DE&S Corporate Services","6.81","Operational Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005985","Technical Specialist I - 1","20500","26400","DE&S Information Management & IT","<5","Government Knowledge and Information Management Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005985","Technical Specialist I - 1","20500","26400","DE&S Integrated Logistics","<5","Operational Delivery Profession","North West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005985","Professional I - 2","55500","72000","DE&S Project controls","<5","Project Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005985","Professional II - 1","39500","51000","DE&S Engineering","<5","Government Science and Engineering Profession","North West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005985","Professional II - 2","43400","56400","DE&S Information Management & IT","<5","Government Knowledge and Information Management Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005985","Professional II - 2","43400","56400","DE&S Project controls","<5","Project Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005985","Senior Technical Specialist I - 1","32500","42000","DE&S Commercial","<5","Procurement Profession","North West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005985","Senior Technical Specialist I - 1","32500","42000","DE&S Commercial","<5","Procurement Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005985","Senior Technical Specialist I - 1","32500","42000","DE&S Corporate Services","<5","Operational Delivery Profession","North West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005985","Senior Technical Specialist I - 1","32500","42000","DE&S Corporate Services","<5","Operational Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005985","Senior Technical Specialist I - 1","32500","42000","DE&S Engineering","38.62","Government Science and Engineering Profession","North West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005985","Senior Technical Specialist I - 1","32500","42000","DE&S Engineering","10","Government Science and Engineering Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005985","Senior Technical Specialist I - 1","32500","42000","DE&S Engineering","<5","Government Science and Engineering Profession","Overseas"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005985","Senior Technical Specialist I - 1","32500","42000","DE&S Integrated Logistics","<5","Operational Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005985","Senior Technical Specialist I - 1","32500","42000","DE&S Project controls","<5","Project Delivery Profession","North West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005985","Senior Technical Specialist I - 1","32500","42000","DE&S Project controls","12.38","Project Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005985","Senior Technical Specialist I - 1","32500","42000","DE&S Project management","<5","Project Delivery Profession","North West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005985","Senior Technical Specialist I - 1","32500","42000","DE&S Project management","<5","Project Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005985","Senior Technical Specialist I - 1","32500","42000","DE&S Project management","<5","Project Delivery Profession","Overseas"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005985","Senior Technical Specialist II - 1","26000","33600","DE&S Commercial","<5","Procurement Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005985","Senior Technical Specialist II - 1","26000","33600","DE&S Corporate Services","<5","Operational Delivery Profession","North West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005985","Senior Technical Specialist II - 1","26000","33600","DE&S Corporate Services","<5","Operational Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005985","Senior Technical Specialist II - 2","28600","37200","DE&S Information Management & IT","<5","Government Knowledge and Information Management Profession","North West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005985","Senior Technical Specialist II - 2","28600","37200","DE&S Information Management & IT","<5","Government Knowledge and Information Management Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005985","Professional II - 2","43400","56400","DE&S Engineering","<5","Government Science and Engineering Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005551","Technical Specialist I - 1","20500","26400","DE&S Commercial","<5","Procurement Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005551","Technical Specialist I - 1","20500","26400","DE&S Corporate Services","<5","Operational Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005551","Senior Technical Specialist I - 1","32500","42000","DE&S Commercial","<5","Procurement Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005551","Senior Technical Specialist I - 1","32500","42000","DE&S Commercial","<5","Procurement Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005551","Senior Technical Specialist I - 1","32500","42000","DE&S Integrated Logistics","<5","Operational Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","30005420","Senior Technical Specialist II - 1","26000","33600","DE&S Corporate Services","<5","Operational Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","30005420","Senior Technical Specialist II - 1","26000","33600","DE&S Engineering","<5","Government Science and Engineering Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","30005420","Senior Technical Specialist II - 1","26000","33600","DE&S Project controls","<5","Project Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","30005420","Technical Specialist I - 1","20500","26400","DE&S Corporate Services","<5","Operational Delivery Profession","North West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","30005420","Technical Specialist I - 1","20500","26400","DE&S Corporate Services","12.02","Operational Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","30005420","Technical Specialist I - 1","20500","26400","DE&S Human Resources","<5","Human Resources Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","30005420","Technical Specialist I - 1","20500","26400","DE&S Information Management & IT","<5","Government Knowledge and Information Management Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","30005420","Professional I - 3","60100","78000","DE&S Information Management & IT","<5","Government Knowledge and Information Management Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","30005420","Professional II - 2","43400","56400","DE&S Information Management & IT","<5","Government Knowledge and Information Management Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","30005420","Senior Technical Specialist I - 1","32500","42000","DE&S Corporate Services","<5","Operational Delivery Profession","North West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","30005420","Senior Technical Specialist I - 1","32500","42000","DE&S Corporate Services","17.8","Operational Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","30005420","Senior Technical Specialist I - 1","32500","42000","DE&S Engineering","6","Government Science and Engineering Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","30005420","Senior Technical Specialist II - 1","26000","33600","DE&S Corporate Services","<5","Operational Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","30005420","Senior Technical Specialist II - 1","26000","33600","DE&S Human Resources","<5","Human Resources Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","30005420","Senior Technical Specialist II - 2","28600","37200","DE&S Information Management & IT","6","Government Knowledge and Information Management Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","Senior Technical Specialist I - 1","32500","42000","DE&S Engineering","<5","Government Science and Engineering Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","Senior Technical Specialist II - 1","26000","33600","DE&S Engineering","15.4","Government Science and Engineering Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","Senior Technical Specialist II - 1","26000","33600","DE&S Project controls","<5","Project Delivery Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","Senior Technical Specialist II - 1","26000","33600","DE&S Project controls","9.54","Project Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","Technical Specialist I - 1","20500","26400","DE&S Commercial","<5","Procurement Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","Technical Specialist I - 1","20500","26400","DE&S Corporate Services","<5","Operational Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","Technical Specialist I - 1","20500","26400","DE&S Integrated Logistics","<5","Operational Delivery Profession","North West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","Technical Specialist I - 1","20500","26400","DE&S Integrated Logistics","19","Operational Delivery Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","Technical Specialist I - 1","20500","26400","DE&S Integrated Logistics","10.97","Operational Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","Professional I - 2","55500","72000","DE&S Information Management & IT","<5","Government Knowledge and Information Management Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","Professional I - 2","55500","72000","DE&S Project controls","<5","Project Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","Professional II - 2","43400","56400","DE&S Commercial","20","Procurement Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","Professional II - 2","43400","56400","DE&S Information Management & IT","<5","Government Knowledge and Information Management Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","Professional II - 2","43400","56400","DE&S Project controls","5.61","Project Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","Senior Technical Specialist I - 1","32500","42000","DE&S Engineering","<5","Government Science and Engineering Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","Senior Technical Specialist I - 1","32500","42000","DE&S Commercial","17.6","Procurement Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","Senior Technical Specialist I - 1","32500","42000","DE&S Corporate Services","11.4","Operational Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","Senior Technical Specialist I - 1","32500","42000","DE&S Engineering","<5","Government Science and Engineering Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","Senior Technical Specialist I - 1","32500","42000","DE&S Engineering","<5","Government Science and Engineering Profession","North West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","Senior Technical Specialist I - 1","32500","42000","DE&S Engineering","<5","Government Science and Engineering Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","Senior Technical Specialist I - 1","32500","42000","DE&S Engineering","77.56","Government Science and Engineering Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","Senior Technical Specialist I - 1","32500","42000","DE&S Engineering","<5","Government Science and Engineering Profession","Overseas"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","Senior Technical Specialist I - 1","32500","42000","DE&S Information Management & IT","<5","Government Knowledge and Information Management Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","Senior Technical Specialist I - 1","32500","42000","DE&S Integrated Logistics","<5","Operational Delivery Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","Senior Technical Specialist I - 1","32500","42000","DE&S Integrated Logistics","27.42","Operational Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","Senior Technical Specialist I - 1","32500","42000","DE&S Project controls","<5","Project Delivery Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","Senior Technical Specialist I - 1","32500","42000","DE&S Project controls","23.81","Project Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","Senior Technical Specialist I - 1","32500","42000","DE&S project management","19.81","Project Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","Senior Technical Specialist II - 1","26000","33600","DE&S Commercial","6.68","Procurement Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","Senior Technical Specialist II - 1","26000","33600","DE&S Corporate Services","<5","Operational Delivery Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","Senior Technical Specialist II - 1","26000","33600","DE&S Corporate Services","<5","Operational Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","Senior Technical Specialist II - 2","28600","37200","DE&S Information Management & IT","<5","Government Knowledge and Information Management Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","Professional II - 1","39500","51000","DE&S Project management","<5","Project Delivery Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005673","Senior Technical Specialist II - 1","26000","33600","DE&S Commercial","<5","Procurement Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005673","Senior Technical Specialist II - 1","26000","33600","DE&S Corporate Services","<5","Operational Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005545","Professional II - 2","43400","56400","DE&S Finance & Accounting","<5","Government Finance Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005673","Professional II - 1","39500","51000","DE&S Project management","<5","Project Delivery Profession","South west"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005673","Senior Technical Specialist I - 1","32500","42000","DE&S Project management","<5","Project Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005673","Senior Technical Specialist II - 2","28600","37200","DE&S Integrated Logistics","<5","Operational Delivery Profession","North West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005673","Senior Technical Specialist II - 2","28600","37200","DE&S Integrated Logistics","<5","Operational Delivery Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005673","Senior Technical Specialist II - 2","28600","37200","DE&S Integrated Logistics","9","Operational Delivery Profession","South west"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005673","Senior Technical Specialist II - 2","28600","37200","DE&S Integrated Logistics","<5","Operational Delivery Profession","Overseas"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005985","Professional II - 2","43400","56400","DE&S Finance & Accounting","<5","Government Finance Profession","North West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005985","Senior Technical Specialist I - 1","32500","42000","DE&S Project management","<5","Project Delivery Profession","South west"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005985","Professional II - 2","43400","56400","DE&S Engineering","<5","Government Science and Engineering Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005985","Senior Technical Specialist I - 1","32500","42000","DE&S Integrated Logistics","<5","Operational Delivery Profession","North West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005985","Senior Technical Specialist I - 1","32500","42000","DE&S Integrated Logistics","<5","Operational Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005985","Senior Technical Specialist I - 1","32500","42000","DE&S Integrated Logistics","<5","Operational Delivery Profession","Overseas"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005551","Senior Professional - 1","62500","84000","DE&S Integrated Logistics","<5","Operational Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","30005420","Technical Specialist I - 1","20500","26400","DE&S Commercial","<5","Procurement Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","30005420","Professional I - 2","55500","72000","DE&S Engineering","<5","Government Science and Engineering Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","OF-5","95218","106917","Military","8","Project Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","OF-5","95218","106917","Military","<5","Project Delivery Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","OF-5","95218","106917","Military","<5","Project Delivery Profession","Overseas"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","OF-4","78594","93542","Military","22","Project Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","OF-4","78594","93542","Military","<5","Project Delivery Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","OF-4","78594","93542","Military","<5","Project Delivery Profession","North West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","OF-3","55999","71307","Military","24","Project Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","OF-3","55999","71307","Military","<5","Project Delivery Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","OF-3","55999","71307","Military","<5","Project Delivery Profession","Overseas"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","OF-3","55999","71307","Military","<5","Project Delivery Profession","North West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","OF-2","44457","55673","Military","33","Project Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","OF-2","44457","55673","Military","12","Project Delivery Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","OF-2","44457","55673","Military","<5","Project Delivery Profession","Overseas"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","OF-2","44457","55673","Military","<5","Project Delivery Profession","North West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","OR-9","52746","56296","Military","<5","Project Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","OR-9","52746","56296","Military","<5","Project Delivery Profession","Overseas"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","OR-8","45542","53198","Military","9","Project Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","OR-8","45542","53198","Military","11","Project Delivery Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","OR-8","45542","53198","Military","<5","Project Delivery Profession","North West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","OR-7","41872","50223","Military","12","Project Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","OR-7","41872","50223","Military","<5","Project Delivery Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","OR-7","41872","50223","Military","<5","Project Delivery Profession","North West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","OR-6","37198","46029","Military","10","Project Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","OR-6","37198","46029","Military","<5","Project Delivery Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","OR-4","33065","39295","Military","8","Project Delivery Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","OR-2","21425","31587","Military","12","Project Delivery Profession","Scotland"
