"Post Unique Reference","Name","Grade (or equivalent)","Job Title","Job/Team Function","Parent Department","Organisation","Unit","Contact Phone","Contact E-mail","Reports to Senior Post","Salary Cost of Reports (£)","FTE","Actual Pay Floor (£)","Actual Pay Ceiling (£)","","Professional/Occupational Group","Office Region","Notes","Valid?"
"149941","Homa, Peter (Peter), Dr","SCS3","Director General - Defence Medical Services","Director General of the Defence Medical Services - To direct, oversee and shape the ongoing development of medical policy and operational capability, with cross-Defence responsibility for the generation and sustainment of medical operational capability, research, and the provision of healthcare and health advice in support of Defence outputs.","Ministry of Defence","Ministry of Defence","Strategic Command","030 6770 0691","UKStratCom-Secretariat@mod.gov.uk","2118839","0","1","215000","219999","","Operational Delivery Profession","West Midlands","nan","1"
"202681","N/D","OF-6","Head Future Healthcare","Responsible for primary strategic planning for Director Healthcare Delivery and Training, including horizon-scanning and integration of services and outputs, ensuring coherence with Joint Medical Group functions.","Ministry of Defence","Ministry of Defence","Strategic Command","030 6770 0691","UKStratCom-Secretariat@mod.gov.uk","105368","0","1","N/A","N/A","","Military","West Midlands","nan","1"
"254563","N/D","SCS1","Chief Digital Information Off","Reporting to Director General DMS and responsible for all  digital  and information programmes and projects across the Defence Medical Services.","Ministry of Defence","Ministry of Defence","Strategic Command","030 6770 0691","UKStratCom-Secretariat@mod.gov.uk","149941","0","1","N/A","N/A","","Operational Delivery Profession","West Midlands","nan","1"
"105379","N/D","OF-6","Commandant Defence Medical Academy","Commandant of the Defence Medical Academy and Defence Postgraduate Medical Dean accountable to the Director General for statutory responsibilities affecting postgraduate professional education and training within Defence Medical Services.","Ministry of Defence","Ministry of Defence","Strategic Command","030 6770 0691","UKStratCom-Secretariat@mod.gov.uk","238072","0","1","N/A","N/A","","Military","West Midlands","nan","1"
"149898","N/D","SCS1","HEAD PLANS FINANCE SECRETARIAT","Leads the Finance and Secretariat teams supporting the Director General's Higher Level Budget.","Ministry of Defence","Ministry of Defence","Strategic Command","030 6770 0691","UKStratCom-Secretariat@mod.gov.uk","149941","0","1","N/A","N/A","","Government Finance Profession","West Midlands","nan","1"
"238072","Walton, Clare (Clare), Air Vice Marshal","OF-7","Director Medical Personnel & Training","To provide strategic leadership of the Defence Medical Services workforce, including training and placement of personnel in a way that supports both JFC's people plan and the delivery of medical personnel to meet operational requirements.","Ministry of Defence","Ministry of Defence","Strategic Command","030 6770 0691","UKStratCom-Secretariat@mod.gov.uk","149941","0","1","160000","164999","","Military","West Midlands","nan","1"
"105368","Withnall, Richard (Richard), Air Vice Marshal","OF-7","DIRECTOR DEFENCE HEALTHCARE","To direct, oversee and shape both primary and secondary military healthcare outputs in support of Defence outputs.","Ministry of Defence","Ministry of Defence","Strategic Command","030 6770 0691","UKStratCom-Secretariat@mod.gov.uk","149941","0","1","160000","164999","","Military","West Midlands","nan","1"
"10003","N/D","OF-6","Head Medical Op Capability","Leads on Joint Medical Operations and Capability, including Operations, Equipment Capability, Training, Force Health Protection and Medical Information.","Ministry of Defence","Ministry of Defence","Strategic Command","030 6770 0691","UKStratCom-Secretariat@mod.gov.uk","177599","0","1","N/A","N/A","","Military","London","Interim Post Unique Reference.","1"
"10004","N/D","OF-6","Medical Director","Delivers the strategic clinical component of Defence Capability by professional leadership in order to provide world-class levels of healthcare to injured, wounded & sick personnel.","Ministry of Defence","Ministry of Defence","Strategic Command","030 6770 0691","UKStratCom-Secretariat@mod.gov.uk","177599","0","1","N/A","N/A","","Military","West Midlands","Interim Post Unique Reference.","1"
"226202","N/D","SCS1","Deputy Director Overseas Bases","Provides policy advice on all aspects of managing the Permanent Joint Operating Bases and enabling and supporting military operational and training activities, as well as supporting and promoting the well-being of all those deployed overseas on the bases and worldwide. Also has oversight (as Senior Finance Officer) of the Overseas Bases annual operating budget.","Ministry of Defence","Ministry of Defence","Strategic Command","030 6770 0691","UKStratCom-Secretariat@mod.gov.uk","235712","0","1","N/A","N/A","","Government Finance Profession","East of England","nan","1"
"194491","N/D","OF-6","Deputy Commander and Chief of Staff British Forces Cyprus","Supports Commander British Forces Cyprus in all matters associated with the British Armed Forces stationed on the island.","Ministry of Defence","Ministry of Defence","Strategic Command","030 6770 0691","UKStratCom-Secretariat@mod.gov.uk","94152","0","1","N/A","N/A","","Military","Overseas","nan","1"
"94242","N/D","OF-6","Commander British Forces Gibraltar","Responsible for the British Armed Forces stationed in the British overseas territory of Gibraltar.","Ministry of Defence","Ministry of Defence","Strategic Command","030 6770 0691","UKStratCom-Secretariat@mod.gov.uk","2118839","0","1","N/A","N/A","","Military","Overseas","Reports to senior individual outside of UKStratCom - Chief of Defence Staff","1"
"167635","N/D","OF-6","Commander British Forces South Atlantic Islands","Responsible for the British Armed Forces stationed on the Falkland Islands and the South Georgia and South Sandwich Islands.","Ministry of Defence","Ministry of Defence","Strategic Command","030 6770 0691","UKStratCom-Secretariat@mod.gov.uk","2118839","0","1","N/A","N/A","","Military","Overseas","Reports to senior individual outside of UKStratCom - Chief of Defence Staff","1"
"94113","N/D","SCS1","Chief Officer of the Sovereign Base Areas Administration","Responsible for the day-to-day running of the civil government (Administration) of the Sovereign Base Areas of Akrotiri and Dhekelia, a British Overseas Territory on the island of Cyprus managed by the Ministry of Defence.  The Administration carries out those functions directly related to the exercise of sovereignty and the fulfilment of the UK's commitments, including the enactment of legislation, maintenance of law and order, and the control of immigration and development.","Ministry of Defence","Ministry of Defence","Strategic Command","030 6770 0691","UKStratCom-Secretariat@mod.gov.uk","94152","0","1","N/A","N/A","","Operational Delivery Profession","Overseas","nan","1"
"235712","Stevenson, Alison (Alison), Mrs","SCS2","Director Overseas Bases","Responsible for ensuring the ability of the Permanent Joint Operating Bases, including Cyprus, Falkland and Ascension Islands, Gibraltar, British Indian Ocean Territory and other elements within the Middle East and Singapore, to protect UK sovereignty and interests, uphold regional stability and contribute to Global Britain. Portfolio also includes the Joint Arms Control Implementation Group (JACIG) and the Global Support Organisation (GSO) who provide bespoke support to Defence personnel and their dependants across Europe and other locations worldwide.","Ministry of Defence","Ministry of Defence","Strategic Command","030 6770 0691","UKStratCom-Secretariat@mod.gov.uk","2118839","0","1","95000","99999","","Operational Delivery Profession","East of England","Reports to senior individual outside of UKStratCom.","1"
"94152","Thomson, Robert (Robert), Major General","OF-7","Commander British Forces Cyprus","Responsible for the British Armed Forces stationed in the UK Sovereign Base Areas of Akrotiri and Dhekelia on the island of Cyprus.","Ministry of Defence","Ministry of Defence","Strategic Command","030 6770 0691","UKStratCom-Secretariat@mod.gov.uk","2118839","0","1","120000","124999","","Military","Overseas","nan","1"
"94242","Eliminated","OF-6","Commander British Forces Gibraltar","Eliminated","Ministry of Defence","Ministry of Defence","Strategic Command","N/A","N/A","2118839","0","1","N/A","N/A","","Military","Overseas","Eliminated. Reports to senior individual outside of UKStratCom - Chief of Defence Staff","1"
"94150","Eliminated","OF-6","D/CBF (CYP)","Eliminated","Ministry of Defence","Ministry of Defence","Strategic Command","N/A","N/A","2118839","0","1","N/A","N/A","","Military","Overseas","Eliminated.","1"
"94242","Eliminated","OF-6","CBF","Eliminated","Ministry of Defence","Ministry of Defence","Strategic Command","N/A","N/A","2118839","0","1","N/A","N/A","","Military","Overseas","Eliminated. Reports to senior individual outside of UKStratCom - Chief of Defence Staff","1"
"94142","Eliminated","OF-7","Administrator & Commander Bsc","Eliminated","Ministry of Defence","Ministry of Defence","Strategic Command","N/A","N/A","60760","0","1","N/A","N/A","","Military","Overseas","Eliminated. Reports to senior individual outside of UKStratCom - Chief of Air Staff","1"
"197554","N/D","SCS1","UK Strategic Command Deputy Director Resources","Responsible for management of the UK Strategic Command operating budget on a day-to-day basis, including in-year management and reporting as well as long-term planning.  Portfolio Manager for the Joint Enabler Portfolio, with responsibility for monitoring and advising on Portfolio progress and providing decision support to the Portfolio Direction Group.","Ministry of Defence","Ministry of Defence","Strategic Command","030 6770 0691","UKStratCom-Secretariat@mod.gov.uk","94472","0","1","N/A","N/A","","Government Finance Profession","East of England","nan","1"
"2118760","ANDERTON-BROWN, ROBIN JOHN","OF-7","Director Capability","Responsible for delivering a balanced, coherent, taut and realistic Joint Capability Strategy and, with Director Resources & Policy and Director Strategy, for delivering the balanced, coherent, taut and realistic Joint Capability Portfolio.","Ministry of Defence","Ministry of Defence","Strategic Command","030 6770 0691","UKStratCom-Secretariat@mod.gov.uk","2118839","0","1","120000","124999","","Military","East of England","nan","1"
"94472","Armstrong, Matthew","SCS2","Director Resources and Policy","Provides TLB functionality to the organisation, acts as Senior Finance Officer, Senior Policy Advisor and Senior Civilian Workforce Advisor; personally responsible for the specific delegations from Director General Finance.","Ministry of Defence","Ministry of Defence","Strategic Command","030 6770 0691","UKStratCom-Secretariat@mod.gov.uk","2118839","0","1","90000","94999","","Government Finance Profession","East of England","nan","1"
"240226","N/D","SCS1","Deputy Director MDICP","Senior Responsible Officer for the Multi-Domain Integration Change Programme","Ministry of Defence","Ministry of Defence","Strategic Command","030 6770 0691","UKStratCom-Secretariat@mod.gov.uk","2118730","0","1","N/A","N/A","","Project Delivery Profession","East of England","nan","1"
"171528","N/D","SCS1","Deputy Director HR","Responsible for all military and civilian workforce matters in UK Strategic Command on behalf of Director Resources and Policy, including policy, strategy, change, workforce planning and associated efficiencies.","Ministry of Defence","Ministry of Defence","Strategic Command","030 6770 0691","UKStratCom-Secretariat@mod.gov.uk","94472","0","1","N/A","N/A","","Human Resources Profession","East of England","nan","1"
"2131161","N/D","OF-6","Head of Capability Support","Responsible for the development of pan-Defence Support Capability, in particular where it relates to the Strategic Base, Support Information Systems and Support Command and Control, in order to achieve Strategic Outcome 1 ‘ A capable and resilience Defence Support Enterprise’.","Ministry of Defence","Ministry of Defence","Strategic Command","030 6770 0691","UKStratCom-Secretariat@mod.gov.uk","2118760","0","1","N/A","N/A","","Military","East of England","nan","1"
"256733","N/D","SCS1","UK Strategic Command HQ Chief of Staff","Responsible for all matters relating to the successful operation of Strategic Command headquarters.","Ministry of Defence","Ministry of Defence","Strategic Command","030 6770 0691","UKStratCom-Secretariat@mod.gov.uk","2118730","0","1","N/A","N/A","","Policy and Governance","East of England","nan","1"
"2118730","COPINGER-SYMES, TOM RICHARDSON","OF-8","Deputy Commander UK Strategic Command","Responsible for leading multi-domain integration, developing and delivering the command plan, leading health, safety and environmental protection activity and representing the Command's interests in the Defence People Programme.","Ministry of Defence","Ministry of Defence","Strategic Command","030 6770 0691","UKStratCom-Secretariat@mod.gov.uk","2118839","0","1","140000","144999","","Military","East of England","nan","1"
"2118393","N/D","OF-6","Head of Capability Special Projects","Responsible for the delivery of Defence-wide capability solutions related to the ability to deliver precise, agile and timely effects worldwide for Special Forces, specialist military capability to counter the threat from terrorist weapons and conduct explosive ordnance disposal, and to enhance survivability and reduce degradation of individuals and equipment from CBRN threats.","Ministry of Defence","Ministry of Defence","Strategic Command","030 6770 0691","UKStratCom-Secretariat@mod.gov.uk","2118760","0","1","N/A","N/A","","Military","East of England","nan","1"
"2141801","RODDIS, JAMES CHRISTOPHER","OF-7","Director Strategy","Responsible for the Command Strategy, which is developed on a five yearly cycle with annual refresh. They act as the Command Operating Model Review SRO and responsible for ensuring that the Command’s organisation structure remains valid for its functions/outputs as they evolve","Ministry of Defence","Ministry of Defence","Strategic Command","030 6770 0691","UKStratCom-Secretariat@mod.gov.uk","2118730","0","1","120000","124999","","Military","East of England","nan","1"
"2118839","HOCKENHULL, JAMES RICHARD","OF-9","Commander UK Strategic Command","To bring coherence to the delivery of joint effect by managing, delivering and championing joint capabilities to support success of military operations today, tomorrow and in the future.","Ministry of Defence","Ministry of Defence","Strategic Command","030 6770 0691","UKStratCom-Secretariat@mod.gov.uk","XX","986149822","1","180000","184999","","Military","East of England","nan","1"
"2113495","N/D","OF-6","UK Strategic Command Infra ACOS","To deliver, develop and maintain the modern infrastructure needed to support the current and future basing requirements of UK Strategic Command.","Ministry of Defence","Ministry of Defence","Strategic Command","030 6770 0691","UKStratCom-Secretariat@mod.gov.uk","94472","0","1","N/A","N/A","","Military","East of England","nan","1"
"2126688","N/D","OF-6","Head of SpOTP","Directed by CDS and mandated by COS(C) to deliver Special Operations as a resilient Defence capability as announced in the IR. Lead the Special Operations Transformation Programme (SpOTP) Enterprise Office. Responsible for pan-function, pan-DLOD understanding, design, delivery ancoherence of resilient Defence Special Operations OPERATE and DEVELOP structures, governance and outputs; represent SpOTP at SOSG, SOPOG, ICB, MCB, OPRG, DFDB and COS(C); engage with other UKSC change programmes, and senior officers and civil servants in all domains contributing to Special Operations.","Ministry of Defence","Ministry of Defence","Strategic Command","030 6770 0691","UKStratCom-Secretariat@mod.gov.uk","2118760","0","1","N/A","N/A","","Military","London","nan","1"
"2103700","N/D","OF-6","Deputy Director Plans Portfolio Management","Responsible for the portfolio management of plans across Strategic Command.","Ministry of Defence","Ministry of Defence","Strategic Command","030 6770 0691","UKStratCom-Secretariat@mod.gov.uk","94472","0","1","N/A","N/A","","Military","East of England","nan","1"
"2129118","N/D","OF-6","Head CFD CEMA","Leads and enables UKStratCom’s development of Cyber and EM Domain.","Ministry of Defence","Ministry of Defence","Strategic Command","030 6770 0691","UKStratCom-Secretariat@mod.gov.uk","2118760","0","1","N/A","N/A","","Military","East of England","nan","1"
"2118661","N/D","OF-6","Head of Capability C4ISTAR","Sponsor for joint Command & Control, Communications, Computers, Intelligence, Surveillance and Reconnaissance capabilities.  The portfolio also includes Cyber, Information Activities and Outreach, Cryptographic and Joint Training and Simulation capabilities.","Ministry of Defence","Ministry of Defence","Strategic Command","030 6770 0691","UKStratCom-Secretariat@mod.gov.uk","2118760","0","1","N/A","N/A","","Military","East of England","nan","1"
"2122747","N/D","OF-6","Deputy Director Capability","Responsible for the design and development of a sub-portfolio of equipment and services programmes and projects.","Ministry of Defence","Ministry of Defence","Strategic Command","030 6770 0691","UKStratCom-Secretariat@mod.gov.uk","2118760","0","1","N/A","N/A","","Military","East of England","nan","1"
"203143","Forte, Charles (Charles), Mr","SCS3","Chief Information Officer for Defence","The CIO is the primary advisor to the Defence Board on Information and Digital and is responsible for strategy and policy on the operation, interoperability and protection of all MOD ICT, including cyber security and resilience; the promotion of new ways of working and information technology-enabled innovation; and the delivery of Information Systems and Services.","Ministry of Defence","Ministry of Defence","Strategic Command","030 6770 0691","UKStratCom-Secretariat@mod.gov.uk","2118839","0","1","180000","184999","","Digital, Data and Technology Professions","London","nan","1"
"227587","Jones, Phillip (Phillip), Mr","SCS3","Executive Director Defence Digital Service Delivery & Operations","Responsible for delivery of all information capabilities for Defence.","Ministry of Defence","Ministry of Defence","Strategic Command","030 6770 0691","UKStratCom-Secretariat@mod.gov.uk","203143","0","1","165000","169999","","Other","South West","nan","1"
"30004563","Andrews, Timothy (Timothy), Mr","SCS2","Study Coordinator - NAO VfM Study","The Senior coordinator for the National Audit Office Study to ensure value for money of Defence Digital Projects","Ministry of Defence","Ministry of Defence","Strategic Command","030 6770 0691","UKStratCom-Secretariat@mod.gov.uk","203143","0","1","90000","94999","","Government Finance Profession","London","nan","1"
"111797","Fry, Claire (Claire), Mrs","SCS2","Director Functional Integration","Functional Integration is responsible for developing and evolving strategy, planning and portfolio management within and across the Defence Digital Function.  The team also leads on Information Assurance, the Information Professions, Spectrum and Information Records Management in addition to owning the processes that bind the Defence Digital Function together.","Ministry of Defence","Ministry of Defence","Strategic Command","030 6770 0691","UKStratCom-Secretariat@mod.gov.uk","203143","0","1","100000","104999","","Digital, Data and Technology Professions","London","nan","1"
"240250","Maxwell, Christine (Christine), Ms","SCS2","Director Defence Cyber Risk","Responsible for leading Information Security by launching defensive cyber activities as part of the Defence Operating Model.  The role includes policy, strategy, planning and governance activities and managing interfaces across UK Defence to drive management of the Information Security risk.  The scope of the role includes traditional IT, operational technology, weapons platforms and electro-magnetic spectrum security.","Ministry of Defence","Ministry of Defence","Strategic Command","030 6770 0691","UKStratCom-Secretariat@mod.gov.uk","203143","0","1","145000","149999","","Government Science and Engineering Profession","London","nan","1"
"246857","van der Lem, Angela, Ms","SCS2","Director Finance","The Finance Director reports directly to the CIO on the development of the workforce.","Ministry of Defence","Ministry of Defence","Strategic Command","030 6770 0691","UKStratCom-Secretariat@mod.gov.uk","203143","0","1","95000","99999","","Government Finance Profession","London","nan","1"
"253076","Bellamy, Caroline (Caroline)","SCS2","CHIEF DATA OFFICER","To work across defence to ensure that there is a cohesive vision, strategy, framework and plan, for the design and delivery of outcomes that see defence access and use data/information as a strategic asset, in service of sustainable military and business advantage","Ministry of Defence","Ministry of Defence","Strategic Command","030 6770 0691","UKStratCom-Secretariat@mod.gov.uk","203143","0","1","N/A","N/A","","Digital, Data and Technology Professions","South West","Contractor - unable to convert day rate to annual salary.","1"
"240251","Fitzpatrick, John (John), Mr","SCS2","Director Digital Enablement","Responsible for leading a team of information professionals and co-ordinating key stakeholders across Defence to establish and develop its digital strategy and enabling actions, to ensure that Defence realises its ambition to fully exploit emerging digital and information technology for substantive business and battlespace advantage. The role includes strategy, planning and governance activities to enable the desired outcomes. The scope of the role includes traditional IT, operational technology, weapons platforms and electro-magnetic spectrum technology landscapes, as well as the processes required to ensure information is available, shared and analysed.","Ministry of Defence","Ministry of Defence","Strategic Command","030 6770 0691","UKStratCom-Secretariat@mod.gov.uk","203143","0","1","145000","149999","","Digital, Data and Technology Professions","South West","nan","1"
"243297","France, David (David), Mr","SCS2","Director Delivery Core Information Services","Responsible for turning user requirements and design solutions into reality by delivering services to the business and battlespace that are fully integrated, tested and transitioned into the live environment, and, working closely with industry, ensures projects are approved and delivered to performance, quality, cost and time, to meet the needs of Defence","Ministry of Defence","Ministry of Defence","Strategic Command","030 6770 0691","UKStratCom-Secretariat@mod.gov.uk","227587","0","1","145000","149999","","Operational Delivery Profession","South West","nan","1"
"111794","N/D","SCS1","Head Mission Support and Accreditation","The sponsor of the accreditation process for Defence, providing support and advice and overseeing accreditation activity pan-Defence. When it has been decided what the scope of accreditation is (i.e. is it for a system or a subset of a system), the piece of work to achieve the accreditation is known as a Target of Accreditation (TOA).","Ministry of Defence","Ministry of Defence","Strategic Command","030 6770 0691","UKStratCom-Secretariat@mod.gov.uk","240250","0","1","N/A","N/A","","Government Security Profession","London","nan","1"
"256870","N/D","SCS1","Deputy Director Transformation","The Transformation Programme Office (TPO) sits under the Deputy Director of DD Transformation to provide a centralised support hub for Transformation Approvals, Benefits, Governance, Plans and Risk. The TPO act as liaison to MOD Central Transformation and wider Defence, and provide guidance, policy, support and advice to all elements of the Tx Portfolio workstreams. The primary function of the TPO is to enable and facilitate Transformation Programmes and Projects in achieving their objectives and delivering key outputs, in accordance with Defence Digital Transformation Strategy and wider MOD Policy and Guidance.","Ministry of Defence","Ministry of Defence","Strategic Command","030 6770 0691","UKStratCom-Secretariat@mod.gov.uk","253996","0","1","N/A","N/A","","Digital, Data and Technology Professions","London","nan","1"
"5163","N/D","SCS1","Head Enterprise Portfolio Management Office","The EPMO shapes the delivery of DefDig projects and programmes by understanding priorities and allocating resources to deliver the entire DefDig portfolio in a consistent, reliable, repeatable and cost effective manner. It will work with all DefDig stakeholders to deliver the entire DefDig portfolio efficiently and effectively and also lead the Portfolio, Programme and Project Management (P3M) staff in DefDig ensuring P3M good practice is consistently applied across delivery of the entire DefDig portfolio.","Ministry of Defence","Ministry of Defence","Strategic Command","030 6770 0691","UKStratCom-Secretariat@mod.gov.uk","111797","0","1","N/A","N/A","","Project Delivery Profession","London","nan","1"
"30004638","N/D","SCS1","Data Management Governance & Capability Head","Responsible for embedding a policy and capability for effective data management across Defence.","Ministry of Defence","Ministry of Defence","Strategic Command","030 6770 0691","UKStratCom-Secretariat@mod.gov.uk","253076","0","1","N/A","N/A","","Digital, Data and Technology Professions","London","nan","1"
"12345678","N/D","SCS1","CIO Business Functions (Temp cover)","The CIO of the Functions is a senior member of the Digital and Information Technology (D&IT) Function and is accountable for the coherence and exploitation of digital and IT capabilities across the business functions within Defence. The role reports both to the Chief Information Officer to ensure cohesion with the enterprise D&IT standards and strategy, and to the Chief Operating Officer, who provides oversight of all the business functions within Defence.","Ministry of Defence","Ministry of Defence","Strategic Command","030 6770 0691","UKStratCom-Secretariat@mod.gov.uk","203143","0","1","N/A","N/A","","Government Science and Engineering Profession","London","nan","1"
"256869","N/D","SCS1","Chief Technology Officer","Technology leadership that shapes and guides the incremental development of Defence Digital and wider Defence portfolios, making sure that technologies implemented today are a foundation for future innovation and exploitation.","Ministry of Defence","Ministry of Defence","Strategic Command","030 6770 0691","UKStratCom-Secretariat@mod.gov.uk","240251","0","1","N/A","N/A","","Digital, Data and Technology Professions","London","nan","1"
"256088","N/D","SCS1","Head Digital Foundry","The Defence Digital Foundry comprises technology and digital experts who work on some of the most demanding issues facing Defence and our Armed Forces to help enable the UK to conduct warfare in the information age.","Ministry of Defence","Ministry of Defence","Strategic Command","030 6770 0691","UKStratCom-Secretariat@mod.gov.uk","253996","0","1","N/A","N/A","","Digital, Data and Technology Professions","London","nan","1"
"256871","N/D","SCS1","Head CyDER Strategy and Architecture","The Cyber Strategy and Architecture (CSA) team works with stakeholders within CyDR and across Defence Digital to develop the Cyber Defence Strategy for the transformation of MODs defensive cyber capability. This includes the provision of security architecture principles, guidelines and advice to ensure that activities across Defence Digital are secure by design and aligned with MODs overall defensive cyber objectives.","Ministry of Defence","Ministry of Defence","Strategic Command","030 6770 0691","UKStratCom-Secretariat@mod.gov.uk","240250","0","1","N/A","N/A","","Digital, Data and Technology Professions","London","nan","1"
"240253","N/D","SCS1","CIO Business Functions","The CIO of the Functions is a senior member of the Digital and Information Technology (D&IT) Function and is accountable for the coherence and exploitation of digital and IT capabilities across the business functions within Defence. The role reports both to the Chief Information Officer to ensure cohesion with the enterprise D&IT standards and strategy, and to the Chief Operating Officer, who provides oversight of all the business functions within Defence.","Ministry of Defence","Ministry of Defence","Strategic Command","030 6770 0691","UKStratCom-Secretariat@mod.gov.uk","203143","0","1","N/A","N/A","","Government Science and Engineering Profession","London","nan","1"
"220499","N/D","SCS1","Head App Services Dev Ops","Responsible for providing cloud-based, pay as you go hosting services by developing a platform for Defence applications to move to the cloud, developing agile process and agile development skills and capabilities within Defence, and running a number of major applications programmes.","Ministry of Defence","Ministry of Defence","Strategic Command","030 6770 0691","UKStratCom-Secretariat@mod.gov.uk","243297","0","1","N/A","N/A","","Other","South West","Formerly a military position.","1"
"192717","N/D","SCS1","Head Finance","Professional Head of Finance within the Information Systems and Services Operating Centre, responsible for financial planning, in year management, financial accounting and financial assurance and approvals.","Ministry of Defence","Ministry of Defence","Strategic Command","030 6770 0691","UKStratCom-Secretariat@mod.gov.uk","246857","0","1","N/A","N/A","","Government Finance Profession","South West","nan","1"
"217017","N/D","SCS1","Chief Architect","Responsible for leading the programme to develop, maintain, and govern the enterprise architecture (EA) across the MOD, defining the EA process and architecture review process, and for leading the integration of those processes with related business and ICT processes; also leads on the implementation of application architecture, information architecture, security architecture, and infrastructure technical architecture.","Ministry of Defence","Ministry of Defence","Strategic Command","030 6770 0691","UKStratCom-Secretariat@mod.gov.uk","240251","0","1","N/A","N/A","","Operational Delivery Profession","South West","nan","1"
"206726","N/D","SCS1","Head of Information Stewardship","The information Stewardship team determines the policy for Knowledge and Information Management across Defence and supports the Departmental Records Officer. It also helps the Department to comply with statutory Information Rights legislation, including the Freedom of Information and Data Protection Acts. In addition, it is working to improve the Department’s digital capability, in line with the cross-Government drive that we should be 'digital by default'.","Ministry of Defence","Ministry of Defence","Strategic Command","030 6770 0691","UKStratCom-Secretariat@mod.gov.uk","111797","0","1","N/A","N/A","","Government Knowledge and Information Management Profession","South East","nan","1"
"30004586","N/D","SCS1","Senior Responsible Owner","A project Delivery Professional to ensure the programme meets its objectives, delivers the projected outcomes and realises the required benefits","Ministry of Defence","Ministry of Defence","Strategic Command","030 6770 0691","UKStratCom-Secretariat@mod.gov.uk","253996","0","1","N/A","N/A","","Project Delivery Profession","South West","nan","1"
"210492","N/D","SCS1","Head PPG and Comms","The Head of Professions, Performance, Governance and Communications is responsible for  setting professional standards, enabling the right information for strategic decisions, embedding a governance framework and communicating to the customer and workforce.","Ministry of Defence","Ministry of Defence","Strategic Command","030 6770 0691","UKStratCom-Secretariat@mod.gov.uk","111797","0","1","N/A","N/A","","Digital, Data and Technology Professions","North West","nan","1"
"2497","N/D","SCS1","Head Strategic Connectivity Service Executive","Strategic Connectivity is a key business grouping within Defence Digital Service Delivery & Operations with wide ranging responsibilities and a large portfolio of projects to deliver and manage. As a Delivery Team our main effort is to support Defence through the effective provision of global communication capabilities across the Sea, Land, Air and Space environments and secure communication services to Other Government Departments.","Ministry of Defence","Ministry of Defence","Strategic Command","030 6770 0691","UKStratCom-Secretariat@mod.gov.uk","33009","0","1","N/A","N/A","","Project Delivery Profession","South West","nan","1"
"206731","N/D","SCS1","Head Operational Service Management","Responsible for ensuring that services continually meet their performance requirements and provide value for money to Defence. This means assuring that services are suitable and manageable through-life at their point of introduction, that they continue to provide maximum benefit to the business, and that they can be withdrawn from service in a controlled and efficient manner.","Ministry of Defence","Ministry of Defence","Strategic Command","030 6770 0691","UKStratCom-Secretariat@mod.gov.uk","206732","0","1","N/A","N/A","","Digital, Data and Technology Professions","South West","nan","1"
"240252","N/D","SCS1","Head of Innovation","Responsible for leading and coordinating IT innovation across the Defence Digital Function.","Ministry of Defence","Ministry of Defence","Strategic Command","030 6770 0691","UKStratCom-Secretariat@mod.gov.uk","240251","0","1","N/A","N/A","","Government Science and Engineering Profession","South West","nan","1"
"256873","N/D","SCS1","Senior Responsible Owner CyDR","The Senior Responsible Officer for the security programme and the defensive cyber programme meets its objectives, delivers the projected outcomes and realises the required benefits.","Ministry of Defence","Ministry of Defence","Strategic Command","030 6770 0691","UKStratCom-Secretariat@mod.gov.uk","240250","0","1","N/A","N/A","","Digital, Data and Technology Professions","South West","nan","1"
"2332","N/D","SCS1","Head Mission Information and Exploitation Service Executive","The MIX team is responsible for developing new services or modifying existing services that protect defence information. These services currently include the provision of cryptographic capabilities and defensive cyber services. Sy Infra is working with the DefDig Design and Operate Pillars to determine what additional information security services are required including those services that will support delivery of 'Defence As A Platform'.","Ministry of Defence","Ministry of Defence","Strategic Command","030 6770 0691","UKStratCom-Secretariat@mod.gov.uk","33009","0","1","N/A","N/A","","Operational Delivery Profession","South West","nan","1"
"34282","Vacant","SCS1","Head Security and Infra","The Security Infrastructure (Sy Infra) team is responsible for developing new services or modifying existing services that protect defence information. These services currently include the provision of cryptographic capabilities and defensive cyber services. Sy Infra is working with the DefDig Design and Operate Pillars to determine what additional information security services are required including those services that will support delivery of 'Defence As A Platform'.","Ministry of Defence","Ministry of Defence","Strategic Command","030 6770 0691","UKStratCom-Secretariat@mod.gov.uk","2118839","0","1","N/A","N/A","","Project Delivery Profession","South West","Uncertain as to when post became vacant due to MyHR limitations. Additionally uncertain as to who the position reports to, again due to MyHR limitations.","1"
"30007146","Vacant","SCS1","Fixed Connectivity Service Executive Head","The New Style of IT (NSoIT) is just that: a modern communications and collaboration platform that enables information sharing and all the functionality you would expect, and need, to do your job. Easier collaboration within MOD, but also with partners, better Information Rights Management and versioning of content, access from multiple locations and device types – including Web-based access, dramatically improved capabilities to store, search and find information are just a few of the significant improvements users will experience","Ministry of Defence","Ministry of Defence","Strategic Command","030 6770 0691","UKStratCom-Secretariat@mod.gov.uk","2118839","0","1","N/A","N/A","","Digital, Data and Technology Professions","South West","Uncertain as to when post became vacant due to MyHR limitations. Additionally uncertain as to who the position reports to, again due to MyHR limitations.","1"
